date,actual_rv,jump_share_lag1,jump_event_lag1,HAR_forecast,HAR_C_forecast,HAR_RVJ_forecast,HAR_CJ_forecast,HAR_CJ_cluster_forecast
2021-10-01,7.196273712163198e-05,0.1691679317717151,1.0,5.001744493491179e-05,4.702489548351554e-05,5.098790946774577e-05,5.140306548216634e-05,5.138431176400621e-05
2021-10-04,0.00012577470009222526,0.12901687276657156,1.0,5.775014569270666e-05,5.429433042710788e-05,5.871370191976634e-05,5.934467768225429e-05,5.936125757243251e-05
2021-10-05,9.785848881373031e-05,0.0,0.0,7.748285186203854e-05,7.720036727807532e-05,8.230394683791756e-05,8.42191048775542e-05,8.428033014895032e-05
2021-10-06,7.616303736684274e-05,0.08022881863198057,1.0,7.915362028538816e-05,7.78082318614715e-05,7.69922708845338e-05,7.73356738772387e-05,7.736790786261963e-05
2021-10-07,4.350827916480509e-05,0.13396918168761027,1.0,7.569984769667317e-05,7.238442177848438e-05,7.383536777376558e-05,7.437243039873186e-05,7.440667219300623e-05
2021-10-08,3.7727895079222695e-05,0.0,0.0,6.400365168383835e-05,6.437100329642747e-05,6.476956323878336e-05,6.452525961285522e-05,6.456795389871504e-05
2021-10-12,0.00011759346294129821,0.0,0.0,5.8975441924010654e-05,5.997490874488917e-05,5.972584552309345e-05,5.927610470807218e-05,5.930410245812496e-05
2021-10-13,5.493360662543409e-05,0.10905378369974074,1.0,8.00960882063892e-05,7.754174486040188e-05,7.703225264004184e-05,7.653277223065586e-05,7.654222401389412e-05
2021-10-14,4.655517110666318e-05,0.062055008913558175,1.0,6.158483881096364e-05,6.072949002932918e-05,5.9115495531354704e-05,5.8409454357865435e-05,5.8439506660931106e-05
2021-10-15,5.2506699335112086e-05,0.004066711279707731,0.0,5.628679842968121e-05,5.727356510545498e-05,5.6676057193666894e-05,5.6057891180061166e-05,5.608966873425384e-05
2021-10-18,3.1424409232505484e-05,0.08617092380302649,1.0,5.9013711677361464e-05,5.8250280305592715e-05,5.628380607307752e-05,5.5814707374972e-05,5.5845429048730915e-05
2021-10-19,3.0731054435889635e-05,0.0,0.0,5.0869883637275035e-05,5.145803308777164e-05,5.0813259935147364e-05,5.021638142585274e-05,5.0243542693938765e-05
2021-10-20,1.9817959513956926e-05,0.03835774508582538,1.0,4.317780521483694e-05,4.410157929639821e-05,4.05818835993612e-05,4.037598268352918e-05,4.0392925874995225e-05
2021-10-21,4.2201420761322144e-05,0.08947548433388718,1.0,3.515779746041351e-05,3.5554705913044855e-05,3.3256192824088085e-05,3.325625432899948e-05,3.3270380916671976e-05
2021-10-22,3.811622265135856e-05,0.24153653810477044,1.0,4.2670443268613794e-05,3.990287357985022e-05,4.120303972060734e-05,4.1293644290950634e-05,4.1299452938070905e-05
2021-10-25,5.150052960195752e-05,0.12494944293621212,1.0,3.986769143609574e-05,3.864855876822868e-05,3.863332264841808e-05,3.862154764522246e-05,3.863221732948352e-05
2021-10-26,4.1707930277909805e-05,0.11704567599806955,1.0,4.561031801441382e-05,4.376168165364493e-05,4.407515977523327e-05,4.409815008820693e-05,4.4105510022379106e-05
2021-10-27,2.2864463616192484e-05,0.02466115793055594,1.0,4.425072646890389e-05,4.379137023516566e-05,4.26184637403435e-05,4.247905757379694e-05,4.2492944818725304e-05
2021-10-28,2.3106912848497247e-05,0.030964459633417346,1.0,3.783326793936908e-05,3.752384315034272e-05,3.6078384514067514e-05,3.5783832065437566e-05,3.580504932869394e-05
2021-10-29,3.878846833056497e-05,0.02377704421964884,1.0,3.6075555761300285e-05,3.6692656442966825e-05,3.302373885041878e-05,3.276472875965796e-05,3.27782621040323e-05
2021-11-01,2.2829648121716904e-05,0.0,0.0,4.1608934818266096e-05,4.316983156008191e-05,4.02315020156258e-05,4.015014905339553e-05,4.018084579131969e-05
2021-11-02,4.856086214195788e-05,0.07563741331480608,1.0,3.3066387543258835e-05,3.4034240554750564e-05,3.0329309541429652e-05,3.038651385544155e-05,3.039817874276702e-05
2021-11-03,2.681104085164672e-05,0.10750046207499828,1.0,4.1370537633033266e-05,4.1596495195023095e-05,3.858867230710582e-05,3.869366236265546e-05,3.876254395661209e-05
2021-11-04,2.7541821981364518e-05,0.0,0.0,3.543267579445343e-05,3.686616245041689e-05,3.526912114383791e-05,3.518009432816106e-05,3.522546610072699e-05
2021-11-05,2.7983728714657392e-05,0.0,0.0,3.563340619707841e-05,3.704932838029149e-05,3.620230210944538e-05,3.604595809692266e-05,3.608677170979549e-05
2021-11-08,1.4712498490796803e-05,0.27392678189858355,1.0,3.42910935741843e-05,3.191516872026765e-05,3.4499356994909555e-05,3.4485712508463735e-05,3.4500666172258746e-05
2021-11-09,2.1904233083325666e-05,0.08133135394346708,1.0,2.782788465112705e-05,2.761418771845098e-05,2.7847371027973583e-05,2.7693306244066646e-05,2.762213097432439e-05
2021-11-10,2.0488363076601354e-05,0.08976120936505327,1.0,2.8066824413289858e-05,2.7944560394048642e-05,2.7888920754226252e-05,2.7898683934904827e-05,2.780051465147329e-05
2021-11-11,2.160931774733634e-05,0.0,0.0,2.6780193871085135e-05,2.729656483063315e-05,2.7771307125193962e-05,2.7699741778857773e-05,2.7575757883407097e-05
2021-11-12,3.239758000518386e-05,0.08290393939649739,1.0,2.6005014362828624e-05,2.5630421236550185e-05,2.5559331224141932e-05,2.5435565699810756e-05,2.5332792559067516e-05
2021-11-15,1.3723389183529452e-05,0.16052612178892187,1.0,2.9431072281875153e-05,2.8635686866693855e-05,2.8332731911104134e-05,2.8393676006586027e-05,2.8338910272183532e-05
2021-11-16,1.207826945893633e-05,0.042235063847406586,1.0,2.3092796271385073e-05,2.3327636598162723e-05,2.2082245460995923e-05,2.188191142598194e-05,2.1789546306182042e-05
2021-11-17,1.3282990693479603e-05,0.04954830829836067,1.0,2.114248660606074e-05,2.1406541711368882e-05,2.0066174442254845e-05,1.9865037659665317e-05,1.9749641170034434e-05
2021-11-18,1.216688026005451e-05,0.0,0.0,2.083929628141726e-05,2.1342172500527036e-05,2.0651225301694923e-05,2.0432583183523764e-05,2.0292266899530727e-05
2021-11-19,1.7663119879222455e-05,0.06365119763550577,1.0,1.9253369383868098e-05,1.9431395873835778e-05,1.818165184657185e-05,1.796668876998963e-05,1.7832608983983756e-05
2021-11-22,1.3441818757723828e-05,0.0,0.0,1.943283224555102e-05,2.059561130659845e-05,1.9059510526196928e-05,1.9155326510673762e-05,1.9031167342413636e-05
2021-11-23,2.626372624851922e-05,0.031715216118308236,1.0,1.787351855819239e-05,1.883721297074461e-05,1.6820599936663097e-05,1.683634759191011e-05,1.6689453269384336e-05
2021-11-24,2.6696790274376317e-05,0.0,0.0,2.334165000578125e-05,2.4832380543366294e-05,2.329895660161832e-05,2.3433208627798452e-05,2.326451735893431e-05
2021-11-25,1.634641915823322e-05,0.24645585422809355,1.0,2.4997591246385345e-05,2.378409389753868e-05,2.4500097702905607e-05,2.4478044235803912e-05,2.4356077712018683e-05
2021-11-26,6.180209421467812e-05,0.10136073345572807,1.0,2.2163942616029388e-05,2.2020188057336646e-05,2.1840004181143598e-05,2.1729478504849007e-05,2.1613849950387193e-05
2021-11-29,6.775833301153641e-05,0.004672359405008544,0.0,3.8064868937702215e-05,3.900946304682289e-05,3.876469027109584e-05,3.920667726680761e-05,3.916562755329474e-05
2021-11-30,4.997693926304103e-05,0.07938327106129729,1.0,4.5953842061265624e-05,4.562955986827884e-05,4.540967445272403e-05,4.5811084388473794e-05,4.581291833855002e-05
2021-12-01,3.404154883949423e-05,0.013291880628052555,1.0,4.472975908267469e-05,4.527142417815127e-05,4.319961192968438e-05,4.3464256409396796e-05,4.3481590365602723e-05
2021-12-02,5.769950313163786e-05,0.24635611098944663,1.0,4.0992552882977095e-05,3.8403653586436964e-05,3.965377218871351e-05,3.994527259063803e-05,3.9955465705335365e-05
2021-12-03,2.5676544540462546e-05,0.05730866812828896,1.0,5.1290854993959324e-05,5.099541929087203e-05,4.902281591858508e-05,4.916883050082782e-05,4.920435119146309e-05
2021-12-06,3.667985049815942e-05,0.06902591448624945,1.0,3.843593338735098e-05,3.794432954808229e-05,3.628607533029025e-05,3.6253298244099725e-05,3.626483659569076e-05
2021-12-07,3.36228284485076e-05,0.08900182354913416,1.0,3.9729420736860226e-05,3.901773310459192e-05,3.749349412307145e-05,3.761868847317476e-05,3.763834601028993e-05
2021-12-08,2.7899476176018654e-05,0.034203815285959685,1.0,3.7365342216685334e-05,3.7241107606778155e-05,3.548487410486681e-05,3.540300315565767e-05,3.542796746613016e-05
2021-12-09,1.9490499902799062e-05,0.020622399706094963,1.0,3.506927887425987e-05,3.5823609546952564e-05,3.195220202329403e-05,3.1761830106912736e-05,3.177334879818596e-05
2021-12-10,2.460120409286232e-05,0.0,0.0,2.8474255964488712e-05,2.954532954298594e-05,2.753540843981054e-05,2.7428063822041008e-05,2.7416587979927716e-05
2021-12-13,2.3295210385668644e-05,0.0394611552722548,1.0,3.0251025198042443e-05,3.111046830244436e-05,2.7839349920994123e-05,2.769884625810583e-05,2.768567737733962e-05
2021-12-14,4.1568575344651084e-05,0.005265453657937165,0.0,2.8474314485916853e-05,2.9911921030010382e-05,2.769734271357361e-05,2.767946464933376e-05,2.7662562715132548e-05
2021-12-15,2.2856733570286458e-05,0.2165137824869534,1.0,3.434861347408007e-05,3.285481763610795e-05,3.326741181976587e-05,3.308728900016874e-05,3.315177957850628e-05
2021-12-16,2.256017293369436e-05,0.0,0.0,2.8744934592385065e-05,2.945543181548817e-05,2.9685438483264547e-05,2.9315556522196528e-05,2.9334628295873367e-05
2021-12-17,1.435900550958193e-05,0.04587622622064235,1.0,2.901078888821965e-05,2.9263450956624454e-05,2.815257280194319e-05,2.778889964925588e-05,2.779023960149269e-05
2021-12-20,3.322430233447339e-05,0.0,0.0,2.473221029228454e-05,2.5343159762842798e-05,2.5653297348351446e-05,2.524493668790975e-05,2.5188290109410226e-05
2021-12-21,2.9918411783859676e-05,0.0,0.0,3.232375899204838e-05,3.315110154130387e-05,3.336331070187324e-05,3.3049067972630245e-05,3.3055941823130174e-05
2021-12-22,4.523410485343733e-06,0.4802848700801656,1.0,3.020082511712582e-05,2.5315198662664655e-05,3.171297236729318e-05,3.087715048208238e-05,3.088924686912854e-05
2021-12-23,3.5601768052922376e-05,0.09237995805786019,1.0,1.681866033445379e-05,1.616178167830518e-05,1.743320150463899e-05,1.7059678573745504e-05,1.696708964675836e-05
2021-12-24,9.448520919240655e-06,0.09972536232119679,1.0,3.0904705796625125e-05,2.96042909028444e-05,3.203684154860151e-05,3.1795213408430965e-05,3.163781673331344e-05
2021-12-27,1.1188632867266507e-05,0.15459001683850176,1.0,2.1344391495972367e-05,1.9853782108598162e-05,2.2195714594173768e-05,2.200211495623846e-05,2.1812805096171517e-05
2021-12-28,1.017169733031577e-05,0.39192798466517703,1.0,2.004453412895618e-05,1.6300024912049128e-05,2.1245759441766046e-05,2.0680839646469495e-05,2.0505130884272968e-05
2021-12-29,1.0116892897370822e-05,0.07362024170512924,1.0,1.7167220209273153e-05,1.6751903161159426e-05,1.7297664688981783e-05,1.7442302932322493e-05,1.7348573022094788e-05
2021-12-30,1.3447712297377826e-05,0.07776055015043114,1.0,1.751228048098328e-05,1.706973014520753e-05,1.755639993454117e-05,1.771313016496804e-05,1.7616223560624608e-05
2022-01-03,3.1763297452614034e-05,0.0,0.0,1.5872294220623278e-05,1.598543329618795e-05,1.6723612350606303e-05,1.68412548937081e-05,1.677183907406756e-05
2022-01-04,1.739892174675284e-05,0.10034070571981603,1.0,2.352524276837931e-05,2.31265644090737e-05,2.338374266140217e-05,2.368226962787216e-05,2.3555400275878948e-05
2022-01-05,1.814282807951919e-05,0.0,0.0,2.0581607998659514e-05,2.1360715560189432e-05,2.069015485264784e-05,2.067949771140263e-05,2.065839941413101e-05
2022-01-06,4.034996578329575e-05,0.0,0.0,2.1686766971897205e-05,2.260162222721191e-05,2.2051797420862848e-05,2.19983211481622e-05,2.1972004295034335e-05
2022-01-07,8.401581612496388e-05,0.0,0.0,3.074580666263027e-05,3.21703214278853e-05,3.154996220549605e-05,3.155138084468256e-05,3.149655847442382e-05
2022-01-10,3.782350850433433e-05,0.10584373215544864,1.0,4.7235234198104856e-05,4.668436112729708e-05,4.5621534276116535e-05,4.529806714995467e-05,4.53691092714025e-05
2022-01-11,5.3671954700359846e-05,0.23990059480543913,1.0,3.8830095903121015e-05,3.60766606044222e-05,3.800736232360821e-05,3.761518327537125e-05,3.769295784020406e-05
2022-01-12,2.5408635774651663e-05,0.0763919248291631,1.0,4.659470383787015e-05,4.541605401734163e-05,4.56565690824971e-05,4.533566828458605e-05,4.546049015452153e-05
2022-01-13,3.182545390804716e-05,0.012832891705389851,1.0,3.869346312680228e-05,3.8347078571723255e-05,3.7386220120876094e-05,3.689476980044603e-05,3.7127102035011095e-05
2022-01-14,8.540924584162831e-05,0.0,0.0,4.046156499321563e-05,4.0242767121449525e-05,4.090185510601249e-05,4.0540949381022326e-05,4.0775961846159464e-05
2022-01-17,2.4023525811232324e-05,0.0,0.0,5.339213766804335e-05,5.4445512181403515e-05,5.431215078505901e-05,5.4714218138207e-05,5.496718586478653e-05
2022-01-18,3.222828570897675e-05,0.15781747773309476,1.0,3.707007566999147e-05,3.6371513264904666e-05,3.530473837071473e-05,3.5505429799899494e-05,3.562870902230058e-05
2022-01-19,2.397293503490633e-05,0.27060323234095107,1.0,3.8220463487015643e-05,3.569272491167287e-05,3.7098470789226474e-05,3.7633055596420626e-05,3.777045291696838e-05
2022-01-20,5.544714332114339e-05,0.1392020653482947,1.0,3.5289398357102195e-05,3.4138146213304475e-05,3.526562534367592e-05,3.588791475115252e-05,3.589950416597469e-05
2022-01-21,5.289845964324902e-05,0.18912185117838115,1.0,4.666555308488177e-05,4.347798290510873e-05,4.656065177655845e-05,4.75200665784216e-05,4.753159704503329e-05
2022-01-24,2.995204033761265e-05,0.10539474669528032,1.0,4.2947908714433684e-05,4.026783358625823e-05,4.29642730622973e-05,4.307492285415307e-05,4.299841536548328e-05
2022-01-25,0.00010138973701712612,0.0,0.0,3.772396164102614e-05,3.687430387349736e-05,3.989406244078798e-05,3.973548314316397e-05,3.96870847872795e-05
2022-01-26,5.371605453039158e-05,0.20292800932780203,1.0,6.082280401137563e-05,5.54812687387025e-05,5.9470156863234145e-05,5.893487973610164e-05,5.8967945528690107e-05
2022-02-07,4.735948313851821e-05,0.0,0.0,5.464764873047069e-05,5.352585497804344e-05,5.7396222758254995e-05,5.6478739267197e-05,5.649684857614057e-05
2022-02-08,2.931033554528057e-05,0.13255759300114683,1.0,5.247748779867442e-05,4.984159000898735e-05,5.150693522451344e-05,5.069254527478829e-05,5.0565199529719395e-05
2022-02-09,1.3502901297550484e-05,0.0,0.0,4.45231185836413e-05,4.421326336915678e-05,4.6829545790371396e-05,4.570329875135318e-05,4.560297794409601e-05
2022-02-10,1.7962007873069684e-05,0.019990588119796072,1.0,3.51391369351137e-05,3.457518327789559e-05,3.4621674296867284e-05,3.348107920060239e-05,3.35262184694737e-05
2022-02-11,2.2525827752974964e-05,0.07190668829466734,1.0,3.107701033030596e-05,3.140958455519634e-05,2.974507635740038e-05,2.9575660359420765e-05,2.9583853975559305e-05
2022-02-14,4.305723536727079e-05,0.006597608524885448,0.0,2.979389155791525e-05,3.0666793792898784e-05,3.0089697925178922e-05,2.986789014205363e-05,2.9958998947736606e-05
2022-02-15,2.170990297560355e-05,0.00964417363188592,0.0,3.502994730334637e-05,3.6878391887198116e-05,3.536967310153591e-05,3.5584000854172944e-05,3.5607905728763155e-05
2022-02-16,1.6171423281775622e-05,0.11471534533212943,1.0,2.8341850759195645e-05,2.86475004005316e-05,2.697314850140483e-05,2.7115828051708728e-05,2.7141251786556726e-05
2022-02-17,4.041680366851038e-05,0.08725296792978285,1.0,2.6360456748450488e-05,2.670148845157914e-05,2.5424312544861935e-05,2.5550755325908445e-05,2.5475583697241378e-05
2022-02-18,2.6529865211391725e-05,0.05119338839478829,1.0,3.618881650421483e-05,3.7004868139247014e-05,3.4745509765379363e-05,3.4915148660237854e-05,3.480206703938168e-05
2022-02-21,4.13727270181847e-05,0.2554540125144155,1.0,3.272124187736038e-05,3.066451929620681e-05,3.157878544736696e-05,3.1898269749133334e-05,3.1793884702403864e-05
2022-02-22,6.439872128639484e-05,0.0845103571013826,1.0,3.653941667741815e-05,3.582646734181731e-05,3.526300468564077e-05,3.547137752609297e-05,3.550313296933422e-05
2022-02-23,2.883647895542635e-05,0.1717173691659787,1.0,4.672540009417132e-05,4.388333130538656e-05,4.523231364726014e-05,4.538383873478974e-05,4.54630647025387e-05
2022-02-24,0.00011070997889891896,0.05068753749856285,1.0,3.8880677217341355e-05,3.7890217314579964e-05,3.788720441899616e-05,3.769928894351749e-05,3.767228578652202e-05
2022-02-25,8.31521783419359e-05,0.0,0.0,6.422072333490984e-05,6.453797906178454e-05,6.658710453316852e-05,6.769616125213637e-05,6.738442893348262e-05
2022-03-01,4.288705980063535e-05,0.22494992666720937,1.0,6.579476791865342e-05,6.070735233041709e-05,6.355224210852747e-05,6.361989101302462e-05,6.338331639630033e-05
2022-03-02,3.000223822785349e-05,0.0,0.0,5.537970639948978e-05,5.500236959860201e-05,5.794134896098664e-05,5.745917601952667e-05,5.710826907907689e-05
2022-03-03,2.108607086928932e-05,0.0,0.0,4.781676476229532e-05,4.8223622959398777e-05,4.967788612680099e-05,4.9025447008775405e-05,4.871892413753721e-05
2022-03-04,4.8961118793786075e-05,0.0,0.0,4.2670557502413554e-05,4.313985209296237e-05,4.489008330592572e-05,4.407298520798367e-05,4.366617657876242e-05
2022-03-07,0.00012279091020090765,0.0,0.0,4.772245510642164e-05,4.8265155357688885e-05,4.9984377896627335e-05,4.894872395283664e-05,4.86723335908155e-05
2022-03-08,0.00013590348231265676,0.0,0.0,6.679324920621085e-05,7.027039490547394e-05,6.870393611519144e-05,6.878867131238806e-05,6.837105305837291e-05
2022-03-09,4.3264276048070644e-05,0.0,0.0,7.968273872278811e-05,8.355060164358139e-05,8.232968883128211e-05,8.239917121109207e-05,8.203094553863536e-05
2022-03-10,3.392589875641662e-05,0.05096040380839084,1.0,5.9351913585864594e-05,6.090153237408842e-05,5.774190143608405e-05,5.748181384434463e-05,5.721558845909337e-05
2022-03-11,4.079786173977748e-05,0.0,0.0,5.6279812158472e-05,5.852629568555109e-05,5.771757568701622e-05,5.7461938782347816e-05,5.7278053028900725e-05
2022-03-14,5.3314435351627325e-05,0.10361999332673029,1.0,5.860942691227362e-05,5.888129589428105e-05,5.640056123832806e-05,5.655176493218817e-05,5.637924796229226e-05
2022-03-15,6.988906101801252e-05,0.23448684751469212,1.0,5.764780723866865e-05,5.4605828157593524e-05,5.560826266523567e-05,5.6162132320439926e-05,5.618253752744091e-05
2022-03-16,8.683235400177761e-05,0.0,0.0,5.584650021319288e-05,5.6885487136940535e-05,5.768114997979386e-05,5.783168587827124e-05,5.805941633576307e-05
2022-03-17,4.6363755277942235e-05,0.0,0.0,6.455300551536398e-05,6.621558705308701e-05,6.749826525414094e-05,6.800061823289745e-05,6.803227032067366e-05
2022-03-18,3.520940645894377e-05,0.14455085832729947,1.0,5.553931376574883e-05,5.388381344795937e-05,5.4945068374574194e-05,5.553518042830746e-05,5.555044690567968e-05
