DATE,VALUE,RELEASE_DATE,SOURCE_SERIES
2023-05-14,108.91,2023-05-29,WLEMUINDXD
2023-05-15,91.27,2023-05-29,WLEMUINDXD
2023-05-16,10.41,2023-05-29,WLEMUINDXD
2023-05-17,23.71,2023-05-29,WLEMUINDXD
2023-05-18,298.24,2023-05-29,WLEMUINDXD
2023-05-19,69.47,2023-05-29,WLEMUINDXD
2023-05-20,291.3,2023-05-29,WLEMUINDXD
2023-05-21,126.12,2023-05-29,WLEMUINDXD
2023-05-22,912.33,2023-05-29,WLEMUINDXD
2023-05-23,53.59,2023-05-29,WLEMUINDXD
2023-05-24,57.32,2023-05-29,WLEMUINDXD
2023-05-25,33.84,2023-05-29,WLEMUINDXD
2023-05-26,306.63,2023-05-29,WLEMUINDXD
2023-05-27,52.61,2023-05-29,WLEMUINDXD
2023-05-28,68.8,2023-05-29,WLEMUINDXD
2023-05-29,42.55,2023-05-30,WLEMUINDXD
2023-05-30,23.43,2023-05-31,WLEMUINDXD
2023-05-31,319.11,2023-06-01,WLEMUINDXD
2023-06-01,29.03,2023-06-02,WLEMUINDXD
2023-06-02,38.7,2023-06-05,WLEMUINDXD
2023-06-03,52.27,2023-06-05,WLEMUINDXD
2023-06-04,90.96,2023-06-05,WLEMUINDXD
2023-06-05,57.49,2023-06-06,WLEMUINDXD
2023-06-06,21.17,2023-06-07,WLEMUINDXD
2023-06-07,30.73,2023-06-08,WLEMUINDXD
2023-06-08,282.62,2023-06-09,WLEMUINDXD
2023-06-09,20.83,2023-06-12,WLEMUINDXD
2023-06-10,34.57,2023-06-12,WLEMUINDXD
2023-06-11,23.73,2023-06-12,WLEMUINDXD
2023-06-12,30.66,2023-06-13,WLEMUINDXD
2023-06-13,20.58,2023-06-14,WLEMUINDXD
2023-06-14,47.13,2023-06-15,WLEMUINDXD
2023-06-15,111.02,2023-06-16,WLEMUINDXD
2023-06-16,31.78,2023-06-19,WLEMUINDXD
2023-06-17,36.61,2023-06-19,WLEMUINDXD
2023-06-18,68.93,2023-06-19,WLEMUINDXD
2023-06-19,64.87,2023-06-20,WLEMUINDXD
2023-06-20,63.51,2023-06-21,WLEMUINDXD
2023-06-21,122.73,2023-06-22,WLEMUINDXD
2023-06-22,15.99,2023-06-23,WLEMUINDXD
2023-06-23,22.08,2023-06-26,WLEMUINDXD
2023-06-24,18.68,2023-06-26,WLEMUINDXD
2023-06-25,458.52,2023-06-26,WLEMUINDXD
2023-06-26,564.37,2023-06-27,WLEMUINDXD
2023-06-27,84.97,2023-06-28,WLEMUINDXD
2023-06-28,15.57,2023-06-29,WLEMUINDXD
2023-06-29,45.54,2023-06-30,WLEMUINDXD
2023-06-30,73.12,2023-07-03,WLEMUINDXD
2023-07-01,51.28,2023-07-03,WLEMUINDXD
2023-07-02,53.06,2023-07-03,WLEMUINDXD
2023-07-03,27.82,2023-07-04,WLEMUINDXD
2023-07-04,36.58,2023-07-05,WLEMUINDXD
2023-07-05,53.62,2023-07-06,WLEMUINDXD
2023-07-06,15.69,2023-07-07,WLEMUINDXD
2023-07-07,10.85,2023-07-10,WLEMUINDXD
2023-07-08,17.74,2023-07-10,WLEMUINDXD
2023-07-09,212.52,2023-07-10,WLEMUINDXD
2023-07-10,118.86,2023-07-11,WLEMUINDXD
2023-07-11,20.18,2023-07-12,WLEMUINDXD
2023-07-12,16.03,2023-07-13,WLEMUINDXD
2023-07-13,15.04,2023-07-14,WLEMUINDXD
2023-07-14,474.56,2023-07-17,WLEMUINDXD
2023-07-15,74.12,2023-07-17,WLEMUINDXD
2023-07-16,85.37,2023-07-17,WLEMUINDXD
2023-07-17,30.84,2023-07-18,WLEMUINDXD
2023-07-18,21.31,2023-07-19,WLEMUINDXD
2023-07-19,16.65,2023-07-20,WLEMUINDXD
2023-07-20,370.82,2023-07-21,WLEMUINDXD
2023-07-21,55.93,2023-07-24,WLEMUINDXD
2023-07-22,53.33,2023-07-24,WLEMUINDXD
2023-07-23,27.24,2023-07-24,WLEMUINDXD
2023-07-24,60.11,2023-07-25,WLEMUINDXD
2023-07-25,19.83,2023-07-26,WLEMUINDXD
2023-07-26,16.27,2023-07-27,WLEMUINDXD
2023-07-27,32.46,2023-07-28,WLEMUINDXD
2023-07-28,187.98,2023-07-31,WLEMUINDXD
2023-07-29,68.04,2023-07-31,WLEMUINDXD
2023-07-30,283.91,2023-07-31,WLEMUINDXD
2023-07-31,29.51,2023-08-01,WLEMUINDXD
2023-08-01,431.32,2023-08-02,WLEMUINDXD
2023-08-02,16.03,2023-08-03,WLEMUINDXD
2023-08-03,73.73,2023-08-04,WLEMUINDXD
2023-08-04,56.18,2023-08-07,WLEMUINDXD
2023-08-05,36.3,2023-08-07,WLEMUINDXD
2023-08-06,26.81,2023-08-07,WLEMUINDXD
2023-08-07,30.13,2023-08-08,WLEMUINDXD
2023-08-08,20.15,2023-08-09,WLEMUINDXD
2023-08-09,15.5,2023-08-10,WLEMUINDXD
2023-08-10,30.57,2023-08-11,WLEMUINDXD
2023-08-11,138.71,2023-08-14,WLEMUINDXD
2023-08-12,17.69,2023-08-14,WLEMUINDXD
2023-08-13,28.5,2023-08-14,WLEMUINDXD
2023-08-14,510.16,2023-08-15,WLEMUINDXD
2023-08-15,79.84,2023-08-16,WLEMUINDXD
2023-08-16,49.23,2023-08-17,WLEMUINDXD
2023-08-17,44.82,2023-08-18,WLEMUINDXD
2023-08-18,22.34,2023-08-21,WLEMUINDXD
2023-08-19,16.93,2023-08-21,WLEMUINDXD
2023-08-20,158.49,2023-08-21,WLEMUINDXD
2023-08-21,413.73,2023-08-22,WLEMUINDXD
2023-08-22,19.22,2023-08-23,WLEMUINDXD
2023-08-23,43.57,2023-08-24,WLEMUINDXD
2023-08-24,28.08,2023-08-25,WLEMUINDXD
2023-08-25,10.56,2023-08-28,WLEMUINDXD
2023-08-26,62.44,2023-08-28,WLEMUINDXD
2023-08-27,25.39,2023-08-28,WLEMUINDXD
2023-08-28,27.73,2023-08-29,WLEMUINDXD
2023-08-29,18.39,2023-08-30,WLEMUINDXD
2023-08-30,15.08,2023-08-31,WLEMUINDXD
2023-08-31,15.01,2023-09-01,WLEMUINDXD
2023-09-01,20.11,2023-09-04,WLEMUINDXD
2023-09-02,29.09,2023-09-04,WLEMUINDXD
2023-09-03,25.79,2023-09-04,WLEMUINDXD
2023-09-04,341.89,2023-09-05,WLEMUINDXD
2023-09-05,20.98,2023-09-06,WLEMUINDXD
2023-09-06,74.26,2023-09-07,WLEMUINDXD
2023-09-07,54.51,2023-09-08,WLEMUINDXD
2023-09-08,224.51,2023-09-11,WLEMUINDXD
2023-09-09,14.57,2023-09-11,WLEMUINDXD
2023-09-10,100.1,2023-09-11,WLEMUINDXD
2023-09-11,51.53,2023-09-12,WLEMUINDXD
2023-09-12,189.1,2023-09-13,WLEMUINDXD
2023-09-13,155.88,2023-09-14,WLEMUINDXD
2023-09-14,27.61,2023-09-15,WLEMUINDXD
2023-09-15,48.85,2023-09-18,WLEMUINDXD
2023-09-16,44.56,2023-09-18,WLEMUINDXD
2023-09-17,24.49,2023-09-18,WLEMUINDXD
2023-09-18,39.15,2023-09-25,WLEMUINDXD
2023-09-19,20.17,2023-09-25,WLEMUINDXD
2023-09-20,50.31,2023-09-25,WLEMUINDXD
2023-09-21,24.49,2023-09-25,WLEMUINDXD
2023-09-22,9.3,2023-09-25,WLEMUINDXD
2023-09-23,56.8,2023-09-25,WLEMUINDXD
2023-09-24,23.49,2023-09-25,WLEMUINDXD
2023-09-25,27.84,2023-09-26,WLEMUINDXD
2023-09-26,43.51,2023-09-27,WLEMUINDXD
2023-09-27,14.71,2023-09-28,WLEMUINDXD
2023-09-28,26.71,2023-09-29,WLEMUINDXD
2023-09-29,9.39,2023-10-02,WLEMUINDXD
2023-09-30,14.3,2023-10-02,WLEMUINDXD
2023-10-01,24.38,2023-10-02,WLEMUINDXD
2023-10-02,26.87,2023-10-03,WLEMUINDXD
2023-10-03,18.35,2023-10-04,WLEMUINDXD
2023-10-04,14.7,2023-10-05,WLEMUINDXD
2023-10-05,13.65,2023-10-06,WLEMUINDXD
2023-10-06,136.38,2023-10-09,WLEMUINDXD
2023-10-07,29.14,2023-10-09,WLEMUINDXD
2023-10-08,75.28,2023-10-09,WLEMUINDXD
2023-10-09,136.55,2023-10-10,WLEMUINDXD
2023-10-10,37.86,2023-10-11,WLEMUINDXD
2023-10-11,56.87,2023-10-12,WLEMUINDXD
2023-10-12,69.47,2023-10-13,WLEMUINDXD
2023-10-13,191.45,2023-10-16,WLEMUINDXD
2023-10-14,30.62,2023-10-16,WLEMUINDXD
2023-10-15,74.31,2023-10-16,WLEMUINDXD
2023-10-16,107.32,2023-10-17,WLEMUINDXD
2023-10-17,91.62,2023-10-18,WLEMUINDXD
2023-10-18,60.26,2023-10-19,WLEMUINDXD
2023-10-19,272.58,2023-10-20,WLEMUINDXD
2023-10-20,509.13,2023-10-23,WLEMUINDXD
2023-10-21,317.23,2023-10-23,WLEMUINDXD
2023-10-22,510.98,2023-10-23,WLEMUINDXD
2023-10-23,474.79,2023-10-24,WLEMUINDXD
2023-10-24,41.81,2023-10-25,WLEMUINDXD
2023-10-25,44.19,2023-10-26,WLEMUINDXD
2023-10-26,13.8,2023-10-27,WLEMUINDXD
2023-10-27,250.68,2023-10-30,WLEMUINDXD
2023-10-28,45.22,2023-10-30,WLEMUINDXD
2023-10-29,75.82,2023-10-30,WLEMUINDXD
2023-10-30,791.71,2023-10-31,WLEMUINDXD
2023-10-31,73.59,2023-11-01,WLEMUINDXD
2023-11-01,261.3,2023-11-02,WLEMUINDXD
2023-11-02,27.94,2023-11-03,WLEMUINDXD
2023-11-03,50.31,2023-11-06,WLEMUINDXD
2023-11-04,38.32,2023-11-06,WLEMUINDXD
2023-11-05,4.81,2023-11-06,WLEMUINDXD
2023-11-06,181.88,2023-11-07,WLEMUINDXD
2023-11-07,74.22,2023-11-08,WLEMUINDXD
2023-11-08,497.02,2023-11-09,WLEMUINDXD
2023-11-09,180.76,2023-11-10,WLEMUINDXD
2023-11-10,171.95,2023-11-13,WLEMUINDXD
2023-11-11,67.85,2023-11-13,WLEMUINDXD
2023-11-12,96.8,2023-11-13,WLEMUINDXD
2023-11-13,61.69,2023-11-14,WLEMUINDXD
2023-11-14,18.1,2023-11-15,WLEMUINDXD
2023-11-15,30.21,2023-11-16,WLEMUINDXD
2023-11-16,44.26,2023-11-17,WLEMUINDXD
2023-11-17,537.91,2023-11-20,WLEMUINDXD
2023-11-18,61.52,2023-11-20,WLEMUINDXD
2023-11-19,75.48,2023-11-20,WLEMUINDXD
2023-11-20,56.01,2023-11-21,WLEMUINDXD
2023-11-21,58.67,2023-11-22,WLEMUINDXD
2023-11-22,14.73,2023-11-23,WLEMUINDXD
2023-11-23,41.89,2023-11-24,WLEMUINDXD
2023-11-24,74.71,2023-11-27,WLEMUINDXD
2023-11-25,16.86,2023-11-27,WLEMUINDXD
2023-11-26,106.13,2023-11-27,WLEMUINDXD
2023-11-27,28.32,2023-11-28,WLEMUINDXD
2023-11-28,76.47,2023-11-29,WLEMUINDXD
2023-11-29,126.9,2023-11-30,WLEMUINDXD
2023-11-30,19.9,2023-12-01,WLEMUINDXD
2023-12-01,10.23,2023-12-04,WLEMUINDXD
2023-12-02,15.47,2023-12-04,WLEMUINDXD
2023-12-03,59.4,2023-12-04,WLEMUINDXD
2023-12-04,29.35,2023-12-05,WLEMUINDXD
2023-12-05,365.86,2023-12-06,WLEMUINDXD
2023-12-06,65.48,2023-12-07,WLEMUINDXD
2023-12-07,121.19,2023-12-08,WLEMUINDXD
2023-12-08,90.49,2023-12-11,WLEMUINDXD
2023-12-09,201.28,2023-12-11,WLEMUINDXD
2023-12-10,49.83,2023-12-11,WLEMUINDXD
2023-12-11,34.57,2023-12-12,WLEMUINDXD
2023-12-12,20.52,2023-12-13,WLEMUINDXD
2023-12-13,15.8,2023-12-14,WLEMUINDXD
2023-12-14,44.92,2023-12-15,WLEMUINDXD
2023-12-15,21.83,2023-12-18,WLEMUINDXD
2023-12-16,16.39,2023-12-18,WLEMUINDXD
2023-12-17,33.23,2023-12-18,WLEMUINDXD
2023-12-18,33.52,2023-12-19,WLEMUINDXD
2023-12-19,55.24,2023-12-20,WLEMUINDXD
2023-12-20,21.36,2023-12-21,WLEMUINDXD
2023-12-21,20.85,2023-12-22,WLEMUINDXD
2023-12-22,48.38,2023-12-25,WLEMUINDXD
2023-12-23,356.96,2023-12-25,WLEMUINDXD
2023-12-24,34.7,2023-12-25,WLEMUINDXD
2023-12-25,54.07,2023-12-26,WLEMUINDXD
2023-12-26,62.79,2023-12-27,WLEMUINDXD
2023-12-27,103.65,2023-12-28,WLEMUINDXD
2023-12-28,518.28,2023-12-29,WLEMUINDXD
2023-12-29,98.33,2024-01-01,WLEMUINDXD
2023-12-30,55.03,2024-01-01,WLEMUINDXD
2023-12-31,166.04,2024-01-01,WLEMUINDXD
2024-01-01,48.87,2024-01-02,WLEMUINDXD
2024-01-02,37.28,2024-01-03,WLEMUINDXD
2024-01-03,25.23,2024-01-04,WLEMUINDXD
2024-01-04,129.07,2024-01-05,WLEMUINDXD
2024-01-05,77.66,2024-01-08,WLEMUINDXD
2024-01-06,115.88,2024-01-08,WLEMUINDXD
2024-01-07,158.71,2024-01-08,WLEMUINDXD
2024-01-08,38.36,2024-01-09,WLEMUINDXD
2024-01-09,71.37,2024-01-10,WLEMUINDXD
2024-01-10,53.39,2024-01-11,WLEMUINDXD
2024-01-11,43.1,2024-01-12,WLEMUINDXD
2024-01-12,75.49,2024-01-15,WLEMUINDXD
2024-01-13,16.21,2024-01-15,WLEMUINDXD
2024-01-14,32.44,2024-01-15,WLEMUINDXD
2024-01-15,30.75,2024-01-16,WLEMUINDXD
2024-01-16,32.66,2024-01-17,WLEMUINDXD
2024-01-17,15.77,2024-01-18,WLEMUINDXD
2024-01-18,61.46,2024-01-19,WLEMUINDXD
2024-01-19,420.46,2024-01-22,WLEMUINDXD
2024-01-20,40.96,2024-01-22,WLEMUINDXD
2024-01-21,63.03,2024-01-22,WLEMUINDXD
2024-01-22,28.97,2024-01-23,WLEMUINDXD
2024-01-23,286.21,2024-01-24,WLEMUINDXD
2024-01-24,47.56,2024-01-25,WLEMUINDXD
2024-01-25,28.99,2024-01-26,WLEMUINDXD
2024-01-26,10.68,2024-01-29,WLEMUINDXD
2024-01-27,16.34,2024-01-29,WLEMUINDXD
2024-01-28,74.98,2024-01-29,WLEMUINDXD
2024-01-29,29.37,2024-01-30,WLEMUINDXD
2024-01-30,61.56,2024-01-31,WLEMUINDXD
2024-01-31,31.44,2024-02-01,WLEMUINDXD
2024-02-01,14.41,2024-02-02,WLEMUINDXD
2024-02-02,10.58,2024-02-05,WLEMUINDXD
2024-02-03,33.05,2024-02-05,WLEMUINDXD
2024-02-04,127.34,2024-02-05,WLEMUINDXD
2024-02-05,55.56,2024-02-06,WLEMUINDXD
2024-02-06,37.76,2024-02-07,WLEMUINDXD
2024-02-07,117.28,2024-02-08,WLEMUINDXD
2024-02-08,14.26,2024-02-09,WLEMUINDXD
2024-02-09,20.93,2024-02-12,WLEMUINDXD
2024-02-10,15.66,2024-02-12,WLEMUINDXD
2024-02-11,25.32,2024-02-12,WLEMUINDXD
2024-02-12,512.99,2024-02-13,WLEMUINDXD
2024-02-13,58.27,2024-02-14,WLEMUINDXD
2024-02-14,61.91,2024-02-15,WLEMUINDXD
2024-02-15,59.59,2024-02-16,WLEMUINDXD
2024-02-16,10.58,2024-02-19,WLEMUINDXD
2024-02-17,32.07,2024-02-19,WLEMUINDXD
2024-02-18,25.28,2024-02-19,WLEMUINDXD
2024-02-19,30.73,2024-02-20,WLEMUINDXD
2024-02-20,359.83,2024-02-21,WLEMUINDXD
2024-02-21,205.99,2024-02-22,WLEMUINDXD
2024-02-22,28.62,2024-02-23,WLEMUINDXD
2024-02-23,10.58,2024-02-26,WLEMUINDXD
2024-02-24,272.01,2024-02-26,WLEMUINDXD
2024-02-25,153.51,2024-02-26,WLEMUINDXD
2024-02-26,26.77,2024-02-27,WLEMUINDXD
2024-02-27,56.39,2024-02-28,WLEMUINDXD
2024-02-28,15.5,2024-02-29,WLEMUINDXD
2024-02-29,13.5,2024-03-01,WLEMUINDXD
2024-03-01,10.32,2024-03-04,WLEMUINDXD
2024-03-02,60.86,2024-03-04,WLEMUINDXD
2024-03-03,24.86,2024-03-04,WLEMUINDXD
2024-03-04,180.53,2024-03-05,WLEMUINDXD
2024-03-05,57.44,2024-03-06,WLEMUINDXD
2024-03-06,15.74,2024-03-07,WLEMUINDXD
2024-03-07,13.14,2024-03-08,WLEMUINDXD
2024-03-08,20.23,2024-03-11,WLEMUINDXD
2024-03-09,15.31,2024-03-11,WLEMUINDXD
2024-03-10,25.71,2024-03-11,WLEMUINDXD
2024-03-11,27.21,2024-03-12,WLEMUINDXD
2024-03-12,19.55,2024-03-13,WLEMUINDXD
2024-03-13,220.46,2024-03-14,WLEMUINDXD
2024-03-14,28.95,2024-03-15,WLEMUINDXD
2024-03-15,199.72,2024-03-18,WLEMUINDXD
2024-03-16,47.69,2024-03-18,WLEMUINDXD
2024-03-17,49.98,2024-03-18,WLEMUINDXD
2024-03-18,291.4,2024-03-19,WLEMUINDXD
2024-03-19,18.49,2024-03-20,WLEMUINDXD
2024-03-20,29.43,2024-03-21,WLEMUINDXD
2024-03-21,47.7,2024-03-22,WLEMUINDXD
2024-03-22,191.22,2024-03-25,WLEMUINDXD
2024-03-23,63.55,2024-03-25,WLEMUINDXD
2024-03-24,52.31,2024-03-25,WLEMUINDXD
2024-03-25,27.37,2024-03-26,WLEMUINDXD
2024-03-26,19.44,2024-03-27,WLEMUINDXD
2024-03-27,64.69,2024-03-28,WLEMUINDXD
2024-03-28,14.19,2024-03-29,WLEMUINDXD
2024-03-29,54.37,2024-04-01,WLEMUINDXD
2024-03-30,110.76,2024-04-01,WLEMUINDXD
2024-03-31,24.58,2024-04-01,WLEMUINDXD
2024-04-01,82.71,2024-04-02,WLEMUINDXD
2024-04-02,18.63,2024-04-03,WLEMUINDXD
2024-04-03,29.83,2024-04-04,WLEMUINDXD
2024-04-04,28.7,2024-04-05,WLEMUINDXD
2024-04-05,23.18,2024-04-08,WLEMUINDXD
2024-04-06,57.55,2024-04-08,WLEMUINDXD
2024-04-07,98.92,2024-04-08,WLEMUINDXD
2024-04-08,55.31,2024-04-09,WLEMUINDXD
2024-04-09,18.95,2024-04-10,WLEMUINDXD
2024-04-10,15.16,2024-04-11,WLEMUINDXD
2024-04-11,261.76,2024-04-12,WLEMUINDXD
2024-04-12,76.27,2024-04-15,WLEMUINDXD
2024-04-13,32.44,2024-04-15,WLEMUINDXD
2024-04-14,100.04,2024-04-15,WLEMUINDXD
2024-04-15,52.94,2024-04-16,WLEMUINDXD
2024-04-16,80.17,2024-04-17,WLEMUINDXD
2024-04-17,46.65,2024-04-18,WLEMUINDXD
2024-04-18,29.89,2024-04-19,WLEMUINDXD
2024-04-19,21.36,2024-04-22,WLEMUINDXD
2024-04-20,64.38,2024-04-22,WLEMUINDXD
2024-04-21,24.68,2024-04-22,WLEMUINDXD
2024-04-22,26.06,2024-04-23,WLEMUINDXD
2024-04-23,18.38,2024-04-24,WLEMUINDXD
2024-04-24,15.05,2024-04-25,WLEMUINDXD
2024-04-25,15.01,2024-04-26,WLEMUINDXD
2024-04-26,41.66,2024-04-29,WLEMUINDXD
2024-04-27,15.76,2024-04-29,WLEMUINDXD
2024-04-28,73.74,2024-04-29,WLEMUINDXD
2024-04-29,26.95,2024-04-30,WLEMUINDXD
2024-04-30,53.78,2024-05-01,WLEMUINDXD
2024-05-01,13.67,2024-05-02,WLEMUINDXD
2024-05-02,27.76,2024-05-03,WLEMUINDXD
2024-05-03,41.0,2024-05-06,WLEMUINDXD
2024-05-04,62.36,2024-05-06,WLEMUINDXD
2024-05-05,24.49,2024-05-06,WLEMUINDXD
2024-05-06,26.8,2024-05-07,WLEMUINDXD
2024-05-07,24.41,2024-05-08,WLEMUINDXD
2024-05-08,70.87,2024-05-09,WLEMUINDXD
2024-05-09,17.67,2024-05-10,WLEMUINDXD
2024-05-10,10.49,2024-05-13,WLEMUINDXD
2024-05-11,47.7,2024-05-13,WLEMUINDXD
2024-05-12,24.43,2024-05-13,WLEMUINDXD
2024-05-13,26.53,2024-05-14,WLEMUINDXD
2024-05-14,37.18,2024-05-15,WLEMUINDXD
2024-05-15,27.48,2024-05-16,WLEMUINDXD
2024-05-16,14.97,2024-05-17,WLEMUINDXD
2024-05-17,10.62,2024-05-20,WLEMUINDXD
2024-05-18,16.08,2024-05-20,WLEMUINDXD
2024-05-19,72.71,2024-05-20,WLEMUINDXD
2024-05-20,60.19,2024-05-21,WLEMUINDXD
2024-05-21,209.81,2024-05-22,WLEMUINDXD
2024-05-22,15.09,2024-05-23,WLEMUINDXD
2024-05-23,43.62,2024-05-24,WLEMUINDXD
2024-05-24,11.68,2024-05-27,WLEMUINDXD
2024-05-25,34.83,2024-05-27,WLEMUINDXD
2024-05-26,183.86,2024-05-27,WLEMUINDXD
2024-05-27,40.39,2024-05-28,WLEMUINDXD
2024-05-28,45.99,2024-05-29,WLEMUINDXD
2024-05-29,48.29,2024-05-30,WLEMUINDXD
2024-05-30,73.94,2024-05-31,WLEMUINDXD
2024-05-31,22.56,2024-06-03,WLEMUINDXD
2024-06-01,48.9,2024-06-03,WLEMUINDXD
2024-06-02,26.12,2024-06-03,WLEMUINDXD
2024-06-03,102.69,2024-06-04,WLEMUINDXD
2024-06-04,21.21,2024-06-05,WLEMUINDXD
2024-06-05,32.53,2024-06-06,WLEMUINDXD
2024-06-06,16.01,2024-06-07,WLEMUINDXD
2024-06-07,19.76,2024-06-10,WLEMUINDXD
2024-06-08,16.03,2024-06-17,WLEMUINDXD
2024-06-09,36.39,2024-06-17,WLEMUINDXD
2024-06-10,15.31,2024-06-17,WLEMUINDXD
2024-06-11,12.09,2024-06-17,WLEMUINDXD
2024-06-12,124.41,2024-06-17,WLEMUINDXD
2024-06-13,118.79,2024-06-17,WLEMUINDXD
2024-06-14,11.77,2024-06-17,WLEMUINDXD
2024-06-15,54.7,2024-06-17,WLEMUINDXD
2024-06-16,80.16,2024-06-17,WLEMUINDXD
2024-06-17,56.91,2024-06-18,WLEMUINDXD
2024-06-18,21.01,2024-06-19,WLEMUINDXD
2024-06-19,19.63,2024-06-20,WLEMUINDXD
2024-06-20,30.36,2024-06-21,WLEMUINDXD
2024-06-21,12.33,2024-06-24,WLEMUINDXD
2024-06-22,18.69,2024-06-24,WLEMUINDXD
2024-06-23,32.66,2024-06-24,WLEMUINDXD
2024-06-24,16.24,2024-06-26,WLEMUINDXD
2024-06-25,20.26,2024-06-26,WLEMUINDXD
2024-06-26,77.0,2024-06-27,WLEMUINDXD
2024-06-27,15.21,2024-06-28,WLEMUINDXD
2024-06-28,23.3,2024-07-01,WLEMUINDXD
2024-06-29,864.91,2024-07-01,WLEMUINDXD
2024-06-30,265.24,2024-07-01,WLEMUINDXD
2024-07-01,6.42,2024-07-02,WLEMUINDXD
2024-07-02,99.8,2024-07-03,WLEMUINDXD
2024-07-03,18.33,2024-07-05,WLEMUINDXD
2024-07-04,299.39,2024-07-05,WLEMUINDXD
2024-07-05,898.18,2024-07-08,WLEMUINDXD
2024-07-06,28.66,2024-07-08,WLEMUINDXD
2024-07-07,538.91,2024-07-08,WLEMUINDXD
2024-07-08,28.66,2024-07-09,WLEMUINDXD
2024-07-09,28.66,2024-07-10,WLEMUINDXD
2024-07-10,28.66,2024-07-11,WLEMUINDXD
2024-07-11,28.66,2024-07-12,WLEMUINDXD
2024-07-12,28.66,2024-07-15,WLEMUINDXD
2024-07-13,28.66,2024-07-15,WLEMUINDXD
2024-07-14,28.66,2024-07-15,WLEMUINDXD
2024-07-15,28.66,2024-07-16,WLEMUINDXD
2024-07-16,28.66,2024-07-17,WLEMUINDXD
2024-07-17,28.66,2024-07-18,WLEMUINDXD
2024-07-18,28.66,2024-07-19,WLEMUINDXD
2024-07-19,25.91,2024-07-22,WLEMUINDXD
2024-07-20,224.55,2024-07-22,WLEMUINDXD
2024-07-21,141.82,2024-07-22,WLEMUINDXD
2024-07-22,673.64,2024-07-23,WLEMUINDXD
2024-07-23,28.66,2024-07-24,WLEMUINDXD
2024-07-24,207.27,2024-07-25,WLEMUINDXD
2024-07-25,112.41,2024-07-26,WLEMUINDXD
2024-07-26,55.2,2024-07-29,WLEMUINDXD
2024-07-27,123.89,2024-07-29,WLEMUINDXD
2024-07-28,51.64,2024-07-29,WLEMUINDXD
2024-07-29,84.81,2024-07-30,WLEMUINDXD
2024-07-30,107.05,2024-07-31,WLEMUINDXD
2024-07-31,172.84,2024-08-01,WLEMUINDXD
2024-08-01,7.59,2024-08-02,WLEMUINDXD
2024-08-02,108.15,2024-08-05,WLEMUINDXD
2024-08-03,31.16,2024-08-05,WLEMUINDXD
2024-08-04,172.73,2024-08-05,WLEMUINDXD
2024-08-05,109.94,2024-08-06,WLEMUINDXD
2024-08-06,1017.49,2024-08-07,WLEMUINDXD
2024-08-07,55.35,2024-08-08,WLEMUINDXD
2024-08-08,57.98,2024-08-09,WLEMUINDXD
2024-08-09,59.54,2024-08-12,WLEMUINDXD
2024-08-10,84.15,2024-08-12,WLEMUINDXD
2024-08-11,734.92,2024-08-12,WLEMUINDXD
2024-08-12,134.69,2024-08-13,WLEMUINDXD
2024-08-13,66.61,2024-08-14,WLEMUINDXD
2024-08-14,247.77,2024-08-15,WLEMUINDXD
2024-08-15,64.05,2024-08-16,WLEMUINDXD
2024-08-16,145.18,2024-08-19,WLEMUINDXD
2024-08-17,59.95,2024-08-19,WLEMUINDXD
2024-08-18,110.68,2024-08-19,WLEMUINDXD
2024-08-19,84.5,2024-08-20,WLEMUINDXD
2024-08-20,468.01,2024-08-21,WLEMUINDXD
2024-08-21,30.44,2024-08-22,WLEMUINDXD
2024-08-22,43.57,2024-08-23,WLEMUINDXD
2024-08-23,35.4,2024-08-26,WLEMUINDXD
2024-08-24,53.06,2024-08-26,WLEMUINDXD
2024-08-25,82.93,2024-08-26,WLEMUINDXD
2024-08-26,61.36,2024-08-27,WLEMUINDXD
2024-08-27,25.96,2024-08-28,WLEMUINDXD
2024-08-28,18.4,2024-08-29,WLEMUINDXD
2024-08-29,17.74,2024-08-30,WLEMUINDXD
2024-08-30,128.11,2024-09-02,WLEMUINDXD
2024-08-31,16.69,2024-09-02,WLEMUINDXD
2024-09-01,28.68,2024-09-02,WLEMUINDXD
2024-09-02,81.55,2024-09-03,WLEMUINDXD
2024-09-03,43.53,2024-09-04,WLEMUINDXD
2024-09-04,100.52,2024-09-05,WLEMUINDXD
2024-09-05,69.76,2024-09-06,WLEMUINDXD
2024-09-06,57.22,2024-09-09,WLEMUINDXD
2024-09-07,30.94,2024-09-09,WLEMUINDXD
2024-09-08,86.86,2024-09-09,WLEMUINDXD
2024-09-09,42.79,2024-09-10,WLEMUINDXD
2024-09-10,104.23,2024-09-11,WLEMUINDXD
2024-09-11,15.82,2024-09-12,WLEMUINDXD
2024-09-12,17.75,2024-09-13,WLEMUINDXD
2024-09-13,55.82,2024-09-16,WLEMUINDXD
2024-09-14,15.24,2024-09-16,WLEMUINDXD
2024-09-15,58.42,2024-09-16,WLEMUINDXD
2024-09-16,27.23,2024-09-17,WLEMUINDXD
2024-09-17,61.61,2024-09-18,WLEMUINDXD
2024-09-18,16.63,2024-09-19,WLEMUINDXD
2024-09-19,115.68,2024-09-20,WLEMUINDXD
2024-09-20,11.5,2024-09-23,WLEMUINDXD
2024-09-21,30.03,2024-09-23,WLEMUINDXD
2024-09-22,25.4,2024-09-23,WLEMUINDXD
