comparison,month,ticker,sector,actual_rv,pred_har,pred_har_gcpu_proxy,train_n,loss_har,loss_har_gcpu_proxy,loss_diff_challenger_minus_har
har_gcpu_proxy,2019-06-01,CORN,agriculture,0.040118225230914295,0.04089887128457966,0.032084106608950266,96,0.0001845127882786901,0.026938112267976155,0.026753599479697465
har_gcpu_proxy,2019-06-01,DBA,agriculture,0.012601465128084213,0.016855743311817717,0.01760252893689683,137,0.038484971578819804,0.05011896506784641,0.011633993489026606
har_gcpu_proxy,2019-06-01,GLD,metal,0.01837619121122941,0.010839185486380683,0.010060555807808427,149,0.16745996200234248,0.22412479169947752,0.056664829697135044
har_gcpu_proxy,2019-06-01,UNG,energy,0.09296877644257721,0.13041158514168621,0.11832946010600445,133,0.0513191935084516,0.02688641747483511,-0.024432776033616488
har_gcpu_proxy,2019-06-01,USO,energy,0.12543105062855214,0.12401302538757801,0.1178913553096138,146,6.487963016699183e-05,0.0019618795955256285,0.0018969999653586367
har_gcpu_proxy,2019-06-01,WEAT,agriculture,0.06920543327858956,0.0813399355195226,0.06692246929304473,80,0.0123751427496539,0.0005689641801902567,-0.011806178569463643
har_gcpu_proxy,2019-07-01,CORN,agriculture,0.047367757093181376,0.035177227594065434,0.028237258071070984,97,0.04900321919474582,0.1601919299518224,0.11118871075707659
har_gcpu_proxy,2019-07-01,DBA,agriculture,0.013083975386702813,0.01386826214663667,0.01432156411386115,138,0.0016620676614378382,0.003963797780524914,0.0023017301190870754
har_gcpu_proxy,2019-07-01,GLD,metal,0.028220784974016335,0.015464280862548018,0.014648109617417943,150,0.22337535933331454,0.27083457296295155,0.04745921362963701
har_gcpu_proxy,2019-07-01,UNG,energy,0.13101921040461892,0.15073421775899884,0.13699435163440393,134,0.009381004014622496,0.000979771471384172,-0.008401232543238324
har_gcpu_proxy,2019-07-01,USO,energy,0.08730045267158178,0.1274609767547156,0.12120450533590804,147,0.0633736672529297,0.04839758766955993,-0.014976079583369772
har_gcpu_proxy,2019-07-01,WEAT,agriculture,0.05440335144196455,0.0632695147091512,0.05257710822430813,81,0.01084459500378232,0.0005896302608197068,-0.010254964742962613
har_gcpu_proxy,2019-08-01,CORN,agriculture,0.05828495785366036,0.03948843607349056,0.032534428330109444,98,0.08666448786639891,0.2084403530134693,0.1217758651470704
har_gcpu_proxy,2019-08-01,DBA,agriculture,0.021726645648497453,0.013963565053840107,0.014152453641763551,139,0.11386464505058358,0.10653437858307813,-0.007330266467505453
har_gcpu_proxy,2019-08-01,GLD,metal,0.02415979157750171,0.02369944074783063,0.022448983064453705,151,0.00018624845812653668,0.0027643001600377026,0.002578051701911166
har_gcpu_proxy,2019-08-01,UNG,energy,0.07072776162225274,0.18131908049823392,0.16663090746877984,135,0.33149365406567544,0.28140070711531484,-0.050092946950360595
har_gcpu_proxy,2019-08-01,USO,energy,0.14823044961562867,0.1033710614796374,0.09274587277398631,148,0.07352156419664846,0.12933813011369288,0.055816565917044425
har_gcpu_proxy,2019-08-01,WEAT,agriculture,0.04995440924344243,0.05594836929720217,0.046478959333145504,82,0.006184738457082561,0.0026636412867826476,-0.003521097170299914
har_gcpu_proxy,2019-09-01,CORN,agriculture,0.03247465755829296,0.04542179939473271,0.03704999559320424,99,0.050489666171997793,0.008317295264394176,-0.04217237090760362
har_gcpu_proxy,2019-09-01,DBA,agriculture,0.01470199108011278,0.01804843441380146,0.020930441750176814,140,0.019661407922850316,0.055643152275630436,0.03598174435278012
har_gcpu_proxy,2019-09-01,GLD,metal,0.025691533266922438,0.026186707236607355,0.02629536783706086,152,0.00018106824036268065,0.0002677691703665275,8.670093000384682e-05
har_gcpu_proxy,2019-09-01,UNG,energy,0.11428595930720464,0.10834325599517892,0.09150849389302085,136,0.0014514596166690374,0.0266390168377586,0.025187557221089563
har_gcpu_proxy,2019-09-01,USO,energy,0.26437656907058393,0.14552161998898347,0.15389667379869532,149,0.21970132217973726,0.17679052394400752,-0.04291079823572974
har_gcpu_proxy,2019-09-01,WEAT,agriculture,0.028641789958734794,0.054512742529120604,0.04547272055248112,83,0.16898222788418327,0.09211328436527855,-0.07686894351890472
har_gcpu_proxy,2019-10-01,CORN,agriculture,0.025946843531821098,0.035243213735800784,0.0319924840990396,100,0.04244543064834527,0.02048038601058444,-0.021965044637760833
har_gcpu_proxy,2019-10-01,DBA,agriculture,0.0056364260014292724,0.015509208352409983,0.01567410734850807,141,0.37560823915973574,0.3823610450000583,0.006752805840322562
har_gcpu_proxy,2019-10-01,GLD,metal,0.009282456372189973,0.028153467819595275,0.02640583594118343,153,0.43925349589281026,0.3969893242059632,-0.04226417168684704
har_gcpu_proxy,2019-10-01,UNG,energy,0.10020601873821229,0.15623898159523938,0.1419238120967274,137,0.08552226172403654,0.05411713618150493,-0.03140512554253161
har_gcpu_proxy,2019-10-01,USO,energy,0.04422772275315871,0.22338747662604447,0.20988109983457856,150,0.8175426039896623,0.7679168906930764,-0.04962571329658583
har_gcpu_proxy,2019-10-01,WEAT,agriculture,0.031553694257148844,0.04121821962527697,0.03525520437934021,84,0.03271753899195429,0.005930607905194396,-0.02678693108675989
har_gcpu_proxy,2019-11-01,CORN,agriculture,0.014623421893334746,0.03146661122000128,0.0261926250032603,101,0.23103074940356705,0.14115642978201737,-0.08987431962154968
har_gcpu_proxy,2019-11-01,DBA,agriculture,0.006690602962109037,0.009475187693428378,0.009502891019848863,142,0.054090812174575564,0.054951809291355014,0.0008609971167794495
har_gcpu_proxy,2019-11-01,GLD,metal,0.00992441133650851,0.018240173395943606,0.015985841757902613,154,0.1527253036647125,0.09753099724085623,-0.055194306423856254
har_gcpu_proxy,2019-11-01,UNG,energy,0.23026087656812835,0.14240255417309278,0.12092262822966197,138,0.1364165580368515,0.26013805812598645,0.12372150008913496
har_gcpu_proxy,2019-11-01,USO,energy,0.0804762493830754,0.07423024955810255,0.06413400397743313,151,0.0033532328023397895,0.027826656071304967,0.024473423268965178
har_gcpu_proxy,2019-11-01,WEAT,agriculture,0.03683473214601238,0.04373180893794086,0.034575461322671426,85,0.01392147631220686,0.002046198412278155,-0.011875277899928705
har_gcpu_proxy,2019-12-01,CORN,agriculture,0.009291601007418373,0.02347314699249792,0.01747623338222449,102,0.32258580736439635,0.1634016777589049,-0.15918412960549144
har_gcpu_proxy,2019-12-01,DBA,agriculture,0.010428611768503205,0.00959421406550303,0.010805412791290209,143,0.003575898617142803,0.0006225261226713297,-0.0029533724944714734
har_gcpu_proxy,2019-12-01,GLD,metal,0.005463549997242227,0.016107779554896492,0.015207334678879967,155,0.4203906319235251,0.38294980960337965,-0.03744082232014545
har_gcpu_proxy,2019-12-01,UNG,energy,0.11969502156857512,0.23521876489727386,0.2053760577480061,139,0.18443578062240484,0.1227047386379545,-0.06173104198445034
har_gcpu_proxy,2019-12-01,USO,energy,0.02634067376369713,0.10291540063152413,0.11176291260634512,152,0.6187379400516329,0.6809489945811715,0.06221105452953868
har_gcpu_proxy,2019-12-01,WEAT,agriculture,0.02670942574209027,0.04771555500428334,0.03728295405682815,86,0.14000441134907482,0.04991748525008077,-0.09008692609899405
har_gcpu_proxy,2020-01-01,CORN,agriculture,0.0262526471833833,0.01839868273038914,0.015177136096401613,103,0.07138869686372029,0.18177299998798624,0.11038430312426595
har_gcpu_proxy,2020-01-01,DBA,agriculture,0.013375969622738728,0.011680930510724979,0.011514495058793503,144,0.009609506961559156,0.01181048241729954,0.0022009754557403838
har_gcpu_proxy,2020-01-01,GLD,metal,0.009625047024183651,0.010168915422785101,0.008401240281964859,156,0.0014833714515849472,0.009680352086251176,0.008196980634666229
har_gcpu_proxy,2020-01-01,UNG,energy,0.086066031032139,0.135289317391739,0.1219401230006453,140,0.0884635732587844,0.05422100154061171,-0.03424257171817269
har_gcpu_proxy,2020-01-01,USO,energy,0.07388324907587802,0.04407841380119709,0.03699728340126178,153,0.15966162981735899,0.3053495481330093,0.1456879183156503
har_gcpu_proxy,2020-01-01,WEAT,agriculture,0.01830862792421631,0.039916254295114875,0.033527623699145366,87,0.23808719848224658,0.15107318609534226,-0.08701401238690432
