date,delivery_month,expiry,bdays_to_expiry,calendar_days_to_expiry,ret,abs_ret,r2,month,year,near_expiry_5bd,far_expiry_15bd,log_abs_ret,lag_log_abs_ret,bucket
2014-08-05,2014-09,2014-08-27,16,22,0.016298371967293262,0.016298371967293262,0.0002656369287842508,8,2014,0,1,-4.116628701525615,-4.663325340205969,far_15plus_bd
2014-08-06,2014-09,2014-08-27,15,21,0.009195470313101778,0.009195470313101778,8.455667427913611e-05,8,2014,0,1,-4.688935530163463,-4.116628701525615,far_15plus_bd
2014-08-07,2014-09,2014-08-27,14,20,-0.014598840428820151,0.014598840428820151,0.00021312614186615373,8,2014,0,0,-4.226744679860441,-4.688935530163463,mid_6_14bd
2014-08-08,2014-09,2014-08-27,13,19,0.021945245988344506,0.021945245988344506,0.0004815938214889506,8,2014,0,0,-3.81915917967545,-4.226744679860441,mid_6_14bd
2014-08-11,2014-09,2014-08-27,12,16,0.0007569121223591281,0.0007569121223591281,5.729159609741997e-07,8,2014,0,0,-7.184943112605873,-3.81915917967545,mid_6_14bd
2014-08-12,2014-09,2014-08-27,11,15,0.0022673049304155154,0.0022673049304155154,5.140671647486505e-06,8,2014,0,0,-6.08872245311727,-7.184943112605873,mid_6_14bd
2014-08-13,2014-09,2014-08-27,10,14,-0.03664724925163457,0.03664724925163457,0.0013430208777114303,8,2014,0,0,-3.306389621186526,-6.08872245311727,mid_6_14bd
2014-08-14,2014-09,2014-08-27,9,13,0.019387917455416376,0.019387917455416376,0.000375891343258039,8,2014,0,0,-3.9430536413317028,-3.306389621186526,mid_6_14bd
2014-08-15,2014-09,2014-08-27,8,12,-0.03384855222918064,0.03384855222918064,0.0011457244880115694,8,2014,0,0,-3.385829507800543,-3.9430536413317028,mid_6_14bd
2014-08-18,2014-09,2014-08-27,7,9,0.0042283446348222575,0.0042283446348222575,1.787889835083017e-05,8,2014,0,0,-5.465708230593389,-3.385829507800543,mid_6_14bd
2014-08-19,2014-09,2014-08-27,6,8,0.022168083815515046,0.022168083815515046,0.0004914239400517002,8,2014,0,0,-3.8090565816243873,-5.465708230593389,mid_6_14bd
2014-08-20,2014-09,2014-08-27,5,7,-0.014026240054743833,0.014026240054743833,0.0001967354100733003,8,2014,1,0,-4.266754121628738,-3.8090565816243873,near_0_5bd
2014-08-21,2014-09,2014-08-27,4,6,0.01711659673896711,0.01711659673896711,0.00029297788392441954,8,2014,1,0,-4.067648295519151,-4.266754121628738,near_0_5bd
2014-08-22,2014-09,2014-08-27,3,5,-0.012679695231410807,0.012679695231410807,0.00016077467116146194,8,2014,1,0,-4.367674502500495,-4.067648295519151,near_0_5bd
2014-08-25,2014-09,2014-08-27,2,2,0.02494667691859009,0.02494667691859009,0.0006223366892805156,8,2014,1,0,-3.690974570594913,-4.367674502500495,near_0_5bd
2014-08-26,2014-09,2014-08-27,1,1,-0.006625921979288886,0.006625921979288886,4.3902842075623546e-05,8,2014,1,0,-5.016614839102302,-3.690974570594913,near_0_5bd
2014-08-27,2014-09,2014-08-27,0,0,0.011693067554262417,0.011693067554262417,0.00013672782882854446,8,2014,1,0,-4.448673612414284,-5.016614839102302,near_0_5bd
2014-08-28,2014-10,2014-09-26,21,29,0.021748171205390764,0.021748171205390764,0.0004729829507789879,8,2014,0,1,-3.828179627672752,-4.448673612414284,far_15plus_bd
2014-08-29,2014-10,2014-09-26,20,28,0.0051794191292997,0.0051794191292997,2.6826382516955658e-05,8,2014,0,1,-5.262869312991805,-3.828179627672752,far_15plus_bd
2014-09-02,2014-10,2014-09-26,18,24,-0.04400457247813879,0.04400457247813879,0.00193640239898377,9,2014,0,1,-3.123439005852532,-5.262869312991805,far_15plus_bd
2014-09-03,2014-10,2014-09-26,17,23,-0.011115591071746807,0.011115591071746807,0.00012355636487429734,9,2014,0,1,-4.499316595454451,-3.123439005852532,far_15plus_bd
2014-09-04,2014-10,2014-09-26,16,22,-0.007304983784572792,0.007304983784572792,5.3362788092871434e-05,9,2014,0,1,-4.919061570078688,-4.499316595454451,far_15plus_bd
2014-09-05,2014-10,2014-09-26,15,21,-0.006831351560668786,0.006831351560668786,4.6667364145451855e-05,9,2014,0,1,-4.986086365876459,-4.919061570078688,far_15plus_bd
2014-09-08,2014-10,2014-09-26,14,18,0.02164641714800289,0.02164641714800289,0.0004685673753453535,9,2014,0,0,-3.83286913197368,-4.986086365876459,mid_6_14bd
2014-09-09,2014-10,2014-09-26,13,17,0.02748265625454192,0.02748265625454192,0.0007552963948053121,9,2014,0,0,-3.5941637690032264,-3.83286913197368,mid_6_14bd
2014-09-10,2014-10,2014-09-26,12,16,-0.007558607799909166,0.007558607799909166,5.713255187284768e-05,9,2014,0,0,-4.8849359684553155,-3.5941637690032264,mid_6_14bd
2014-09-11,2014-10,2014-09-26,11,15,-0.033692281043318804,0.033692281043318804,0.0011351698019019796,9,2014,0,0,-3.3904568370709467,-4.8849359684553155,mid_6_14bd
2014-09-12,2014-10,2014-09-26,10,14,0.008854265662203877,0.008854265662203877,7.839802041688265e-05,9,2014,0,0,-4.7267430068191825,-3.3904568370709467,mid_6_14bd
2014-09-15,2014-10,2014-09-26,9,11,0.019004136581561398,0.019004136581561398,0.0003611572072106401,9,2014,0,0,-3.963045989954731,-4.7267430068191825,mid_6_14bd
2014-09-16,2014-10,2014-09-26,8,10,0.01614970558809821,0.01614970558809821,0.0002608129905822505,9,2014,0,0,-4.125791540602314,-3.963045989954731,mid_6_14bd
2014-09-17,2014-10,2014-09-26,7,9,0.004495543564333902,0.004495543564333902,2.0209911938823964e-05,9,2014,0,0,-5.404446274158049,-4.125791540602314,mid_6_14bd
2014-09-18,2014-10,2014-09-26,6,8,-0.026001698187677388,0.026001698187677388,0.0006760883086430656,9,2014,0,0,-3.6495549698959278,-5.404446274158049,mid_6_14bd
2014-09-19,2014-10,2014-09-26,5,7,-0.018846612521290648,0.018846612521290648,0.00035519480352766945,9,2014,1,0,-3.97136902980521,-3.6495549698959278,near_0_5bd
2014-09-22,2014-10,2014-09-26,4,4,0.0033823401013646603,0.0033823401013646603,1.1440224561299501e-05,9,2014,1,0,-5.688891861761103,-3.97136902980521,near_0_5bd
2014-09-23,2014-10,2014-09-26,3,3,-0.008870373941525303,0.008870373941525303,7.868353386249114e-05,9,2014,1,0,-4.724925597077088,-5.688891861761103,near_0_5bd
2014-09-24,2014-10,2014-09-26,2,2,0.024590349599788792,0.024590349599788792,0.0006046852934398329,9,2014,1,0,-3.7053605401694742,-4.724925597077088,near_0_5bd
2014-09-25,2014-10,2014-09-26,1,1,0.015224841914571843,0.015224841914571843,0.0002317958113237036,9,2014,1,0,-4.184761168749425,-3.7053605401694742,near_0_5bd
2014-09-26,2014-10,2014-09-26,0,0,0.0032683904817987046,0.0032683904817987046,1.0682376341512369e-05,9,2014,1,0,-5.7231517084505095,-4.184761168749425,near_0_5bd
2014-09-29,2014-11,2014-10-29,22,30,0.0417853470360837,0.0417853470360837,0.0017460152269259488,9,2014,0,1,-3.175185618736306,-5.7231517084505095,far_15plus_bd
2014-09-30,2014-11,2014-10-29,21,29,-0.007975871620932553,0.007975871620932553,6.361452811359726e-05,9,2014,0,1,-4.8312089718353315,-3.175185618736306,far_15plus_bd
2014-10-01,2014-11,2014-10-29,20,28,-0.024067972820833134,0.024067972820833134,0.0005792673157043625,10,2014,0,1,-3.726831702761928,-4.8312089718353315,far_15plus_bd
2014-10-02,2014-11,2014-10-29,19,27,-0.02287965178138981,0.02287965178138981,0.0005234784656376539,10,2014,0,1,-3.77746362592743,-3.726831702761928,far_15plus_bd
2014-10-03,2014-11,2014-10-29,18,26,0.026848962684974567,0.026848962684974567,0.0007208667972591567,10,2014,0,1,-3.6174908477870904,-3.77746362592743,far_15plus_bd
2014-10-06,2014-11,2014-10-29,17,23,-0.03553354350678396,0.03553354350678396,0.0012626327141485086,10,2014,0,1,-3.33724999908426,-3.6174908477870904,far_15plus_bd
2014-10-07,2014-11,2014-10-29,16,22,0.01502256516677323,0.01502256516677323,0.00022567746418994842,10,2014,0,1,-4.198135299508741,-3.33724999908426,far_15plus_bd
2014-10-08,2014-11,2014-10-29,15,21,-0.02611515477843755,0.02611515477843755,0.0006820013091017495,10,2014,0,1,-3.6452011991001263,-4.198135299508741,far_15plus_bd
2014-10-09,2014-11,2014-10-29,14,20,-0.002597401564520307,0.002597401564520307,6.746494887372538e-06,10,2014,0,0,-5.952858805887988,-3.6452011991001263,mid_6_14bd
2014-10-10,2014-11,2014-10-29,13,19,0.00363446375456567,0.00363446375456567,1.3209326783251587e-05,10,2014,0,0,-5.617018595786145,-5.952858805887988,mid_6_14bd
2014-10-13,2014-11,2014-10-29,12,16,0.014662622265397574,0.014662622265397574,0.0002149924916977327,10,2014,0,0,-4.222385528092006,-5.617018595786145,mid_6_14bd
2014-10-14,2014-11,2014-10-29,11,15,-0.025867946831056927,0.025867946831056927,0.0006691506732543881,10,2014,0,0,-3.6547119936609267,-4.222385528092006,mid_6_14bd
2014-10-15,2014-11,2014-10-29,10,14,-0.004201695403411913,0.004201695403411913,1.7654244263052802e-05,10,2014,0,0,-5.472029196817322,-3.6547119936609267,mid_6_14bd
2014-10-16,2014-11,2014-10-29,9,13,-0.0010531724313867187,0.0010531724313867187,1.1091721702330126e-06,10,2014,0,0,-6.85499924510242,-5.472029196817322,mid_6_14bd
2014-10-17,2014-11,2014-10-29,8,12,-0.007934442907735017,0.007934442907735017,6.295538425610652e-05,10,2014,0,0,-4.836416109581636,-6.85499924510242,mid_6_14bd
2014-10-20,2014-11,2014-10-29,7,9,-0.02582175598985221,0.02582175598985221,0.0006667630823994684,10,2014,0,0,-3.656499160690772,-4.836416109581636,mid_6_14bd
2014-10-21,2014-11,2014-10-29,6,8,0.011109689971951782,0.011109689971951782,0.000123425211272886,10,2014,0,0,-4.499847573572923,-3.656499160690772,mid_6_14bd
2014-10-22,2014-11,2014-10-29,5,7,-0.014111508683491135,0.014111508683491135,0.00019913467732424572,10,2014,1,0,-4.260693734201594,-4.499847573572923,near_0_5bd
2014-10-23,2014-11,2014-10-29,4,6,-0.010163510474869257,0.010163510474869257,0.00010329694517277712,10,2014,1,0,-4.588852990969055,-4.260693734201594,near_0_5bd
2014-10-24,2014-11,2014-10-29,3,5,0.0002760324480043734,0.0002760324480043734,7.61939123512871e-08,10,2014,1,0,-8.191375917827372,-4.588852990969055,near_0_5bd
2014-10-27,2014-11,2014-10-29,2,2,-0.01726095129054228,0.01726095129054228,0.00029794043945447326,10,2014,1,0,-4.0592505469623585,-8.191375917827372,near_0_5bd
2014-10-28,2014-11,2014-10-29,1,1,0.024411703288171632,0.024411703288171632,0.0005959312574297297,10,2014,1,0,-3.712651655597559,-4.0592505469623585,near_0_5bd
2014-10-29,2014-11,2014-10-29,0,0,0.02141873875561351,0.02141873875561351,0.00045876236988122014,10,2014,1,0,-3.843442410320126,-3.712651655597559,near_0_5bd
2014-10-30,2014-12,2014-11-26,19,27,0.026209304155682157,0.026209304155682157,0.000686927624325058,10,2014,0,1,-3.641602657147876,-3.843442410320126,far_15plus_bd
2014-10-31,2014-12,2014-11-26,18,26,0.011948195375888586,0.011948195375888586,0.0001427593727404054,10,2014,0,1,-4.427091335433181,-3.641602657147876,far_15plus_bd
2014-11-03,2014-12,2014-11-26,17,23,0.043699363286956575,0.043699363286956575,0.0019096343516854081,11,2014,0,1,-3.1303988637124793,-4.427091335433181,far_15plus_bd
2014-11-04,2014-12,2014-11-26,16,22,0.020306552485648124,0.020306552485648124,0.000412356073852382,11,2014,0,1,-3.8967624184974787,-3.1303988637124793,far_15plus_bd
2014-11-05,2014-12,2014-11-26,15,21,0.015619584822494927,0.015619584822494927,0.00024397143002711388,11,2014,0,1,-4.159165694650806,-3.8967624184974787,far_15plus_bd
2014-11-06,2014-12,2014-11-26,14,20,0.04885829768825449,0.04885829768825449,0.002387133252994094,11,2014,0,0,-3.018810587217075,-4.159165694650806,mid_6_14bd
2014-11-07,2014-12,2014-11-26,13,19,0.0018149673435463064,0.0018149673435463064,3.2941064581395363e-06,11,2014,0,0,-6.31113698159341,-3.018810587217075,mid_6_14bd
2014-11-10,2014-12,2014-11-26,12,16,-0.03623335310735943,0.03623335310735943,0.0013128558774025932,11,2014,0,0,-3.317747629281801,-6.31113698159341,mid_6_14bd
2014-11-11,2014-12,2014-11-26,11,15,-0.0018818863918753338,0.0018818863918753338,3.5414963919255623e-06,11,2014,0,0,-6.2749493647038275,-3.317747629281801,mid_6_14bd
2014-11-12,2014-12,2014-11-26,10,14,-0.014706212260406205,0.014706212260406205,0.0002162726790481218,11,2014,0,0,-4.219417275557366,-6.2749493647038275,mid_6_14bd
2014-11-13,2014-12,2014-11-26,9,13,-0.050978924522729716,0.050978924522729716,0.002598850745494173,11,2014,0,0,-2.9763233605623385,-4.219417275557366,mid_6_14bd
2014-11-14,2014-12,2014-11-26,8,12,0.010754132140322628,0.010754132140322628,0.00011565135809152015,11,2014,0,0,-4.532372229929495,-2.9763233605623385,mid_6_14bd
2014-11-17,2014-12,2014-11-26,7,9,0.07682285688513546,0.07682285688513546,0.0059017513399940045,11,2014,0,0,-2.5662400505408454,-4.532372229929495,mid_6_14bd
2014-11-18,2014-12,2014-11-26,6,8,-0.02259854390697277,0.02259854390697277,0.0005106941867153761,11,2014,0,0,-3.7898255540149375,-2.5662400505408454,mid_6_14bd
2014-11-19,2014-12,2014-11-26,5,7,0.029485562253024847,0.029485562253024847,0.0008693983813770037,11,2014,1,0,-3.5238206362622937,-3.7898255540149375,near_0_5bd
2014-11-20,2014-12,2014-11-26,4,6,0.0266381518410273,0.0266381518410273,0.000709591133505626,11,2014,1,0,-3.625373271616058,-3.5238206362622937,near_0_5bd
2014-11-21,2014-12,2014-11-26,3,5,-0.05095335319664573,0.05095335319664573,0.0025962442019821274,11,2014,1,0,-2.976825082401008,-3.625373271616058,near_0_5bd
2014-11-24,2014-12,2014-11-26,2,2,-0.02732729717705255,0.02732729717705255,0.0007467811710029443,11,2014,1,0,-3.599832586982069,-2.976825082401008,near_0_5bd
2014-11-25,2014-12,2014-11-26,1,1,0.031070930727450864,0.031070930727450864,0.0009654027362700502,11,2014,1,0,-3.4714504162960584,-3.599832586982069,near_0_5bd
2014-11-26,2014-12,2014-11-26,0,0,0.01690440937189257,0.01690440937189257,0.0002857590562125294,11,2014,1,0,-4.080121627091086,-3.4714504162960584,near_0_5bd
2014-11-28,2015-01,2014-12-29,21,31,-0.06326880564055996,0.06326880564055996,0.004002941767182952,11,2014,0,1,-2.7603470677332314,-4.080121627091086,far_15plus_bd
2014-12-01,2015-01,2014-12-29,20,28,-0.02001298500564047,0.02001298500564047,0.0004005195688359903,12,2014,0,1,-3.9113239995076943,-2.7603470677332314,far_15plus_bd
2014-12-02,2015-01,2014-12-29,19,27,-0.03375524034398681,0.03375524034398681,0.0011394162506803147,12,2014,0,1,-3.388589979674236,-3.9113239995076943,far_15plus_bd
2014-12-03,2015-01,2014-12-29,18,26,-0.017971574835705457,0.017971574835705457,0.0003229775020753616,12,2014,0,1,-4.01890830321421,-3.388589979674236,far_15plus_bd
2014-12-04,2015-01,2014-12-29,17,25,-0.04186287074400404,0.04186287074400404,0.0017524999469291896,12,2014,0,1,-3.1733320974383985,-4.01890830321421,far_15plus_bd
2014-12-05,2015-01,2014-12-29,16,24,0.041074117992068136,0.041074117992068136,0.0016870831688263353,12,2014,0,1,-3.192352742462368,-3.1733320974383985,far_15plus_bd
2014-12-08,2015-01,2014-12-29,15,21,-0.055983256974963716,0.055983256974963716,0.0031341250615248236,12,2014,0,1,-2.88268475321723,-3.192352742462368,far_15plus_bd
2014-12-09,2015-01,2014-12-29,14,20,0.015730950022220247,0.015730950022220247,0.0002474627886015912,12,2014,0,0,-4.15206160124064,-2.88268475321723,mid_6_14bd
2014-12-10,2015-01,2014-12-29,13,19,0.014678202898855137,0.014678202898855137,0.00021544964033995935,12,2014,0,0,-4.221323555713092,-4.15206160124064,mid_6_14bd
2014-12-11,2015-01,2014-12-29,12,18,-0.019619164757998128,0.019619164757998128,0.00038491162580147573,12,2014,0,0,-3.931197427428694,-4.221323555713092,mid_6_14bd
2014-12-12,2015-01,2014-12-29,11,17,0.04335044365697311,0.04335044365697311,0.0018792609652564002,12,2014,0,0,-3.138415273957776,-3.931197427428694,mid_6_14bd
2014-12-15,2015-01,2014-12-29,10,14,-0.02022958882656926,0.02022958882656926,0.0004092362640920559,12,2014,0,0,-3.900559521623538,-3.138415273957776,mid_6_14bd
2014-12-16,2015-01,2014-12-29,9,13,-0.02725710913804952,0.02725710913804952,0.0007429499985635427,12,2014,0,0,-3.602404219094248,-3.900559521623538,mid_6_14bd
2014-12-17,2015-01,2014-12-29,8,12,0.022675454888247012,0.022675454888247012,0.0005141762543889253,12,2014,0,0,-3.786428122382292,-3.602404219094248,mid_6_14bd
2014-12-18,2015-01,2014-12-29,7,11,-0.01634021756750334,0.01634021756750334,0.0002670027101533448,12,2014,0,0,-4.114064677791262,-3.786428122382292,mid_6_14bd
2014-12-19,2015-01,2014-12-29,6,10,-0.05010898346167763,0.05010898346167763,0.002510910223562682,12,2014,0,0,-2.993535020050917,-4.114064677791262,mid_6_14bd
2014-12-22,2015-01,2014-12-29,5,7,-0.09692809529232145,0.09692809529232145,0.009395055656997348,12,2014,1,0,-2.3337755441400643,-2.993535020050917,near_0_5bd
2014-12-23,2015-01,2014-12-29,4,6,0.008551105205679994,0.008551105205679994,7.312140023860748e-05,12,2014,1,0,-4.7615778034547995,-2.3337755441400643,near_0_5bd
2014-12-24,2015-01,2014-12-29,3,5,-0.04548438668024759,0.04548438668024759,0.002068829431678284,12,2014,1,0,-3.090364176474651,-4.7615778034547995,near_0_5bd
2014-12-26,2015-01,2014-12-29,1,3,-0.007619716221411254,0.007619716221411254,5.8060075294837805e-05,12,2014,1,0,-4.876884921389395,-3.090364176474651,near_0_5bd
2014-12-29,2015-01,2014-12-29,0,0,0.05876446007853513,0.05876446007853513,0.0034532617683217487,12,2014,1,0,-2.8342010103028903,-4.876884921389395,near_0_5bd
2014-12-30,2015-02,2015-01-28,21,29,-0.03024256911246144,0.03024256911246144,0.0009146129865220067,12,2014,0,1,-3.498471708429614,-2.8342010103028903,far_15plus_bd
2014-12-31,2015-02,2015-01-28,20,28,-0.06855438446626373,0.06855438446626373,0.004699703629548302,12,2014,0,1,-2.6801133280459473,-3.498471708429614,far_15plus_bd
2015-01-02,2015-02,2015-01-28,18,26,0.03870139563046165,0.03870139563046165,0.001497798023745516,1,2015,0,1,-3.2518537782663794,-2.6801133280459473,far_15plus_bd
2015-01-05,2015-02,2015-01-28,17,23,-0.04112730899951579,0.04112730899951579,0.0016914555455416526,1,2015,0,1,-3.1910586111391885,-3.2518537782663794,far_15plus_bd
2015-01-06,2015-02,2015-01-28,16,22,0.01924457842858925,0.01924457842858925,0.00037035379889412265,1,2015,0,1,-3.950473936652934,-3.1910586111391885,far_15plus_bd
2015-01-07,2015-02,2015-01-28,15,21,-0.023068646340517012,0.023068646340517012,0.0005321624439838489,1,2015,0,1,-3.7692375367571938,-3.950473936652934,far_15plus_bd
2015-01-08,2015-02,2015-01-28,14,20,0.019317604272720536,0.019317604272720536,0.0003731698348374307,1,2015,0,0,-3.946686695420197,-3.7692375367571938,mid_6_14bd
2015-01-09,2015-02,2015-01-28,13,19,0.006470328358053212,0.006470328358053212,4.186514906102757e-05,1,2015,0,0,-5.040373881178905,-3.946686695420197,mid_6_14bd
2015-01-12,2015-02,2015-01-28,12,16,-0.05261621780350477,0.05261621780350477,0.0027684663759458524,1,2015,0,0,-2.944711878133386,-5.040373881178905,mid_6_14bd
2015-01-13,2015-02,2015-01-28,11,15,0.05159736191965708,0.05159736191965708,0.0026622877570680785,1,2015,0,0,-2.9642653527416067,-2.944711878133386,mid_6_14bd
2015-01-14,2015-02,2015-01-28,10,14,0.09398101530920686,0.09398101530920686,0.008832431238549373,1,2015,0,0,-2.364651841515182,-2.9642653527416067,mid_6_14bd
2015-01-15,2015-02,2015-01-28,9,13,-0.023471597714951657,0.023471597714951657,0.0005509158992925238,1,2015,0,0,-3.751921592885645,-2.364651841515182,mid_6_14bd
2015-01-16,2015-02,2015-01-28,8,12,-0.009864805053753926,0.009864805053753926,9.731437874856899e-05,1,2015,0,0,-4.618680535766385,-3.751921592885645,mid_6_14bd
2015-01-20,2015-02,2015-01-28,6,8,-0.09944407056841445,0.09944407056841445,0.009889123171215793,1,2015,0,0,-2.3081498418446293,-4.618680535766385,mid_6_14bd
2015-01-21,2015-02,2015-01-28,5,7,0.04927780254648166,0.04927780254648166,0.0024283018238100344,1,2015,1,0,-3.0102612590277134,-2.3081498418446293,near_0_5bd
2015-01-22,2015-02,2015-01-28,4,6,-0.047865889706431734,0.047865889706431734,0.0022911433973882875,1,2015,1,0,-3.039331251441859,-3.0102612590277134,near_0_5bd
2015-01-23,2015-02,2015-01-28,3,5,0.05189276892200155,0.05189276892200155,0.00269285946639225,1,2015,1,0,-2.958556555324318,-3.039331251441859,near_0_5bd
2015-01-26,2015-02,2015-01-28,2,2,-0.035797248890080735,0.035797248890080735,0.0012814430280983864,1,2015,1,0,-3.3298563004566915,-2.958556555324318,near_0_5bd
2015-01-27,2015-02,2015-01-28,1,1,0.03412132611319121,0.03412132611319121,0.0011642648957227442,1,2015,1,0,-3.3778033842043786,-3.3298563004566915,near_0_5bd
2015-01-28,2015-02,2015-01-28,0,0,-0.03934148933636484,0.03934148933636484,0.0015477527832033083,1,2015,1,0,-3.2354501905354924,-3.3778033842043786,near_0_5bd
2015-01-29,2015-03,2015-02-25,19,27,-0.05265310461493389,0.05265310461493389,0.0027723494255911725,1,2015,0,1,-2.9440110830433017,-3.2354501905354924,far_15plus_bd
2015-01-30,2015-03,2015-02-25,18,26,-0.010351336754786375,0.010351336754786375,0.00010715017261099133,1,2015,0,1,-4.570543011344428,-2.9440110830433017,far_15plus_bd
