date,primary_views,all_topic_views,pump_views,anchor_views,saliency_raw_z,saliency21_raw_z,pump_raw_z
2022-11-24,1673.0,2782.0,635.0,6556.0,0.5607594523919248,-0.14478335163683403,0.7039497122786471
2022-11-25,1649.0,2858.0,540.0,6628.0,0.48512766187454903,-0.09664660767319429,0.6740613000442154
2022-11-26,1481.0,2612.0,574.0,6047.0,0.34222236841555026,-0.06687185328662945,0.5718579869764527
2022-11-27,1589.0,2603.0,630.0,5915.0,0.24425334356515102,-0.09865679644391781,0.5430384121420437
2022-11-28,1757.0,2946.0,580.0,9487.0,-0.028355096180124252,-0.1081832935085156,0.4064970681913599
2022-11-29,1719.0,2951.0,535.0,9130.0,-0.21258686331992493,-0.12022454259580123,0.3105957921338699
2022-11-30,1779.0,2984.0,563.0,9219.0,-0.3952775521972714,-0.15628059451310253,0.1363664266658375
2022-12-01,1872.0,3199.0,505.0,9049.0,-0.5344546544628633,-0.15114516161402536,-0.1493650561362749
2022-12-02,1557.0,2591.0,483.0,7155.0,-0.6129655339159957,-0.15908590845946669,-0.23294118192657517
2022-12-03,1501.0,2418.0,615.0,5395.0,-0.5397046103984212,-0.22128307138047046,-0.14607258078362778
2022-12-04,1586.0,2550.0,587.0,5655.0,-0.5110416068230549,-0.285045639581138,-0.16461854652413155
2022-12-05,1703.0,2891.0,600.0,7675.0,-0.3638150115078289,-0.31539998524354285,-0.018958458245151306
2022-12-06,1767.0,2868.0,513.0,7674.0,-0.20407832510122484,-0.315438794155513,0.06399567286925131
2022-12-07,1726.0,2935.0,516.0,7443.0,-0.05156366438691202,-0.3361344306782203,0.14806293023488493
2022-12-08,1669.0,2893.0,583.0,6967.0,0.07816711723823369,-0.35791545277688275,0.37866651493101283
2022-12-09,1526.0,2527.0,593.0,6416.0,0.14937453168504716,-0.3945196295282937,0.5365983433146855
2022-12-10,1251.0,2006.0,467.0,5683.0,0.0191148669987094,-0.4856489257266797,0.3736270965370625
2022-12-11,1507.0,2557.0,551.0,6124.0,-0.055648728934222444,-0.5393395634262185,0.3013358248393879
2022-12-12,1597.0,2838.0,560.0,7800.0,-0.1066546960723951,-0.6163240115267361,0.2529682794886392
2022-12-13,1959.0,3155.0,590.0,7610.0,-0.0024213803564684055,-0.6118116563175591,0.33229898187171264
2022-12-14,2175.0,3339.0,911.0,7707.0,0.1792314512968748,-0.5734756681211445,0.6702044075128128
2022-12-15,2286.0,3453.0,1330.0,7822.0,0.3580255864693107,-0.5511539160309639,1.195803750516953
2022-12-16,1690.0,2824.0,814.0,7223.0,0.34786775524206753,-0.572650474420336,1.2831433575061233
2022-12-17,1474.0,2422.0,736.0,5141.0,0.4997153841192111,-0.5502124361881828,1.4924470110744363
2022-12-18,1440.0,2430.0,722.0,4470.0,0.6527461635435143,-0.5044219269646967,1.7084855692534273
2022-12-19,1517.0,2680.0,689.0,6438.0,0.7722843226355324,-0.4038882090810034,1.8649719203840258
2022-12-20,1500.0,2674.0,666.0,6752.0,0.6790786776743152,-0.33001594069794254,1.9420263788963354
2022-12-21,1405.0,2951.0,600.0,7311.0,0.3884058959367538,-0.24809732368280935,1.7433412438309
2022-12-22,1651.0,3159.0,626.0,6977.0,0.19562531969694794,-0.15681997732477668,1.3124489649253552
2022-12-23,1380.0,2624.0,545.0,6743.0,0.1085652358947255,-0.12576565057136063,1.13874449327434
2022-12-24,1209.0,2148.0,483.0,5191.0,-0.02233036294171789,-0.13262665735092227,0.9302678098768806
2022-12-25,1131.0,1975.0,471.0,4688.0,-0.20273134216357694,-0.13807985291068414,0.7031626019020344
2022-12-26,1422.0,2352.0,618.0,5910.0,-0.17974484400798368,-0.10372196016616256,0.6786382639581876
2022-12-27,1594.0,2605.0,611.0,7275.0,-0.18320808368483874,-0.09980179509464672,0.585078788354295
2022-12-28,2021.0,3208.0,760.0,8120.0,0.05326970942340068,-0.08499240723096356,0.650834083113608
2022-12-29,1872.0,3018.0,628.0,7227.0,0.13794628549012278,-0.06769857463362303,0.6261333916212741
2022-12-30,1565.0,2682.0,658.0,7158.0,0.1799008876430077,-0.06983735786777653,0.6778599432998024
2022-12-31,1292.0,2160.0,589.0,5895.0,0.13282556434412535,-0.047057707486327635,0.6991563349896419
2023-01-01,1222.0,2077.0,563.0,5442.0,0.08342034577567886,-0.056484669721140524,0.7042712186728781
2023-01-02,1661.0,2893.0,723.0,7341.0,0.030799945234193805,-0.012142202596712033,0.6717658307838476
2023-01-03,1712.0,3150.0,699.0,8555.0,-0.06022632306154088,-0.04629155275004583,0.6391795078701742
2023-01-04,1738.0,3065.0,773.0,9177.0,-0.3160191361602677,-0.1418105863088731,0.5695382086463554
2023-01-05,1974.0,3254.0,834.0,9628.0,-0.5190675474153483,-0.2455776551630563,0.5528586864588985
2023-01-06,1829.0,3188.0,766.0,9373.0,-0.6129877476721277,-0.2948372900542273,0.4828036141071052
2023-01-07,1644.0,2565.0,764.0,7225.0,-0.5737660480681721,-0.36905184498619137,0.5130961132300713
2023-01-08,1632.0,2597.0,769.0,6444.0,-0.4790165546141905,-0.43438472014641766,0.5796515848980531
2023-01-09,1821.0,3069.0,671.0,8713.0,-0.5291659265925917,-0.48496622564338915,0.4677622659568358
2023-01-10,1678.0,3062.0,646.0,8783.0,-0.5531555459543366,-0.5232871978562189,0.4446329328768331
2023-01-11,1880.0,3620.0,677.0,8411.0,-0.4050683427383326,-0.47712073119154413,0.4604126457489797
2023-01-12,2244.0,4171.0,719.0,8585.0,-0.1685061839852702,-0.4113226101971811,0.48454400695976996
2023-01-13,1966.0,3722.0,631.0,7952.0,0.05369645946665147,-0.3160582290696,0.5235033889087742
2023-01-14,1768.0,2958.0,711.0,6039.0,0.25409387472752876,-0.2449054920552176,0.6192214869829856
2023-01-15,1790.0,2815.0,722.0,5853.0,0.4125507808352945,-0.1885973379517173,0.6873858711381218
2023-01-16,1780.0,3396.0,594.0,7432.0,0.5571319778325321,-0.12634495901312476,0.7822977888940967
2023-01-17,1982.0,3368.0,643.0,8727.0,0.7043535671421253,-0.09866938767973893,0.803792432151959
2023-01-18,1989.0,3431.0,633.0,8975.0,0.6798873084322653,-0.11133478433764844,0.7096818617851409
2023-01-19,1728.0,3193.0,674.0,9235.0,0.3574453792321174,-0.18746369185722472,0.6007588533472591
2023-01-20,1647.0,2859.0,667.0,8714.0,0.10966480062216813,-0.24051562295958276,0.5622523103846618
2023-01-21,1591.0,2565.0,707.0,6427.0,-0.03079989972943747,-0.2159663360840236,0.5154890801340751
2023-01-22,1454.0,2405.0,629.0,6532.0,-0.28740500457000606,-0.22772185014175095,0.35595027937202023
2023-01-23,1618.0,2996.0,596.0,8590.0,-0.5113147757801667,-0.2744727561517348,0.2546793945720226
2023-01-24,1676.0,2966.0,640.0,8869.0,-0.7033820402999331,-0.31219744623647583,0.2315200698178648
2023-01-25,1620.0,2876.0,610.0,8153.0,-0.8228965200247523,-0.28779368941742667,0.2676436829587069
2023-01-26,1692.0,3043.0,595.0,7621.0,-0.6667089048771624,-0.2215287166343416,0.3124879158979127
2023-01-27,1607.0,3674.0,599.0,7967.0,-0.6143309412700826,-0.09951304999543836,0.2954522027050769
2023-01-28,1467.0,2959.0,611.0,6520.0,-0.7139866102569756,-0.02497054697041867,0.1735641851051662
2023-01-29,1550.0,2895.0,681.0,6365.0,-0.6545782416208729,0.006057660391195248,0.23563466456326398
2023-01-30,1637.0,3213.0,639.0,8582.0,-0.664652321879471,0.017645609546143252,0.2729294579544556
2023-01-31,1672.0,3303.0,575.0,8882.0,-0.7002531343070111,0.02336039011030286,0.18853250295703525
2023-02-01,1683.0,3173.0,654.0,9630.0,-0.8931817443148095,-0.12443966496763363,0.09350022006962587
2023-02-02,1877.0,3495.0,675.0,10296.0,-1.152796827892576,-0.342656012844604,-0.06233905439261654
2023-02-03,1965.0,3529.0,647.0,9505.0,-1.1339248574217622,-0.4905627025822591,-0.15432848601714771
2023-02-04,1556.0,2750.0,589.0,6225.0,-1.0379767881341793,-0.5597966715443017,-0.17044686422713745
2023-02-05,1476.0,2689.0,607.0,6216.0,-1.0517062432967899,-0.6149131175003063,-0.26209460413209695
2023-02-06,1572.0,3181.0,586.0,8502.0,-1.0654303531384455,-0.7127733499795564,-0.33831931332029036
2023-02-07,1674.0,3322.0,618.0,8880.0,-1.0547564818192623,-0.7243737752660099,-0.29632936690097517
2023-02-08,1626.0,3006.0,567.0,8363.0,-0.9313541180798679,-0.7441634336487027,-0.2927988416901916
2023-02-09,1644.0,2848.0,575.0,8067.0,-0.7860423665505957,-0.7175823066562326,-0.21382478817035055
2023-02-10,1444.0,2561.0,548.0,7637.0,-0.899594690071757,-0.6883338001949834,-0.1607707049348695
2023-02-11,1327.0,2183.0,556.0,6054.0,-1.0756436860652465,-0.7134636881539163,-0.186838139872074
2023-02-12,1317.0,2128.0,581.0,5680.0,-1.1350459861743323,-0.6941417603187232,-0.16731785297959287
2023-02-13,1493.0,2500.0,608.0,7370.0,-0.9975969112362106,-0.6879761312621845,-0.025284146405257762
2023-02-14,1296.0,2199.0,490.0,7549.0,-1.0902353467504708,-0.72092143446391,-0.06545804223775062
2023-02-15,1568.0,2586.0,604.0,7594.0,-0.9793172097748295,-0.7227389845320565,0.054803684186053796
2023-02-16,1834.0,2998.0,577.0,7567.0,-0.6863476557678803,-0.7161895258892279,0.09891986543351851
2023-02-17,1720.0,2831.0,498.0,6943.0,-0.28754077325331834,-0.7884431786146537,0.09070149099869632
2023-02-18,1430.0,2293.0,519.0,4712.0,0.07650284113885138,-0.7815092989224556,0.17770380922839568
2023-02-19,1499.0,2377.0,521.0,5083.0,0.3594671417151166,-0.7863162577524865,0.1448537078375571
2023-02-20,1571.0,2536.0,534.0,6301.0,0.6492107953661409,-0.7526807967248245,0.14929229669564634
2023-02-21,1748.0,2783.0,576.0,7341.0,1.0869471523212646,-0.749392994770513,0.29691176063214564
2023-02-22,1569.0,2516.0,476.0,7646.0,1.0593267958928727,-0.7500034931741368,0.07092325056266721
2023-02-23,1629.0,2539.0,575.0,6929.0,1.0023659014711253,-0.699894404173287,0.14073613811585112
2023-02-24,1545.0,2472.0,640.0,6503.0,0.9280223837146747,-0.7109663063647432,0.422566668421168
2023-02-25,1350.0,2117.0,574.0,5733.0,0.6170626322748071,-0.9079329827377475,0.3575282168464041
2023-02-26,1556.0,2404.0,687.0,5776.0,0.5085018063325542,-1.0048896236376086,0.5135724155234963
2023-02-27,1865.0,2784.0,661.0,7876.0,0.428935959425861,-1.1072567944204719,0.48397002226194824
2023-02-28,1697.0,2823.0,593.0,8223.0,0.19423666854890648,-1.2379962128844852,0.3797804915498213
2023-03-01,1571.0,2632.0,540.0,7505.0,0.21821097820979649,-1.261116343708444,0.48495152403795866
2023-03-02,1803.0,2740.0,694.0,7301.0,0.2890629236708981,-1.1632821845060786,0.6040476681999521
2023-03-03,1862.0,2759.0,773.0,6570.0,0.540242015592462,-0.865558438117352,0.7842463826765037
2023-03-04,1540.0,2221.0,681.0,5348.0,0.7702217272547756,-0.7149585188224994,0.9905162772686454
2023-03-05,1427.0,2329.0,615.0,5879.0,0.6252051068824825,-0.6541672331319835,0.8594595955728498
2023-03-06,1742.0,2729.0,660.0,7919.0,0.4960527285375715,-0.6464006733970621,0.844403195091101
2023-03-07,1666.0,2601.0,630.0,8039.0,0.4952907507673974,-0.5515585267830647,0.9278595036887528
2023-03-08,1742.0,2642.0,659.0,8012.0,0.5278941447834437,-0.6024776002330525,1.045110750979489
2023-03-09,1749.0,2659.0,661.0,7408.0,0.44259671678516765,-0.7354169758840315,0.9780045874112312
2023-03-10,1734.0,2755.0,618.0,8339.0,-0.07731536019721773,-1.0210943219391655,0.40836879637845663
2023-03-11,1687.0,2690.0,750.0,7237.0,-0.3511563343942602,-1.2787541165248608,0.21455999050983834
2023-03-12,1689.0,2675.0,673.0,6435.0,-0.23189771758774733,-1.3794164798086683,0.21683335212806598
2023-03-13,1884.0,3210.0,687.0,10451.0,-0.6225462692252943,-1.771037299293839,-0.14740121557845773
2023-03-14,2013.0,3221.0,686.0,9509.0,-0.5979848959964833,-1.9256902322854565,-0.27499368805023156
2023-03-15,1865.0,3160.0,608.0,10392.0,-0.9391753827411646,-2.0771343006396323,-0.7250592353882929
2023-03-16,1853.0,3169.0,629.0,9020.0,-1.1332651740101138,-2.1212254428294477,-1.0107973912028136
2023-03-17,2060.0,3231.0,1034.0,7631.0,-0.7110884460767994,-1.9588663196121874,-0.15382001952195873
2023-03-18,1678.0,2608.0,706.0,5490.0,-0.3870192229771621,-1.7057831608395533,0.02544214309412097
2023-03-19,1611.0,2628.0,628.0,5356.0,-0.239589539660751,-1.5434428878906965,0.1078216144780545
2023-03-20,2275.0,3398.0,1054.0,8418.0,0.49735217432888995,-1.3646467358265055,1.0327060081520658
2023-03-21,2140.0,3729.0,819.0,10328.0,0.4517845804624298,-1.3110248273287706,1.1039402822999258
2023-03-22,1912.0,4108.0,707.0,9081.0,0.768935531509198,-0.9426082740918821,1.4494948935329603
2023-03-23,1961.0,3348.0,712.0,8399.0,1.0040833105323241,-0.8666473899568282,1.654696180431885
2023-03-24,1688.0,2797.0,592.0,7049.0,0.8298086695459405,-0.9224286513295392,1.008609185483284
2023-03-25,1512.0,2494.0,564.0,5722.0,0.6575953887777193,-0.8608165276532816,0.7162309079128271
2023-03-26,1589.0,2532.0,590.0,5280.0,0.6766071409952082,-0.6791853175598878,0.6520540917888779
2023-03-27,1644.0,2683.0,557.0,7208.0,0.36952055353963714,-0.5822201354638072,-0.06273198988315651
2023-03-28,1573.0,2645.0,553.0,7095.0,0.588309407468989,-0.41149063624862237,-0.043171742368492104
2023-03-29,1562.0,2515.0,566.0,6942.0,0.7854108525321722,-0.28931799733899294,0.04520354781678508
2023-03-30,1596.0,2544.0,494.0,6997.0,0.7771942130506366,-0.2632023679454121,-0.16575673717464787
2023-03-31,1459.0,2218.0,514.0,6620.0,0.6506236073549234,-0.202883375610942,-0.2564150961230341
2023-04-01,1291.0,2019.0,477.0,5922.0,0.34540818236444853,-0.2609715115319282,-0.48967245914542606
2023-04-02,1438.0,2183.0,563.0,5739.0,0.04089961182758105,-0.3448512695434381,-0.6342316566105003
2023-04-03,1791.0,2742.0,708.0,8497.0,-0.12763693675011165,-0.21128714089457526,-0.5213925301906381
2023-04-04,1697.0,2679.0,654.0,7955.0,-0.20580091589622473,-0.17481435003425166,-0.45170933802527324
2023-04-05,1561.0,2495.0,521.0,7241.0,-0.2856363451967878,0.08723525161714996,-0.6048461319255093
2023-04-06,1661.0,2512.0,541.0,6436.0,-0.054277133904474355,0.26085688558548087,-0.40643553348453554
2023-04-07,1440.0,2190.0,510.0,5651.0,0.18554517426759862,0.14554474483214772,-0.25262718190151456
2023-04-08,1236.0,1828.0,474.0,4679.0,0.4634729151525908,-0.06909774496977478,-0.04010393336167692
2023-04-09,1257.0,1941.0,455.0,4629.0,0.5538025528248022,-0.2622010173849096,-0.08401060582894046
2023-04-10,1534.0,2445.0,510.0,6392.0,0.8566699149651661,-0.34487961001849915,-0.14362506484423523
2023-04-11,1566.0,2506.0,547.0,6807.0,1.0367899278943424,-0.2733811077534665,-0.18010749599160952
2023-04-12,1541.0,2494.0,474.0,6822.0,1.1321870133678513,-0.6760242019695974,-0.22132545284911515
2023-04-13,1478.0,2571.0,465.0,6784.0,0.77188059589676,-0.7598918243802147,-0.5141509158346874
2023-04-14,1413.0,2419.0,473.0,6579.0,0.44492034456855006,-0.861878022760636,-0.8232331754926566
2023-04-15,1485.0,2185.0,706.0,4743.0,0.7552515630799357,-0.8160999772675792,-0.2122571973167465
2023-04-16,1506.0,2252.0,679.0,4967.0,0.9656094316655843,-0.8976863157313523,0.2715953596972535
2023-04-17,1771.0,2686.0,639.0,6810.0,1.1238535114693164,-0.7982857598383234,0.4822574574394234
2023-04-18,1719.0,2689.0,563.0,7156.0,1.1911373357008102,-0.7773821510019309,0.4346957446359531
2023-04-19,1675.0,2696.0,616.0,7380.0,1.1729554966070257,-0.7587264058659311,0.635861078369046
2023-04-20,1470.0,2347.0,542.0,7619.0,0.9144157632754694,-0.9928077596637609,0.6286990259286348
2023-04-21,1415.0,2230.0,591.0,6307.0,1.0008911569030805,-0.9061069838770512,0.9586659820431819
2023-04-22,1257.0,1929.0,442.0,5334.0,0.560069328873634,-0.8215652002515819,0.24695438884133614
2023-04-23,1505.0,2306.0,694.0,5630.0,0.38122395485728483,-0.7181477377702713,0.16406382121968444
2023-04-24,1763.0,2907.0,833.0,7841.0,0.09415294145745798,-0.47626674512604955,0.4413248668444732
2023-04-25,1624.0,3093.0,605.0,8134.0,-0.2880371912008702,-0.27146813949780196,0.3794113370989023
2023-04-26,1764.0,2787.0,611.0,7563.0,-0.21089540409572852,-0.16520673661389526,0.38672817957706557
2023-04-27,1499.0,2415.0,548.0,7196.0,-0.037946215798656556,-0.3703972295765595,0.575892389293819
2023-04-28,1650.0,2639.0,683.0,6379.0,0.25205032594252447,-0.25678189819785413,0.8722869528243851
2023-04-29,1420.0,2140.0,603.0,5241.0,0.4902657799288546,-0.183772807681504,1.4103410723835907
2023-04-30,1546.0,2274.0,608.0,5331.0,0.6283037278461696,-0.1282804017802316,1.2519068657941956
2023-05-01,1728.0,2621.0,581.0,7886.0,0.5631739459002136,-0.3459287638290502,0.4617955801481228
2023-05-02,1905.0,2894.0,564.0,8298.0,0.8570617564439041,-0.43773646680158873,0.2903274377684055
2023-05-03,1874.0,2982.0,517.0,8366.0,0.7456448037890733,-0.48177583526624096,-0.2345758265378682
2023-05-04,1748.0,2795.0,486.0,8170.0,0.7606665553313784,-0.6562943155946644,-0.6983500843269491
2023-05-05,1668.0,2724.0,485.0,7583.0,0.44283379538486184,-0.6921308897609548,-1.6872354161392085
2023-05-06,1424.0,2304.0,457.0,5709.0,0.32089489933947773,-0.8428304411140521,-2.2962224212222866
2023-05-07,1367.0,2226.0,466.0,5548.0,0.0501357219996758,-1.0023235800267511,-2.8085526177556304
2023-05-08,1730.0,2797.0,554.0,8197.0,-0.029013103050379272,-1.2787416487593442,-2.8868756482783957
2023-05-09,1507.0,2448.0,435.0,8300.0,-0.5138509333599446,-1.759644015337101,-3.248957863786681
2023-05-10,1526.0,2448.0,445.0,8079.0,-0.869991614572913,-2.1318086083894707,-3.2952757186581496
2023-05-11,1795.0,2706.0,535.0,8312.0,-0.8442564230572082,-2.024085173651277,-3.0014148623841517
2023-05-12,1551.0,2363.0,467.0,7466.0,-0.9656448187678786,-2.1957448781018245,-2.913392802864573
2023-05-13,1254.0,1949.0,454.0,5687.0,-1.187170491696261,-2.221946277237215,-2.80258003438837
2023-05-14,1291.0,2002.0,450.0,5883.0,-1.3794764204964753,-2.4474851020012047,-2.8183045613467397
2023-05-15,1640.0,2551.0,448.0,8081.0,-1.4589982471143699,-2.6842128675427013,-3.02723972871191
2023-05-16,1656.0,2561.0,498.0,8411.0,-1.2848395783195146,-3.026785931127564,-2.7274164275431816
2023-05-17,1549.0,2483.0,476.0,8487.0,-1.3627839921750842,-3.3211578018303847,-2.6133554188324033
2023-05-18,1584.0,2497.0,489.0,8064.0,-1.563336120088246,-3.298576026502682,-2.611285462743495
2023-05-19,1486.0,2374.0,503.0,7236.0,-1.563424050585403,-3.487867701225089,-2.3792745791092442
2023-05-20,1341.0,1928.0,463.0,5857.0,-1.4662946006297235,-3.5603401441261693,-2.312711593176613
2023-05-21,1374.0,2027.0,520.0,5846.0,-1.323538786179192,-3.617340362668632,-2.053456239656468
2023-05-22,1631.0,2549.0,455.0,7675.0,-1.206519819598477,-3.4283526843280994,-1.9150738534301683
2023-05-23,1612.0,2472.0,488.0,7242.0,-0.933118308727438,-3.3070255048958495,-1.6973521308713813
2023-05-24,1695.0,2566.0,643.0,7912.0,-0.57546215722617,-3.304063555122588,-1.1506078691920962
2023-05-25,1686.0,2603.0,622.0,7628.0,-0.311645138166923,-3.16630228486313,-0.7429834307893943
2023-05-26,1625.0,2399.0,615.0,7451.0,-0.1863371668091925,-3.1718811035097185,-0.5146169412491134
2023-05-27,1318.0,1971.0,521.0,5642.0,-0.15066679261385038,-3.184138025344852,-0.3412446631361406
2023-05-28,1361.0,1966.0,542.0,5798.0,-0.15149400446129146,-3.2063848799053036,-0.27963495815237926
2023-05-29,1466.0,2150.0,560.0,6633.0,-0.0688700699048247,-3.1290831149649456,0.13284514907037373
2023-05-30,1646.0,2485.0,593.0,7694.0,-0.16120987787003913,-2.8889568278351954,0.2726315979176332
2023-05-31,1605.0,2530.0,589.0,7088.0,-0.05004643238593923,-2.600916313419495,0.30095835415922473
2023-06-01,1547.0,2487.0,508.0,7728.0,-0.27659557073660407,-2.5267891889631096,0.03502951356554405
2023-06-02,1527.0,2308.0,500.0,7799.0,-0.520582293388064,-2.51719235148309,-0.2812972510656439
2023-06-03,1307.0,1947.0,500.0,5961.0,-0.6357458977642244,-2.4828918036097773,-0.3828621159760151
2023-06-04,1288.0,2025.0,524.0,6237.0,-0.8730266793005231,-2.455463480116897,-0.4991590255667789
2023-06-05,1614.0,2423.0,578.0,8642.0,-1.2489992469740716,-2.5195890918830433,-0.7972458312126237
2023-06-06,1596.0,2552.0,494.0,8097.0,-1.4269163607279787,-2.420221534414306,-1.0813254940698398
2023-06-07,1758.0,2941.0,572.0,8181.0,-1.5126771007324775,-2.147059408196517,-1.2862096763781943
2023-06-08,1627.0,2967.0,529.0,8808.0,-1.6930023679711406,-2.0145682445653104,-1.3936813360479556
2023-06-09,1749.0,2729.0,559.0,9535.0,-1.8596178077595853,-2.1207511721924064,-1.511572745718152
2023-06-10,1750.0,2538.0,514.0,8169.0,-1.8476945900755841,-2.1212356374649595,-1.7872635748217414
2023-06-11,1421.0,2201.0,517.0,8500.0,-2.222480049776349,-2.316116327875339,-2.090441285275675
2023-06-12,1780.0,2860.0,577.0,10470.0,-2.420795598370731,-2.4568735083680178,-2.2943116663541017
2023-06-13,1571.0,2769.0,474.0,10126.0,-2.867572468140013,-2.5921437135246204,-2.5412380733087634
2023-06-14,1565.0,2648.0,496.0,9820.0,-3.372349720040813,-2.67783170466398,-2.8253177701783905
2023-06-15,1525.0,2527.0,427.0,9828.0,-3.5585094455603725,-2.83059810513591,-3.0571669244243496
2023-06-16,1667.0,2840.0,540.0,9792.0,-3.526884873588613,-2.8095975400166493,-2.9999706735306195
2023-06-17,1361.0,2243.0,435.0,8775.0,-3.896135393471003,-2.910948078559865,-3.102303337067688
2023-06-18,1346.0,2106.0,517.0,8764.0,-3.8074791883225654,-3.0157385423173295,-2.9977635070692976
2023-06-19,1345.0,2181.0,513.0,10453.0,-4.05353026906633,-3.200883898937714,-2.997713623933725
2023-06-20,1482.0,2304.0,494.0,9978.0,-3.870459696293272,-3.285715769331432,-2.8233210735303103
2023-06-21,1556.0,2815.0,510.0,10830.0,-3.806906921645098,-3.334041814856621,-2.784000972572991
2023-06-22,2469.0,11005.0,437.0,9849.0,-2.7787996454539674,-1.3183562999034975,-2.664977951116726
2023-06-23,2619.0,14438.0,456.0,8960.0,-1.8366022286910832,1.0253183872648963,-2.6439118713109573
2023-06-24,1791.0,7038.0,495.0,8074.0,-1.3968179135152485,1.761281930250081,-2.393267281546882
2023-06-25,1977.0,7743.0,524.0,8311.0,-0.8810285816184141,2.513676374454656,-2.2718598282033975
2023-06-26,1909.0,6010.0,560.0,10734.0,-0.53700362623644,2.8370330571880316,-2.156734723337877
2023-06-27,1966.0,5385.0,579.0,10572.0,-0.3009299579097926,2.9747557254879915,-2.018188984718561
2023-06-28,1775.0,4591.0,552.0,9441.0,0.02974710479717703,3.0002329285919207,-1.7977493810690859
2023-06-29,1618.0,3621.0,550.0,9936.0,-0.5134940397802248,2.898568164793318,-1.6061842694218618
2023-06-30,1509.0,3153.0,504.0,9151.0,-1.289616151672184,2.8635672846006175,-1.5243279121983169
2023-07-01,1318.0,2718.0,485.0,7882.0,-1.5869537451861522,2.7955391355813677,-1.4947231338062539
2023-07-02,1489.0,2985.0,607.0,7664.0,-1.8362924264079532,2.8280138541842317,-1.3068914765388386
2023-07-03,1623.0,3041.0,508.0,9135.0,-1.7981886779923095,2.812534136068929,-1.2288553966235105
2023-07-04,1571.0,2991.0,559.0,9134.0,-1.8708642843055407,2.7825058388136337,-1.1208777169691833
2023-07-05,1602.0,2953.0,576.0,9610.0,-1.9896059090239666,2.7225037670007364,-1.0849694636175893
2023-07-06,1675.0,3054.0,666.0,9789.0,-1.8767649553096064,2.6800681365522827,-0.9056045408091437
2023-07-07,1556.0,2904.0,524.0,9739.0,-1.8766653460548914,2.5961357410435633,-0.9126953446169901
2023-07-08,1377.0,2631.0,492.0,7879.0,-1.789713354299174,2.5882925668764423,-0.8890564886946515
2023-07-09,1458.0,2690.0,565.0,7757.0,-1.7887836806113706,2.602099642597977,-0.9361054735547997
2023-07-10,1739.0,3049.0,567.0,9722.0,-1.7406358025250819,2.6248477659065785,-0.8922858743043939
2023-07-11,1739.0,3161.0,530.0,10487.0,-1.7523778558354317,2.588639115448454,-1.0210705831533602
2023-07-12,1760.0,3336.0,531.0,11202.0,-1.7976352181712587,2.532035283439218,-1.1856384963591058
2023-07-13,1725.0,3268.0,538.0,10832.0,-1.8485917405201586,1.7736062559945727,-1.4159499106697921
2023-07-14,1667.0,3096.0,529.0,10924.0,-1.8688434548020405,0.6315501427720986,-1.4740775500390213
2023-07-15,1383.0,2682.0,519.0,12777.0,-2.357488341330991,0.010066703731937328,-1.757555421478733
2023-07-16,1667.0,2958.0,725.0,11589.0,-2.5357787514219727,-0.6217624724702724,-1.7671981857458834
2023-07-17,1690.0,3046.0,556.0,11562.0,-2.658198168984466,-0.9789659147539165,-1.8602225210573466
2023-07-18,1712.0,3111.0,598.0,11374.0,-2.662127811644485,-1.2622777690099602,-1.7893540060771371
2023-07-19,2135.0,3675.0,893.0,10613.0,-2.2924319753068003,-1.397376042239046,-1.2965408831761838
2023-07-20,1786.0,3227.0,537.0,12804.0,-2.361317164215556,-1.5278595604005947,-1.3938613864824634
2023-07-21,1662.0,3166.0,554.0,11451.0,-2.3387545036019137,-1.5838112616168778,-1.3738736160118814
2023-07-22,1454.0,2745.0,559.0,8816.0,-1.9043147602180872,-1.5868258056638636,-1.0725766264422847
2023-07-23,1502.0,2757.0,604.0,8578.0,-1.6939137687698174,-1.6172337403377919,-1.001037623604466
2023-07-24,2137.0,4194.0,624.0,10718.0,-1.3489425480015684,-1.5107452169318742,-0.8575603989963273
2023-07-25,2083.0,4033.0,669.0,12412.0,-1.22537671291801,-1.4779912443523122,-0.8332973223446869
2023-07-26,1898.0,3506.0,733.0,13527.0,-1.569823083065277,-1.519352996629663,-1.1779318205704734
2023-07-27,1822.0,3270.0,616.0,12909.0,-1.5318456160473497,-1.5673496027486735,-1.0810489052446697
2023-07-28,1637.0,3276.0,606.0,11239.0,-1.501247210945415,-1.5456608195874413,-0.9972674155453892
2023-07-29,1529.0,3388.0,630.0,8506.0,-1.4121365843354379,-1.4585367564286544,-0.8851719485865869
2023-07-30,1717.0,3625.0,726.0,8599.0,-1.2825496309691722,-1.3640097935949484,-0.7401131107834346
2023-07-31,1946.0,4114.0,694.0,10442.0,-1.3344954224372045,-1.2573427200720577,-0.6346523186031727
2023-08-01,1872.0,4162.0,699.0,10419.0,-1.254105960343048,-1.1384592307558747,-0.46106790385191265
2023-08-02,1938.0,3989.0,710.0,10139.0,-0.9240825654905226,-1.0277852735237714,-0.24500098533934492
2023-08-03,2025.0,3926.0,722.0,9704.0,-0.5198150031369737,-0.9176128721469401,0.10719324800070744
2023-08-04,1956.0,3706.0,683.0,9137.0,-0.15347320701647235,-0.7949835988418493,0.35344134161452384
2023-08-05,1766.0,3503.0,681.0,7820.0,0.037843451884717313,-0.5598124537294629,0.4661724600593054
