ticker,event_date,company_name,industry,year,proposal_count,public_goods_count,democracy_count,close_vote_count,max_vote_for,mean_vote_for,proposal_type_general,proposal_type_specific,titles,public_goods_event,democracy_event,close_vote_event,treatment_public_or_democracy
CMI,2020-05-12,Cummins Inc.,Engines & Turbines,2020,2,0,2,0,0.9354,0.49255,Corporate Governance|Executive Compensation,Require Shareholder Vote on Bylaws|Say on Pay,Advisory Vote Exec. Comp. | Let Shareholders Vote on Bylaw Amendments,False,True,False,True
COP,2020-05-12,ConocoPhillips,Petroleum Refining,2020,1,0,1,0,0.9069,0.9069,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
CYH,2020-05-12,"Community Health Systems, Inc.",General Medical & Surgical Hospitals,2020,1,0,1,0,0.9704,0.9704,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
HPQ,2020-05-12,HP Inc.,Computer & Office Equip.,2020,3,0,3,1,0.8574,0.45153333333333334,Corporate Governance|Executive Compensation,Repeal Bylaw Adopted w/o Shareholder Vote|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent | Repeal all Board-Adopted Bylaws without Shareholder Approval in Past Year,False,True,True,True
MMM,2020-05-12,3M Company,Surgical & Medical Instruments & Apparatus,2020,2,0,1,0,0.9192,0.51335,Executive Compensation,Exec Pay Comparison|Say on Pay,Advisory Vote Exec. Comp. | Consider Pay of All Co Employees in Setting CEO Comp Target Amounts,False,True,False,True
PRU,2020-05-12,"Prudential Financial, Inc.",Financial Services,2020,2,1,2,1,0.915,0.69425,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chairman,True,True,True,True
WM,2020-05-12,"Waste Management, Inc.",Refuse Systems,2020,1,0,1,0,0.9526,0.9526,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AIG,2020-05-13,"American International Group, Inc.","Fire, Marine & Casualty Insurance",2020,2,0,2,1,0.9393,0.6896,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Reduce Special Meetings Ownership Req. to 10%,False,True,True,True
ARW,2020-05-13,"Arrow Electronics, Inc.",Wholesale Electronic Parts & Equip.,2020,1,0,1,1,0.6735,0.6735,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,True,True
HFC,2020-05-13,HollyFrontier Corporation,Petroleum Refining,2020,1,0,1,0,0.9474,0.9474,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
KBR,2020-05-13,"KBR, Inc.",Heavy Construction,2020,1,0,1,0,0.9749,0.9749,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
KMI,2020-05-13,"Kinder Morgan, Inc.",Natural Gas Transmission & Distribution,2020,1,0,1,0,0.8774,0.8774,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
KSS,2020-05-13,Kohl's Corporation,Retail Department Stores,2020,3,1,2,0,0.9175,0.34736666666666666,Corporate Governance|Executive Compensation|Social Policy,Animal Rights|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent | Vendor Policy Re Oversight on Animal Welfare,True,True,False,True
MDLZ,2020-05-13,"Mondelez International, Inc.","Can, Froz & Presv Fruit, Veg & Food Specialties",2020,2,0,1,0,0.9245,0.51225,Executive Compensation,Exec Pay Comparison|Say on Pay,Advisory Vote Exec. Comp. | Consider Employee Pay in Setting CEO Comp Target Pay,False,True,False,True
MUR,2020-05-13,Murphy Oil Corporation,Petroleum Refining,2020,1,0,1,0,0.8349,0.8349,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PAG,2020-05-13,"Penske Automotive Group, Inc.",Retail - Auto Dealers & Gas Stations,2020,1,0,1,0,0.9904,0.9904,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PPL,2020-05-13,PPL Corporation,Electric Services,2020,2,1,2,1,0.9547,0.70105,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chairman,True,True,True,True
APA,2020-05-14,Apache Corporation,Energy,2020,1,0,1,0,0.9162,0.9162,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
BKR,2020-05-14,Baker Hughes Company,Oil & Gas Filled Machinery & Equipment,2020,1,0,1,0,0.9219,0.9219,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
CVS,2020-05-14,CVS Health Corporation,Retail Drug Stores & Proprietary Stores,2020,3,1,3,0,0.2433,0.2017,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Reduce Ownership Threshold for Action by Written Consent | Independent Board Chairman,True,True,False,True
F,2020-05-14,Ford Motor Company,Motor Vehicles & Passenger Car Bodies,2020,3,1,2,1,0.8364,0.4621,Executive Compensation|Social Policy|Voting Rules,Lobbying|Recapitalization (Stock Classes/Voting Rights)|Say on Pay,Advisory Vote Exec. Comp. | Give Each Share an Equal Vote | Report on Lobbying,True,True,True,True
HRI,2020-05-14,Herc Holdings Inc.,Services - Auto Rental & Leasing,2020,1,0,1,0,0.944,0.944,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
INTC,2020-05-14,Intel Corporation,Semiconductors & Related Devices,2020,3,1,2,2,0.4969,0.3333,Corporate Governance|Executive Compensation|Social Policy,Gender/Racial Equality|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent | Report on Gender/Racial Pay Equity,True,True,True,True
LB,2020-05-14,"L Brands, Inc.",Retail Family Clothing Stores,2020,1,0,1,0,0.909,0.909,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
LVS,2020-05-14,Las Vegas Sands Corp.,Hotels & Motels,2020,1,0,1,1,0.6682,0.6682,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,True,True
MO,2020-05-14,"Altria Group, Inc.",Cigarettes,2020,3,2,1,3,0.4932,0.39053333333333334,Executive Compensation|Social Policy,Lobbying|Public Health|Say on Pay,Advisory Vote Exec. Comp. | Report on Lobbying | Report on Underage Tobacco Prevention Policies,True,True,True,True
NSC,2020-05-14,Norfolk Southern Corporation,"Railroads, Line-Haul Operating",2020,2,0,2,0,0.9367,0.53295,Corporate Governance|Executive Compensation,Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent,False,True,False,True
NUE,2020-05-14,Nucor Corporation,"Steel Works, Blast Furnances Rolling Mills",2020,1,0,1,1,0.6371,0.6371,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,True,True
RRD,2020-05-14,R.R. Donnelly & Sons Company,Commercial Printing,2020,1,0,1,0,0.9382,0.9382,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
UNP,2020-05-14,Union Pacific Corporation,"Railroads, Line-Haul Operating",2020,3,2,2,0,0.9543,0.4766333333333333,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Environmental|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chairman | Report on Climate Change Assessment,True,True,False,True
UPS,2020-05-14,"United Parcel Service, Inc.",Trucking & Courier Services,2020,4,2,2,0,0.8816,0.422275,Executive Compensation|Social Policy|Voting Rules,Environmental|Lobbying|Recapitalization (Stock Classes/Voting Rights)|Say on Pay,Advisory Vote Exec. Comp. | Report on Lobbying | Give Each Share an Equal Vote,True,True,False,True
YUM,2020-05-14,"YUM! Brands, Inc.",Retail - Eating Places,2020,2,1,1,1,0.8761,0.60065,Executive Compensation|Social Policy,Environmental|Say on Pay,Advisory Vote Exec. Comp. | Annual Report on Deforestation Reduction Efforts,True,True,True,True
ITT,2020-05-15,ITT Inc.,Pumps & Pumping Equipment,2020,2,0,2,1,0.9706,0.6398,Corporate Governance|Executive Compensation,Proxy Access|Say on Pay,Advisory Vote Exec. Comp. | Proxy Access Amendments,False,True,True,True
M,2020-05-15,"Macy's, Inc.",Retail Department Stores,2020,1,0,1,0,0.9371,0.9371,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
L,2020-05-17,Loews Corp.,"Fire, Marine & Casualty Insurance",2020,2,1,1,1,0.9552,0.63895,Executive Compensation|Social Policy,Political Spending|Say on Pay,Advisory Vote Exec. Comp. | Report on Political Spending,True,True,True,True
ED,2020-05-18,"Consolidated Edison, Inc.",Electric & Other Services Combined,2020,1,0,1,0,0.934,0.934,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
PARA,2020-05-18,Paramount Global,Cable & Other Pay Television Services,2020,1,0,1,0,0.9532,0.9532,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
ALL,2020-05-19,The Allstate Corporation,Financial Services,2020,1,0,1,0,0.9159,0.9159,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
AMGN,2020-05-19,Amgen Inc.,Biological Products (No Diagnostic Substances),2020,2,1,2,1,0.93,0.6391,Corporate Governance|Executive Compensation,Chairman Independence|Say on Pay,Advisory Vote Exec. Comp. | Independent Board Chairman,True,True,True,True
FE,2020-05-19,FirstEnergy Corp.,Electric Services,2020,2,0,2,0,0.9789,0.6306,Corporate Governance|Executive Compensation,Proxy Access|Say on Pay,Advisory Vote Exec. Comp. | Proxy Access Amendments,False,True,False,True
GPS,2020-05-19,The Gap Inc.,Retail Family Clothing Stores,2020,1,0,1,0,0.969,0.969,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
HAL,2020-05-19,Halliburton Company,"Oil, Gas Field Services",2020,1,0,1,0,0.9031,0.9031,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
JPM,2020-05-19,JPMorgan Chase & Co.,National Commercial Banks,2020,7,5,3,2,0.9165,0.31382857142857146,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Charitable Giving|Environmental|Gender/Racial Equality|Reputational Risk,Advisory Vote Exec. Comp. | Independent Board Chairman | Report on Reputational Risk Related to Canadian Oil Sands Lending,True,True,True,True
PFG,2020-05-19,"Principal Financial Group, Inc.",Accident & Health Insurance,2020,1,0,1,0,0.9433,0.9433,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
CB,2020-05-20,Chubb Limited,"Fire, Marine & Casualty Insurance",2020,1,0,1,0,0.8327,0.8327,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
HIG,2020-05-20,"The Hartford Financial Services Group, Inc.","Fire, Marine & Casualty Insurance",2020,1,0,1,0,0.9557,0.9557,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
JWN,2020-05-20,"Nordstrom, Inc.",Retail Family Clothing Stores,2020,1,0,1,0,0.9674,0.9674,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
LUMN,2020-05-20,"Lumen Technologies, Inc.",Telephone Communications,2020,1,0,1,0,0.744,0.744,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
NOC,2020-05-20,Northrop Grumman Corporation,"Search, Detection, Aeronautical Systems",2020,3,1,2,0,0.9629,0.4942333333333333,Corporate Governance|Executive Compensation|Social Policy,Human Rights|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Report on Human Rights Impact Assessment | Amend Right to Act by Written Consent,True,True,False,True
NOV,2020-05-20,NOV Inc.,Oil & Gas Filled Machinery & Equipment,2020,1,0,1,0,0.9468,0.9468,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
OKE,2020-05-20,"ONEOK, Inc.",Natural Gas Transmission & Distribution,2020,1,0,1,0,0.9481,0.9481,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
RGA,2020-05-20,"Reinsurance Group of America, Incorporated",Accident & Health Insurance,2020,1,0,1,0,0.9769,0.9769,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
ROST,2020-05-20,"Ross Stores, Inc.",Retail Family Clothing Stores,2020,1,0,1,0,0.9474,0.9474,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
STT,2020-05-20,State Street Corporation,State Commercial Banks,2020,1,0,1,0,0.701,0.701,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
TMO,2020-05-20,Thermo Fisher Scientific Inc.,"Industrial Instrum for Measurmnt, Display, Control",2020,1,0,1,0,0.9056,0.9056,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
UAL,2020-05-20,"United Airlines Holdings, Inc.","Air Transportation, Scheduled",2020,4,2,2,1,0.9587,0.449675,Corporate Governance|Executive Compensation|Social Policy,Environmental|Lobbying|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent | Report on Lobbying,True,True,True,True
CDW,2020-05-21,CDW Corporation,Retail - Catalogs & Mail-Order Houses,2020,1,0,1,0,0.9623,0.9623,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
ELV,2020-05-21,"Elevance Health, Inc.",Hospital and Medical Service Plans,2020,2,0,2,1,0.9424,0.71795,Corporate Governance|Executive Compensation,Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Reduce Special Meetings Ownership Req. to 10%,False,True,True,True
HD,2020-05-21,"The Home Depot, Inc.",Retail - Lumber & Other Building Matls Dealers,2020,5,3,2,2,0.9655,0.42222,Corporate Governance|Executive Compensation|Social Policy,Employment Rights|Equity Comp Rules|Political Spending|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Amend Right to Act by Written Consent | Report on EEO-1 Disclosure,True,True,True,True
LEA,2020-05-21,Lear Corporation,Motor Vehicle Parts & Accessories,2020,2,1,1,1,0.9702,0.7067,Executive Compensation|Social Policy,Human Rights|Say on Pay,Advisory Vote Exec. Comp. | Report on Human Rights Impact Assessment,True,True,True,True
LUV,2020-05-21,Southwest Airlines Co.,"Air Transportation, Scheduled",2020,4,2,3,0,0.9766,0.383575,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Lobbying|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Independent Board Chairman | Right to Act by Written Consent,True,True,False,True
MCD,2020-05-21,McDonald's Corporation,Retail - Eating Places,2020,3,1,2,1,0.7918,0.4357333333333333,Corporate Governance|Executive Compensation|Social Policy,Public Health|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Reduce Special Meetings Ownership Req. to 15% | Report on Sugar and Public Health,True,True,True,True
MMC,2020-05-21,"Marsh & McLennan Companies, Inc.",Insurance Agents Brokers & Services,2020,1,0,1,0,0.9393,0.9393,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
MOS,2020-05-21,The Mosaic Company,Agribusiness,2020,2,0,2,1,0.8809,0.61955,Corporate Governance|Executive Compensation,Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent,False,True,True,True
MS,2020-05-21,Morgan Stanley,Financial Services,2020,1,0,1,0,0.9432,0.9432,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
NEE,2020-05-21,"NextEra Energy, Inc.",Electric Services,2020,3,1,2,2,0.916,0.5856666666666667,Corporate Governance|Executive Compensation|Social Policy,Political Spending|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Report on Political Spending | Right to Act by Written Consent,True,True,True,True
TRV,2020-05-21,"The Travelers Companies, Inc.","Fire, Marine & Casualty Insurance",2020,1,0,1,0,0.9468,0.9468,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
XRX,2020-05-21,Xerox Holdings Corporation,Wholesale - Computer & Peripheral Equipment,2020,1,0,1,1,0.6615,0.6615,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,True,True
JCP,2020-05-22,"J.C. Penney Company, Inc.",Retail Department Stores,2020,1,0,1,0,0.0,0.0,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
WKC,2020-05-22,World Kinect Corporation,Wholesale Petroleum & Petroleum Products,2020,1,0,1,0,0.9439,0.9439,Executive Compensation,Say on Pay,Advisory Vote Exec. Comp.,False,True,False,True
XEL,2020-05-22,Xcel Energy Inc.,Electric & Other Services Combined,2020,2,1,1,0,0.9534,0.49305,Executive Compensation|Social Policy,Environmental|Say on Pay,Advisory Vote Exec. Comp. | Report on Voluntary Climate-Related Activities,True,True,False,True
MRK,2020-05-26,"Merck & Co., Inc.",Pharmaceutical Preparations,2020,3,0,2,1,0.9199,0.45793333333333336,Corporate Governance|Executive Compensation,Factors Affecting Long Term Value|Say on Pay|Written Consent,Advisory Vote Exec. Comp. | Right to Act by Written Consent | Allocation of Corporate Tax Savings,False,True,True,True
AMZN,2020-05-27,"Amazon.com, Inc.",Retail - Catalogs & Mail-Order Houses,2020,13,11,3,6,0.9728,0.2881923076923077,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Environmental|Gender/Racial Equality|Human Rights|Lobbying,Advisory Vote Exec. Comp. | Annual Report on Management of Food Waste | Report Customer Use of Tech to Determine if Contributes to Human Rights Violations,True,True,True,True
CVX,2020-05-27,Chevron Corporation,Petroleum Refining,2020,8,6,4,3,0.924,0.38325000000000004,Corporate Governance|Executive Compensation|Social Policy,Chairman Independence|Environmental|Human Rights|Lobbying|Say on Pay,Advisory Vote Exec. Comp. | Report on Lobbying | Create Board Committee on Climate Risk,True,True,True,True
DD,2020-05-27,"DuPont de Nemours, Inc.","Plastic Material, Synthetic Resin/Rubber",2020,3,0,3,1,0.9216,0.47196666666666665,Corporate Governance|Executive Compensation,Employee Representative Director|Say on Pay|Special Meetings,Advisory Vote Exec. Comp. | Reduce Special Meetings Ownership Req. to 10% | Employee Board Advisory Position,False,True,True,True
