date,blackout_coverage,blackout_firm_count,any_blackout
2020-09-10,0.09645332097249357,10,True
2020-09-11,0.09645332097249357,10,True
2020-09-14,0.09309474258469434,10,True
2020-09-15,0.12441655718224266,14,True
2020-09-16,0.17574150272766298,18,True
2020-09-17,0.18852378214853424,20,True
2020-09-18,0.186300344806498,19,True
2020-09-21,0.186300344806498,19,True
2020-09-22,0.320874066844711,24,True
2020-09-23,0.3584713202399428,28,True
2020-09-24,0.6919624790121436,33,True
2020-09-25,0.7267494740956485,36,True
2020-09-28,0.7138654706435112,34,True
2020-09-29,0.7138654706435112,34,True
2020-09-30,0.7185946730949099,35,True
2020-10-01,0.7250287748360623,36,True
2020-10-02,0.7250287748360623,36,True
2020-10-05,0.7529674228957262,37,True
2020-10-06,0.7529674228957262,37,True
2020-10-07,0.7529674228957262,37,True
2020-10-08,0.7686733410236793,39,True
2020-10-09,0.7686733410236793,39,True
2020-10-12,0.7686733410236793,39,True
2020-10-13,0.8004164642034103,41,True
2020-10-14,0.9205505018568786,42,True
2020-10-15,0.9224679310684154,43,True
2020-10-16,0.8835327450486041,41,True
2020-10-19,0.8564267753869212,38,True
2020-10-20,0.8564267753869212,38,True
2020-10-21,0.8564267753869212,38,True
2020-10-22,0.8494993545582089,37,True
2020-10-23,0.8181775399606606,33,True
2020-10-26,0.7540703149943687,27,True
2020-10-27,0.7575336767034422,28,True
2020-10-28,0.7575336767034422,28,True
2020-10-29,0.7575336767034422,28,True
2020-10-30,0.6229599546652292,23,True
2020-11-02,0.21708454741429176,11,True
2020-11-03,0.21708454741429176,11,True
2020-11-04,0.21708454741429176,11,True
2020-11-05,0.28399480814734385,15,True
2020-11-06,0.28399480814734385,15,True
2020-11-09,0.27283150395479283,13,True
2020-11-10,0.24495011101962647,12,True
2020-11-11,0.24495011101962647,12,True
2020-11-12,0.24201385182395957,12,True
2020-11-13,0.24201385182395957,12,True
2020-11-16,0.22630793369600635,10,True
2020-11-17,0.22630793369600635,10,True
2020-11-18,0.22630793369600635,10,True
2020-11-19,0.22630793369600635,10,True
2020-11-20,0.19456481051627536,8,True
2020-11-23,0.07251334365127052,6,True
2020-11-24,0.07251334365127052,6,True
2020-11-25,0.07251334365127052,6,True
2020-11-27,0.07251334365127052,6,True
2020-11-30,0.07251334365127052,6,True
2020-12-01,0.07251334365127052,6,True
2020-12-02,0.07251334365127052,6,True
2020-12-03,0.07251334365127052,6,True
2020-12-04,0.069049981942197,5,True
2020-12-07,0.069049981942197,5,True
2020-12-08,0.069049981942197,5,True
2020-12-09,0.069049981942197,5,True
2020-12-10,0.069049981942197,5,True
2020-12-11,0.09852720697805689,7,True
2020-12-14,0.031616946245004794,3,True
2020-12-15,0.05055109977694838,5,True
2020-12-16,0.06936077033809447,7,True
2020-12-17,0.07628819116680684,8,True
2020-12-18,0.07628819116680684,8,True
2020-12-21,0.07414846995766193,7,True
2020-12-22,0.196923628570569,12,True
2020-12-23,0.3946305507633338,17,True
2020-12-24,0.4351014908741165,22,True
2020-12-28,0.4761899644569933,25,True
2020-12-29,0.6775861057239302,30,True
2020-12-30,0.6940578137968836,32,True
2020-12-31,0.7094359852557868,34,True
2021-01-04,0.7158700869969392,35,True
2021-01-05,0.7271773603065866,36,True
2021-01-06,0.7363933032702071,37,True
2021-01-07,0.7458106733688273,39,True
2021-01-08,0.7458106733688273,39,True
2021-01-11,0.7458106733688273,39,True
2021-01-12,0.7458106733688273,39,True
2021-01-13,0.7458106733688273,39,True
2021-01-14,0.7684687774913862,40,True
2021-01-15,0.7684687774913862,40,True
2021-01-19,0.7499940007242353,40,True
2021-01-20,0.8701280383777036,41,True
2021-01-21,0.873591400086777,42,True
2021-01-22,0.8546572465548335,40,True
2021-01-25,0.8568015481001414,38,True
2021-01-26,0.8568015481001414,38,True
2021-01-27,0.8568015481001414,38,True
2021-01-28,0.9112023722746456,40,True
2021-01-29,0.7884272136617384,35,True
2021-02-01,0.5141129374542358,23,True
2021-02-02,0.5141129374542358,23,True
2021-02-03,0.5243989366707473,24,True
2021-02-04,0.5194468769918253,23,True
2021-02-05,0.3180507357248886,18,True
2021-02-08,0.27976675445187965,13,True
2021-02-09,0.27976675445187965,13,True
2021-02-10,0.27976675445187965,13,True
2021-02-11,0.28190647566102456,14,True
2021-02-12,0.2705992023513771,13,True
2021-02-16,0.25418932663117266,11,True
2021-02-17,0.25418932663117266,11,True
2021-02-18,0.25418932663117266,11,True
2021-02-19,0.25418932663117266,11,True
2021-02-22,0.23153122250861383,10,True
2021-02-23,0.23153122250861383,10,True
2021-02-24,0.23153122250861383,10,True
2021-02-25,0.23153122250861383,10,True
2021-02-26,0.22052877423990483,8,True
2021-03-01,0.09693137487736332,6,True
2021-03-02,0.069049981942197,5,True
2021-03-03,0.069049981942197,5,True
2021-03-04,0.069049981942197,5,True
2021-03-05,0.069049981942197,5,True
2021-03-08,0.014649157767692702,3,True
2021-03-09,0.014649157767692702,3,True
2021-03-10,0.04412638280355259,5,True
2021-03-11,0.06958940327543876,8,True
2021-03-12,0.06958940327543876,8,True
2021-03-15,0.07544676785126,9,True
2021-03-16,0.12032817185966972,14,True
2021-03-17,0.12485229500732757,15,True
2021-03-18,0.12841863146457835,16,True
2021-03-19,0.12841863146457835,16,True
2021-03-22,0.1638974026849446,16,True
2021-03-23,0.42806496901627444,23,True
2021-03-24,0.5886523309415974,27,True
2021-03-25,0.6875783998133908,33,True
2021-03-26,0.7201419575548594,35,True
2021-03-29,0.7480233504900259,36,True
2021-03-30,0.7515520464348882,37,True
2021-03-31,0.7515520464348882,37,True
2021-04-01,0.7579861481760406,38,True
2021-04-05,0.7579861481760406,38,True
2021-04-06,0.7579861481760406,38,True
2021-04-07,0.7579861481760406,38,True
2021-04-08,0.7623847929943464,39,True
2021-04-09,0.7623847929943464,39,True
2021-04-12,0.7623847929943464,39,True
2021-04-13,0.7941279161740773,41,True
2021-04-14,0.8054351894837247,42,True
2021-04-15,0.8054351894837247,42,True
2021-04-16,0.8054351894837247,42,True
2021-04-19,0.7504949439759786,37,True
2021-04-20,0.7524123731875154,38,True
2021-04-21,0.8725464108409837,39,True
2021-04-22,0.8706106910007168,39,True
2021-04-23,0.825729286992307,34,True
2021-04-26,0.8176388273873983,32,True
2021-04-27,0.8176388273873983,32,True
2021-04-28,0.8176388273873983,32,True
2021-04-29,0.8236768768893991,32,True
2021-04-30,0.5595093105580689,25,True
2021-05-03,0.265208884677448,12,True
2021-05-04,0.23732749174228165,11,True
2021-05-05,0.23732749174228165,11,True
2021-05-06,0.23732749174228165,11,True
2021-05-07,0.23379879579741933,10,True
2021-05-10,0.22736469405626686,9,True
2021-05-11,0.23765069327277843,10,True
2021-05-12,0.23765069327277843,10,True
2021-05-13,0.23987413061481466,11,True
2021-05-14,0.23987413061481466,11,True
2021-05-17,0.2354754857965089,10,True
2021-05-18,0.2354754857965089,10,True
2021-05-19,0.2354754857965089,10,True
2021-05-20,0.2376152070056538,11,True
2021-05-21,0.2058720838259228,9,True
2021-05-24,0.19456481051627536,8,True
2021-05-25,0.19456481051627536,8,True
2021-05-26,0.19456481051627536,8,True
2021-05-27,0.19456481051627536,8,True
2021-05-28,0.19264738130473852,7,True
2021-06-01,0.05830569969920463,4,True
2021-06-02,0.05830569969920463,4,True
2021-06-03,0.05830569969920463,4,True
2021-06-04,0.05830569969920463,4,True
2021-06-07,0.014649157767692702,3,True
2021-06-08,0.04248343361375573,5,True
2021-06-09,0.059755414392433426,7,True
2021-06-10,0.06958940327543876,8,True
2021-06-11,0.06958940327543876,8,True
2021-06-14,0.07651682410415113,9,True
2021-06-15,0.09207264069102825,11,True
2021-06-16,0.12872265858889942,15,True
2021-06-17,0.13651926533547962,17,True
2021-06-18,0.12623326611896804,16,True
2021-06-21,0.16162832120644294,16,True
2021-06-22,0.5017055619941186,21,True
2021-06-23,0.5604512202237333,27,True
2021-06-24,0.6493492490117928,31,True
2021-06-25,0.699546027514591,36,True
2021-06-28,0.6974063063054462,35,True
2021-06-29,0.7301047552408741,37,True
2021-06-30,0.7301047552408741,37,True
2021-07-01,0.7301047552408741,37,True
2021-07-02,0.7301047552408741,37,True
2021-07-06,0.7579861481760406,38,True
2021-07-07,0.7579861481760406,38,True
2021-07-08,0.7623847929943464,39,True
2021-07-09,0.7623847929943464,39,True
2021-07-12,0.7623847929943464,39,True
2021-07-13,0.7941279161740773,41,True
2021-07-14,0.925569227137193,43,True
2021-07-15,0.925569227137193,43,True
2021-07-16,0.8977349512911298,41,True
2021-07-19,0.8706289816294469,38,True
2021-07-20,0.8725464108409837,39,True
2021-07-21,0.8760097725500572,40,True
2021-07-22,0.8690823517213448,39,True
2021-07-23,0.8535265351344677,37,True
2021-07-26,0.8090799104900163,31,True
2021-07-27,0.8090799104900163,31,True
2021-07-28,0.8090799104900163,31,True
2021-07-29,0.815117959992017,31,True
2021-07-30,0.4750407192043411,26,True
2021-08-02,0.27720025368386886,11,True
2021-08-03,0.27720025368386886,11,True
