date,rv_aligned,active_delivery,n_returns,anchor_ok,rolled
2023-07-04,2.8926442677988142e-05,202307,230,True,False
2023-07-05,2.355394127706883e-05,202307,229,True,False
2023-07-06,6.751528667290318e-05,202307,229,True,False
2023-07-07,7.912125355890601e-05,202307,230,True,False
2023-07-10,8.92565572382171e-05,202307,229,True,False
2023-07-11,6.717072437188791e-05,202307,229,True,False
2023-07-12,7.390782029434312e-05,202307,229,True,False
2023-07-13,7.157524144296117e-05,202307,230,True,False
2023-07-14,5.623038761426096e-05,202307,229,True,False
2023-07-17,5.825271125839285e-05,202307,230,True,False
2023-07-18,9.67460258662026e-05,202307,229,True,False
2023-07-19,6.059800405154361e-05,202307,228,True,False
2023-07-20,5.3689975900503075e-05,202308,229,True,True
2023-07-21,0.0001354893384549284,202308,229,True,False
2023-07-24,7.356880759030863e-05,202308,229,True,False
2023-07-25,4.390719605866644e-05,202308,230,True,False
2023-07-26,6.427652486973763e-05,202308,229,True,False
2023-07-27,9.898075690684942e-05,202308,229,True,False
2023-07-28,6.423687173274549e-05,202308,229,True,False
2023-07-31,9.59296060927012e-05,202308,229,True,False
2023-08-01,7.785178468854287e-05,202308,230,True,False
2023-08-02,6.588342920782272e-05,202308,229,True,False
2023-08-04,0.00013015341501962764,202308,229,True,False
2023-08-07,0.00011846525358787773,202308,229,True,False
2023-08-08,9.762240311187e-05,202308,229,True,False
2023-08-09,9.883612746624764e-05,202308,229,True,False
2023-08-10,9.40148983973035e-05,202308,229,True,False
2023-08-11,0.00011363768081896578,202308,230,True,False
2023-08-14,9.304227457388416e-05,202308,229,True,False
2023-08-15,6.171763324937929e-05,202308,229,True,False
2023-08-16,5.8597009931336686e-05,202308,229,True,False
2023-08-17,0.00010484911779939666,202309,230,True,True
2023-08-18,0.00010908110533146072,202309,229,True,False
2023-08-21,9.196601247390713e-05,202309,229,True,False
2023-08-22,5.996466566831993e-05,202309,229,True,False
2023-08-23,5.7600859798127854e-05,202309,229,True,False
2023-08-24,8.25977596425134e-05,202309,229,True,False
2023-08-25,6.365627981288933e-05,202309,229,True,False
2023-08-28,8.675764406843217e-05,202309,230,True,False
2023-08-29,4.681618445142567e-05,202309,229,True,False
2023-08-30,3.6007948857774466e-05,202309,230,True,False
2023-08-31,4.3933623064458874e-05,202309,229,True,False
2023-09-01,6.144112940735982e-05,202309,229,True,False
2023-09-04,5.536262584961314e-05,202309,229,True,False
2023-09-05,2.5316796907298796e-05,202309,229,True,False
2023-09-06,3.311335966765098e-05,202309,229,True,False
2023-09-07,4.170100674154981e-05,202309,229,True,False
2023-09-08,3.754616910757756e-05,202309,229,True,False
2023-09-11,5.089526507248372e-05,202309,229,True,False
2023-09-12,4.6865121800572035e-05,202309,229,True,False
2023-09-13,4.458286003603515e-05,202309,229,True,False
2023-09-14,4.157276226716389e-05,202309,229,True,False
2023-09-15,3.5077001519877435e-05,202309,230,True,False
2023-09-18,3.449644086198524e-05,202309,229,True,False
2023-09-19,4.440223392735269e-05,202309,229,True,False
2023-09-20,3.6702206076898725e-05,202309,229,True,False
2023-09-21,7.369636131544242e-05,202310,229,True,True
2023-09-22,5.7840543337340955e-05,202310,230,True,False
2023-09-25,4.369881843421141e-05,202310,229,True,False
2023-09-26,0.0001192297432730631,202310,229,True,False
2023-09-27,5.227988996209773e-05,202310,229,True,False
2023-09-28,7.304249502833776e-05,202310,229,True,False
2023-10-02,6.686378436255201e-05,202310,229,True,False
2023-10-03,5.2379861195923786e-05,202310,229,True,False
2023-10-04,5.910336455535488e-05,202310,229,True,False
2023-10-05,5.2318593809189045e-05,202310,229,True,False
2023-10-06,6.235972761504965e-05,202310,229,True,False
2023-10-11,0.00014102456193253337,202310,229,True,False
2023-10-12,6.306101080670087e-05,202310,229,True,False
2023-10-13,3.339220266282566e-05,202310,229,True,False
2023-10-16,4.4017912853183826e-05,202310,229,True,False
2023-10-17,3.709019708003743e-05,202310,230,True,False
2023-10-18,7.26526108087265e-05,202310,228,True,False
2023-10-19,6.952222067981107e-05,202311,230,True,True
2023-10-20,0.00015963764171748475,202311,229,True,False
2023-10-23,6.471536116865971e-05,202311,229,True,False
2023-10-24,0.0001256248276743646,202311,229,True,False
2023-10-25,5.820699276373435e-05,202311,229,True,False
2023-10-26,0.00011980718555034405,202311,229,True,False
2023-10-27,0.0001240666650666841,202311,230,True,False
2023-10-30,7.863192781858023e-05,202311,229,True,False
2023-10-31,7.597149652256911e-05,202311,229,True,False
2023-11-01,6.466173809892365e-05,202311,229,True,False
2023-11-02,7.5250731370045e-05,202311,229,True,False
2023-11-03,4.9930472295822444e-05,202311,230,True,False
2023-11-06,5.1350467663173596e-05,202311,229,True,False
2023-11-07,5.0005871985066055e-05,202311,230,True,False
2023-11-08,3.9292734769183556e-05,202311,230,True,False
2023-11-09,4.5512903593855054e-05,202311,229,True,False
2023-11-10,7.785887437801065e-05,202311,229,True,False
2023-11-13,6.081511634192176e-05,202311,229,True,False
2023-11-14,3.283613634230669e-05,202311,229,True,False
2023-11-15,4.942804116920668e-05,202311,228,True,False
2023-11-16,6.0015207271786134e-05,202312,229,True,True
2023-11-17,4.262641419483007e-05,202312,229,True,False
2023-11-20,4.8069561875046385e-05,202312,229,True,False
2023-11-21,2.348727057775372e-05,202312,229,True,False
2023-11-22,3.2691123403729444e-05,202312,230,True,False
2023-11-23,6.452795944450406e-05,202312,229,True,False
2023-11-24,2.5066827288727005e-05,202312,230,True,False
2023-11-27,3.532487449979895e-05,202312,230,True,False
2023-11-28,3.1780324033285634e-05,202312,229,True,False
2023-11-29,3.467972212127034e-05,202312,229,True,False
2023-11-30,4.20853900318975e-05,202312,229,True,False
2023-12-01,5.4323134430571595e-05,202312,229,True,False
2023-12-04,3.773868627723159e-05,202312,229,True,False
2023-12-05,4.349161026999668e-05,202312,229,True,False
2023-12-06,5.567039538894275e-05,202312,229,True,False
2023-12-07,4.499840926703777e-05,202312,230,True,False
2023-12-08,3.109538267892285e-05,202312,229,True,False
2023-12-11,4.573066540080014e-05,202312,229,True,False
2023-12-12,1.752854156061709e-05,202312,229,True,False
2023-12-13,2.6229750275754802e-05,202312,229,True,False
2023-12-14,6.000005359607986e-05,202312,229,True,False
2023-12-15,2.723069278529116e-05,202312,229,True,False
2023-12-18,2.6087356166124957e-05,202312,230,True,False
2023-12-19,2.5147521611060814e-05,202312,229,True,False
2023-12-20,2.0078425279409317e-05,202312,228,True,False
2023-12-21,3.2638782397977726e-05,202401,229,True,True
2023-12-22,4.1203481111930614e-05,202401,230,True,False
2023-12-25,2.1083224993665474e-05,202401,229,True,False
2023-12-26,9.706399839426574e-06,202401,229,True,False
2023-12-27,1.4660133234229944e-05,202401,230,True,False
2023-12-28,2.3447404383509836e-05,202401,230,True,False
2023-12-29,1.6290173171255742e-05,202401,230,True,False
2024-01-02,5.427896017751805e-05,202401,230,True,False
2024-01-03,3.798343293224127e-05,202401,229,True,False
2024-01-04,4.173502492160938e-05,202401,230,True,False
2024-01-05,4.535848168087494e-05,202401,229,True,False
2024-01-08,6.813658042413631e-05,202401,229,True,False
2024-01-09,4.180158408588357e-05,202401,229,True,False
2024-01-10,6.0051398880778625e-05,202401,229,True,False
2024-01-11,4.9275534842288207e-05,202401,231,True,False
2024-01-12,5.081824577337332e-05,202401,229,True,False
2024-01-15,0.00011788299696707596,202401,229,True,False
2024-01-16,9.388312625268101e-05,202401,229,True,False
2024-01-17,5.994009352314652e-05,202401,228,True,False
2024-01-18,4.738252006751996e-05,202402,229,True,True
2024-01-19,6.93560440650523e-05,202402,229,True,False
2024-01-22,4.306026658858214e-05,202402,230,True,False
2024-01-23,3.833209794866713e-05,202402,230,True,False
2024-01-24,2.5341507028571618e-05,202402,229,True,False
2024-01-25,4.500315329253585e-05,202402,229,True,False
2024-01-26,4.4865019548370245e-05,202402,229,True,False
2024-01-29,3.058777540139622e-05,202402,229,True,False
2024-01-30,2.294244833902412e-05,202402,229,True,False
2024-01-31,4.00670888371283e-05,202402,229,True,False
2024-02-01,7.809362080402386e-05,202402,229,True,False
2024-02-02,2.9556634976266777e-05,202402,229,True,False
2024-02-05,5.7089659060964774e-05,202402,230,True,False
2024-02-15,0.0006497998583488064,202402,229,True,False
2024-02-16,2.5601683961316038e-05,202402,230,True,False
2024-02-19,2.592376507555725e-05,202402,229,True,False
2024-02-20,2.409627523001495e-05,202402,229,True,False
2024-02-21,3.361694346329337e-05,202402,229,True,False
2024-02-22,7.655471981922349e-05,202403,229,True,True
2024-02-23,2.640757945182713e-05,202403,229,True,False
2024-02-26,2.8805269871030233e-05,202403,229,True,False
2024-02-27,4.466614090031859e-05,202403,229,True,False
2024-02-29,4.2630815950167475e-05,202403,229,True,False
2024-03-01,4.256816776072068e-05,202403,230,True,False
2024-03-04,4.173032973090231e-05,202403,230,True,False
2024-03-05,4.781428390000726e-05,202403,230,True,False
2024-03-06,4.7551455998096514e-05,202403,229,True,False
2024-03-07,0.00010143321183038115,202403,229,True,False
2024-03-08,0.00013029247543192414,202403,229,True,False
2024-03-11,0.0001304013410922129,202403,229,True,False
2024-03-12,6.364310753695975e-05,202403,230,True,False
2024-03-13,7.855012270727027e-05,202403,229,True,False
2024-03-14,5.570706928385286e-05,202403,230,True,False
2024-03-15,7.01653819226449e-05,202403,229,True,False
2024-03-18,4.89884530457689e-05,202403,229,True,False
2024-03-19,5.9476034923321516e-05,202403,229,True,False
2024-03-20,5.469027357487637e-05,202403,228,True,False
2024-03-21,6.227781005919041e-05,202404,229,True,True
2024-03-22,6.401362781941307e-05,202404,230,True,False
2024-03-25,3.4561741671282505e-05,202404,229,True,False
2024-03-26,9.31927961392687e-05,202404,229,True,False
2024-03-27,4.64453904397528e-05,202404,229,True,False
2024-03-28,4.4506225737040304e-05,202404,229,True,False
2024-03-29,3.150943392586555e-05,202404,229,True,False
2024-04-01,3.813948313473856e-05,202404,229,True,False
2024-04-02,3.316725530921705e-05,202404,229,True,False
2024-04-03,4.791041869100063e-05,202404,229,True,False
2024-04-08,4.502711074958396e-05,202404,229,True,False
2024-04-09,5.283152358313598e-05,202404,229,True,False
2024-04-10,4.571076383291301e-05,202404,229,True,False
2024-04-11,9.298925442486838e-05,202404,229,True,False
2024-04-12,4.08126014827569e-05,202404,229,True,False
2024-04-15,6.620003099084347e-05,202404,229,True,False
2024-04-16,0.00013484198422185107,202404,229,True,False
2024-04-17,0.0001302049590513614,202404,228,True,False
2024-04-18,0.0001276118908482403,202405,229,True,True
2024-04-19,0.0005085617901109226,202405,229,True,False
2024-04-22,0.00027465799485421847,202405,229,True,False
2024-04-23,9.290044876956251e-05,202405,229,True,False
2024-04-24,5.518898436304766e-05,202405,229,True,False
2024-04-25,9.314911052462966e-05,202405,229,True,False
2024-04-26,0.00018276764192522697,202405,229,True,False
2024-04-29,9.200017926221716e-05,202405,229,True,False
2024-04-30,7.078641438722859e-05,202405,229,True,False
2024-05-02,9.468986168747551e-05,202405,229,True,False
2024-05-03,9.173398082665051e-05,202405,229,True,False
2024-05-06,8.989049462915175e-05,202405,229,True,False
2024-05-07,5.025208326881695e-05,202405,229,True,False
2024-05-08,3.965233501186284e-05,202405,229,True,False
2024-05-09,3.7751840976899235e-05,202405,229,True,False
2024-05-10,4.56642553455863e-05,202405,229,True,False
2024-05-13,5.3658101945207945e-05,202405,229,True,False
2024-05-14,2.3861193739060972e-05,202405,229,True,False
2024-05-15,5.453380021756386e-05,202405,228,True,False
2024-05-16,6.577377975272907e-05,202406,229,True,True
2024-05-17,6.04980512554768e-05,202406,229,True,False
2024-05-20,8.909285453716814e-05,202406,230,True,False
2024-05-21,4.621437352391399e-05,202406,229,True,False
2024-05-22,4.9866131786161194e-05,202406,229,True,False
2024-05-23,7.126950326231032e-05,202406,229,True,False
2024-05-24,7.312780240899665e-05,202406,229,True,False
2024-05-27,5.802348803158832e-05,202406,229,True,False
2024-05-28,3.126355118033749e-05,202406,230,True,False
2024-05-29,4.919448202881e-05,202406,229,True,False
2024-05-30,7.83444213186959e-05,202406,229,True,False
2024-05-31,0.00011814749986457297,202406,229,True,False
2024-06-03,0.00016784646200721133,202406,229,True,False
2024-06-04,0.00010637155431882328,202406,229,True,False
2024-06-05,0.00015896322870285855,202406,229,True,False
2024-06-06,8.600577048447253e-05,202406,229,True,False
2024-06-07,6.76645010498708e-05,202406,230,True,False
2024-06-11,0.0001011264167355627,202406,229,True,False
2024-06-12,6.780217096111579e-05,202406,229,True,False
2024-06-13,9.651643741892375e-05,202406,229,True,False
2024-06-14,7.126857710087719e-05,202406,229,True,False
2024-06-17,5.11487585383921e-05,202406,229,True,False
2024-06-18,5.4086640711205076e-05,202406,230,True,False
2024-06-19,0.0001039676367714399,202406,228,True,False
2024-06-20,4.4507261599935113e-05,202407,229,True,True
2024-06-21,0.00011876120602200666,202407,229,True,False
2024-06-24,0.0001867677563269818,202407,229,True,False
2024-06-25,0.00018352556658817194,202407,229,True,False
2024-06-26,9.504591423717499e-05,202407,229,True,False
2024-06-27,0.00014600631064515143,202407,229,True,False
2024-06-28,8.23710837713581e-05,202407,229,True,False
2024-07-01,0.000100114736438918,202407,229,True,False
2024-07-02,0.00013655461825883784,202407,229,True,False
2024-07-03,6.968725986947083e-05,202407,229,True,False
2024-07-04,5.344071850623973e-05,202407,229,True,False
2024-07-05,4.098127405942384e-05,202407,229,True,False
2024-07-08,9.975169719042153e-05,202407,229,True,False
2024-07-09,0.00017382524167035914,202407,229,True,False
2024-07-10,0.00010275455226277617,202407,229,True,False
2024-07-11,7.96490129848718e-05,202407,229,True,False
2024-07-12,0.00017189805295936728,202407,229,True,False
2024-07-15,0.00022949783184165575,202407,230,True,False
2024-07-16,0.0001811325179472102,202407,229,True,False
2024-07-17,0.00018868809807025434,202407,229,True,False
2024-07-18,0.00023486075554079772,202408,230,True,True
2024-07-19,0.00046661788865848155,202408,229,True,False
2024-07-22,0.0004040161595993821,202408,229,True,False
2024-07-23,0.0001454253168021021,202408,229,True,False
2024-07-26,0.0013252591989490158,202408,230,True,False
2024-07-29,0.0002551003173649211,202408,229,True,False
2024-07-30,0.00019009798743293616,202408,229,True,False
2024-07-31,0.00030715582108934244,202408,230,True,False
2024-08-01,0.0001767711785264569,202408,229,True,False
2024-08-02,0.0003489016467666541,202408,229,True,False
2024-08-05,0.002404344105986089,202408,229,True,False
2024-08-06,0.003155695793938513,202408,229,True,False
2024-08-07,0.001425797284471212,202408,229,True,False
2024-08-08,0.0007799400584416339,202408,229,True,False
2024-08-09,0.0006759430385793925,202408,230,True,False
2024-08-12,0.000515642516691492,202408,230,True,False
2024-08-13,0.0002997949539355806,202408,230,True,False
2024-08-14,0.00012902684447601128,202408,229,True,False
2024-08-15,0.0002828663598130074,202408,229,True,False
2024-08-16,0.00020305801024154572,202408,229,True,False
2024-08-19,0.00011786917212632867,202408,229,True,False
2024-08-20,9.121648582631554e-05,202408,229,True,False
2024-08-21,9.627789382375267e-05,202408,228,True,False
2024-08-22,0.0001416851125229824,202409,229,True,True
2024-08-23,0.0001765885376441855,202409,229,True,False
2024-08-26,0.00021615237549634493,202409,229,True,False
2024-08-27,0.00012260191472375688,202409,229,True,False
2024-08-28,0.00011960415784462112,202409,230,True,False
2024-08-29,0.0003101516237324542,202409,230,True,False
2024-08-30,0.00012160261667336933,202409,229,True,False
2024-09-02,0.00011949424838339551,202409,229,True,False
2024-09-03,7.500212247247664e-05,202409,229,True,False
2024-09-04,0.00043908578304262887,202409,229,True,False
2024-09-05,0.0003422715155053706,202409,229,True,False
2024-09-06,0.00040881062106517423,202409,229,True,False
2024-09-09,0.0005444256718108722,202409,229,True,False
2024-09-10,0.0002422676654390694,202409,229,True,False
2024-09-11,0.00027217767604229904,202409,231,True,False
2024-09-12,0.00028201842395298154,202409,229,True,False
2024-09-13,0.00015962443642713025,202409,229,True,False
2024-09-16,7.467969755573627e-05,202409,229,True,False
2024-09-18,0.0001080122526011634,202409,228,True,False
2024-09-19,0.000213060741778152,202410,229,True,True
2024-09-20,9.673739813447437e-05,202410,229,True,False
2024-09-23,0.00010187678327566529,202410,229,True,False
2024-09-24,0.00010327688252117505,202410,229,True,False
2024-09-25,9.860119783906528e-05,202410,229,True,False
2024-09-26,0.00010287448101152304,202410,229,True,False
2024-09-27,0.00016132557581310648,202410,229,True,False
2024-09-30,0.00022236544062832314,202410,229,True,False
2024-10-01,0.00025173448187726925,202410,229,True,False
2024-10-04,0.0004142635686390665,202410,229,True,False
2024-10-07,0.00020476576486545177,202410,229,True,False
2024-10-08,0.00015446924381488475,202410,229,True,False
2024-10-09,0.00011271819569126807,202410,229,True,False
2024-10-11,0.00010198319349581162,202410,230,True,False
2024-10-14,9.817143933828638e-05,202410,229,True,False
2024-10-15,6.474903245237375e-05,202410,229,True,False
2024-10-16,0.00017152409780738615,202410,228,True,False
2024-10-17,8.770511187557013e-05,202411,230,True,True
2024-10-18,0.00029866229840882065,202411,229,True,False
2024-10-21,8.2240962801661e-05,202411,229,True,False
2024-10-22,0.00015806890947853632,202411,229,True,False
2024-10-23,8.949221569616368e-05,202411,230,True,False
2024-10-24,0.00018022796537361463,202411,229,True,False
2024-10-25,8.179188926799448e-05,202411,229,True,False
2024-10-28,0.00010705330875385588,202411,230,True,False
2024-10-29,0.00017291911441972527,202411,229,True,False
2024-10-30,0.00014158770204167695,202411,229,True,False
2024-11-01,0.0005296559892129502,202411,229,True,False
2024-11-04,0.0001483298080725731,202411,229,True,False
2024-11-05,0.00020063712672064937,202411,229,True,False
2024-11-06,0.00022414989728597836,202411,229,True,False
2024-11-07,0.0002963348011732945,202411,229,True,False
2024-11-08,9.809834138907857e-05,202411,230,True,False
2024-11-11,0.00018177138390421907,202411,229,True,False
2024-11-12,0.00018209435222856443,202411,229,True,False
2024-11-13,0.0002755490282873925,202411,229,True,False
2024-11-14,0.00025658020080891774,202411,229,True,False
2024-11-15,0.00017930532366020204,202411,229,True,False
2024-11-18,0.000171444791270674,202411,229,True,False
2024-11-19,0.0001468666116801991,202411,229,True,False
2024-11-20,0.00013174262433665322,202411,228,True,False
2024-11-21,0.00017593274020478422,202412,229,True,True
2024-11-22,0.0002466257359040482,202412,229,True,False
2024-11-25,0.0001440492031622706,202412,229,True,False
2024-11-26,0.0001821965525453299,202412,229,True,False
2024-11-27,0.00011748085009432238,202412,229,True,False
2024-11-28,0.00023220452902285923,202412,229,True,False
2024-11-29,0.00018098177193853478,202412,230,True,False
2024-12-02,0.00010428831631734223,202412,229,True,False
2024-12-03,9.344752077137516e-05,202412,229,True,False
2024-12-04,0.0001022254766822094,202412,229,True,False
2024-12-05,6.044330233933323e-05,202412,230,True,False
2024-12-06,7.74191775610311e-05,202412,230,True,False
2024-12-09,7.024979329116771e-05,202412,229,True,False
2024-12-10,0.00010113315493680568,202412,229,True,False
2024-12-11,0.00010108445981571465,202412,229,True,False
2024-12-12,7.743277835621867e-05,202412,229,True,False
2024-12-13,0.00010767377698539835,202412,229,True,False
2024-12-16,9.326257619830038e-05,202412,229,True,False
2024-12-17,6.82137387930836e-05,202412,229,True,False
2024-12-18,9.238661076579503e-05,202412,228,True,False
2024-12-19,0.00025143823329440933,202501,230,True,True
2024-12-20,0.00013294394906480678,202501,231,True,False
2024-12-23,0.00013933392964586642,202501,229,True,False
2024-12-24,9.01022012961137e-05,202501,229,True,False
2024-12-25,4.0132908197522295e-05,202501,228,True,False
2024-12-26,2.5992443171675455e-05,202501,227,True,False
2024-12-27,6.86398141736423e-05,202501,229,True,False
2024-12-30,8.334241676075465e-05,202501,229,True,False
2024-12-31,9.443436564473778e-05,202501,229,True,False
2025-01-02,0.00011941926110228129,202501,229,True,False
2025-01-03,0.00017239132702191425,202501,230,True,False
2025-01-06,6.48656483153191e-05,202501,229,True,False
2025-01-07,0.00012922142281976163,202501,229,True,False
2025-01-08,0.0001277774809645934,202501,229,True,False
2025-01-09,0.00015212987491335247,202501,229,True,False
2025-01-10,0.00010998605279519247,202501,228,True,False
2025-01-13,0.00034845066743998575,202501,229,True,False
2025-01-14,0.0002080577258323177,202501,230,True,False
2025-01-15,0.00013071223647902848,202501,228,True,False
2025-01-16,0.00019754360717151126,202502,229,True,True
2025-01-17,0.0004641274547525971,202502,229,True,False
2025-01-20,8.44696398055669e-05,202502,229,True,False
2025-01-21,9.940026346448904e-05,202502,229,True,False
2025-01-22,7.304362564934139e-05,202502,229,True,False
2025-02-03,0.002369141481648742,202502,229,True,False
2025-02-04,0.0001685616685197868,202502,229,True,False
2025-02-05,8.214867241718911e-05,202502,230,True,False
2025-02-06,7.391504456396455e-05,202502,229,True,False
2025-02-07,4.553110569876901e-05,202502,229,True,False
2025-02-10,0.00011977076289900094,202502,229,True,False
2025-02-11,5.9111015432524965e-05,202502,229,True,False
2025-02-12,6.226228517743995e-05,202502,229,True,False
2025-02-13,0.00012878891871765278,202502,229,True,False
2025-02-14,8.880271256474882e-05,202502,229,True,False
2025-02-17,6.037377291283954e-05,202502,229,True,False
2025-02-18,2.9312377867990166e-05,202502,228,True,False
2025-02-19,5.140293486433228e-05,202502,228,True,False
2025-02-20,4.991843651716064e-05,202503,229,True,True
2025-02-21,6.0826497748424946e-05,202503,229,True,False
2025-02-24,5.380979089648077e-05,202503,230,True,False
2025-02-25,9.354163897426815e-05,202503,229,True,False
2025-02-26,0.00012418402277306027,202503,229,True,False
2025-02-27,0.00011050509041946941,202503,229,True,False
2025-03-03,0.00021169498316868986,202503,230,True,False
2025-03-04,0.00025855118540342296,202503,229,True,False
2025-03-05,0.000310984647691906,202503,229,True,False
2025-03-06,0.00015143692149426093,202503,229,True,False
2025-03-07,0.00023214661275445001,202503,229,True,False
2025-03-10,0.0002728103943325893,202503,230,True,False
2025-03-11,0.00033400918166874913,202503,229,True,False
2025-03-12,0.0002778607280055493,202503,229,True,False
2025-03-13,0.0001658460045047902,202503,229,True,False
2025-03-14,0.00022375471695507956,202503,229,True,False
2025-03-17,9.820412563007309e-05,202503,230,True,False
2025-03-18,7.076843429620871e-05,202503,229,True,False
2025-03-19,0.0001069763594551624,202503,228,True,False
2025-03-20,0.00010438884111819058,202504,229,True,True
2025-03-21,0.0001029429500707218,202504,229,True,False
2025-03-24,0.00012738742227611164,202504,229,True,False
2025-03-25,7.120285735907469e-05,202504,229,True,False
2025-03-26,4.733820958279532e-05,202504,229,True,False
2025-03-27,8.270971165580397e-05,202504,229,True,False
2025-03-28,0.0001379785874902639,202504,229,True,False
2025-03-31,0.0003636413141851492,202504,229,True,False
2025-04-01,0.0002724301502653794,202504,229,True,False
2025-04-02,0.00017064697252880672,202504,229,True,False
2025-04-07,0.007733149239800819,202504,213,True,False
2025-04-08,0.01047581534608962,202504,229,True,False
2025-04-09,0.0022255291500124846,202504,230,True,False
2025-04-10,0.003235224230738377,202504,211,True,False
2025-04-11,0.003779901474842059,202504,229,True,False
2025-04-14,0.0009932522525278235,202504,229,True,False
2025-04-15,0.00030225613938484393,202504,229,True,False
2025-04-16,0.00026771215100324965,202504,228,True,False
2025-04-17,0.0004149978138121731,202505,229,True,True
2025-04-18,0.00024365368154074672,202505,229,True,False
2025-04-21,0.00011078911611780095,202505,229,True,False
2025-04-22,0.00019917713383234127,202505,229,True,False
2025-04-24,0.0017191141985753117,202505,229,True,False
2025-04-25,0.0001501056463307478,202505,229,True,False
2025-04-28,0.00017376439496441748,202505,229,True,False
2025-04-29,0.00014127904596192943,202505,229,True,False
2025-04-30,0.00012344041314821626,202505,230,True,False
2025-05-02,0.000159308428692992,202505,229,True,False
2025-05-05,0.00028562927131002585,202505,229,True,False
2025-05-06,0.0001787132923204338,202505,229,True,False
2025-05-07,0.00038427141665767526,202505,230,True,False
2025-05-08,0.0002603927258553008,202505,229,True,False
2025-05-09,0.0001312250557595857,202505,230,True,False
2025-05-12,0.0002056324708033984,202505,229,True,False
2025-05-13,0.0001820079646195918,202505,229,True,False
2025-05-14,9.96498032767897e-05,202505,229,True,False
2025-05-15,0.00010238617093316491,202505,230,True,False
2025-05-16,7.73251970810345e-05,202505,229,True,False
2025-05-19,0.00010583904464498256,202505,229,True,False
2025-05-20,7.865700405547991e-05,202505,229,True,False
2025-05-21,7.458070137352367e-05,202505,230,True,False
2025-05-22,0.00012570847782941502,202506,229,True,True
2025-05-23,9.134155986723571e-05,202506,229,True,False
2025-05-26,0.0003357122629806772,202506,229,True,False
2025-05-27,7.754454200476449e-05,202506,229,True,False
2025-05-28,0.0001023093630316185,202506,229,True,False
2025-05-29,0.0002526785783703147,202506,229,True,False
2025-06-02,0.00016627018475643416,202506,229,True,False
2025-06-03,0.00011815780617385798,202506,229,True,False
2025-06-04,8.810942178164759e-05,202506,229,True,False
2025-06-05,5.986661896196831e-05,202506,229,True,False
2025-06-06,9.426725793686694e-05,202506,229,True,False
2025-06-09,6.658243523629284e-05,202506,229,True,False
2025-06-10,6.5336506313112e-05,202506,229,True,False
2025-06-11,7.778294946997615e-05,202506,230,True,False
2025-06-12,8.563461217083947e-05,202506,229,True,False
2025-06-13,0.0003164472838058629,202506,229,True,False
2025-06-16,0.00010427038027199951,202506,229,True,False
2025-06-17,8.00473873935261e-05,202506,230,True,False
2025-06-18,8.328047559506786e-05,202506,228,True,False
2025-06-19,0.00011004429141351287,202507,229,True,True
2025-06-20,0.00011275353953754502,202507,229,True,False
2025-06-23,0.00023982470010503325,202507,229,True,False
2025-06-24,0.00020423697556930725,202507,230,True,False
2025-06-25,6.138351448682497e-05,202507,229,True,False
2025-06-26,5.676360385807009e-05,202507,229,True,False
2025-06-27,6.727359659358118e-05,202507,229,True,False
2025-06-30,8.915732891689563e-05,202507,229,True,False
2025-07-01,0.0001335440209672177,202507,230,True,False
2025-07-02,6.24538705811782e-05,202507,229,True,False
2025-07-03,6.623756236839103e-05,202507,229,True,False
2025-07-04,6.655747408250545e-05,202507,229,True,False
2025-07-07,0.00015197099660702173,202507,229,True,False
2025-07-08,0.00011462240962296913,202507,229,True,False
2025-07-09,9.814079493220445e-05,202507,230,True,False
2025-07-10,6.204250465852974e-05,202507,229,True,False
2025-07-11,5.823605141900022e-05,202507,229,True,False
2025-07-14,6.785666315244068e-05,202507,229,True,False
2025-07-15,7.573360277783494e-05,202507,229,True,False
2025-07-16,4.381317269127636e-05,202507,228,True,False
2025-07-17,7.327569266593574e-05,202508,230,True,True
2025-07-18,8.461564113246904e-05,202508,229,True,False
2025-07-21,6.308851922202038e-05,202508,229,True,False
2025-07-22,8.530601140558904e-05,202508,229,True,False
2025-07-23,0.00010413662208451824,202508,230,True,False
2025-07-24,4.141566548989295e-05,202508,229,True,False
2025-07-25,5.55450108900927e-05,202508,229,True,False
2025-07-28,8.077870544786883e-05,202508,229,True,False
2025-07-29,0.00010061069496415526,202508,229,True,False
2025-07-30,7.738234374163601e-05,202508,229,True,False
2025-07-31,5.197496191671313e-05,202508,229,True,False
2025-08-01,0.00015605532870694079,202508,229,True,False
2025-08-04,8.70434512955274e-05,202508,229,True,False
2025-08-05,4.726038129477137e-05,202508,229,True,False
2025-08-06,4.74354522606379e-05,202508,229,True,False
2025-08-07,0.00016788613384158233,202508,229,True,False
2025-08-08,4.189922374670837e-05,202508,229,True,False
2025-08-11,7.669894278030805e-05,202508,229,True,False
2025-08-12,4.383984038508828e-05,202508,230,True,False
2025-08-13,7.469313315853002e-05,202508,230,True,False
2025-08-14,3.536656338807424e-05,202508,230,True,False
2025-08-15,5.3270126523602925e-05,202508,229,True,False
2025-08-18,4.9905237031663954e-05,202508,229,True,False
2025-08-19,3.6808643957191963e-05,202508,229,True,False
2025-08-20,9.009260327788205e-05,202508,228,True,False
2025-08-21,8.326029551319585e-05,202509,230,True,True
2025-08-22,9.532819010638683e-05,202509,229,True,False
2025-08-25,9.879515993470897e-05,202509,229,True,False
2025-08-26,4.741678380870087e-05,202509,229,True,False
