date,rv_day,rv_night,rv_total
2024-02-16,1.2610710872960777e-05,1.0276315969469449e-05,2.2887026842430225e-05
2024-02-19,1.1366342263361044e-05,1.2492689482763243e-05,2.3859031746124287e-05
2024-02-20,1.4636075890274284e-05,2.279937344852042e-06,1.6916013235126325e-05
2024-02-21,1.1335196669246578e-05,1.60417647052327e-05,2.737696137447928e-05
2024-02-22,1.4098501355362775e-05,8.644874886217889e-06,2.2743376241580665e-05
2024-02-23,1.2959321750270575e-05,9.745962835296334e-06,2.270528458556691e-05
2024-02-26,1.5100430871392499e-05,8.595293052495344e-06,2.3695723923887845e-05
2024-02-27,3.905284969621868e-05,5.497795540871695e-06,4.455064523709037e-05
2024-02-29,2.1339501372223422e-05,8.373394947673906e-06,2.9712896319897328e-05
2024-03-01,1.6907202041847275e-05,2.3064539577977803e-05,3.997174161982508e-05
2024-03-04,1.6716469154687834e-05,1.891198850897559e-05,3.562845766366343e-05
2024-03-05,2.4199210601487197e-05,2.0982201525276545e-05,4.5181412126763746e-05
2024-03-06,2.423290170639662e-05,2.1699386072730212e-05,4.593228777912683e-05
2024-03-07,6.305704505653732e-05,3.654558696753734e-05,9.960263202407466e-05
2024-03-08,9.254784810758074e-05,3.044374814923671e-05,0.00012299159625681744
2024-03-11,3.634543954715933e-05,8.500376136662636e-05,0.0001213492009137857
2024-03-12,2.529136333408779e-05,3.151285970215061e-05,5.68042230362384e-05
2024-03-13,4.421714303502066e-05,3.2541493449790224e-05,7.675863648481089e-05
2024-03-14,3.5709815693549746e-05,1.3544291454710848e-05,4.9254107148260594e-05
2024-03-15,4.589487411630952e-05,1.8723293923923676e-05,6.461816804023319e-05
2024-03-18,2.0281610318052164e-05,1.8508100355702406e-05,3.878971067375457e-05
2024-03-19,2.0883746260734584e-05,1.385002417546416e-05,3.4733770436198746e-05
2024-03-20,3.649402445501979e-05,1.7033053698035094e-05,5.352707815305489e-05
2024-03-21,2.2674235980156856e-05,2.7262032502181113e-05,4.993626848233797e-05
2024-03-22,2.823145005867845e-05,3.2828389120034335e-05,6.105983917871279e-05
2024-03-25,1.9090260724479084e-05,1.4533506838468391e-05,3.362376756294747e-05
2024-03-26,6.959773449108975e-05,1.3473977464272667e-05,8.307171195536241e-05
2024-03-27,2.8356064318047786e-05,1.1703811302799548e-05,4.005987562084733e-05
2024-03-28,2.8481384092186923e-05,1.1542942088600132e-05,4.002432618078705e-05
2024-03-29,1.4416187477458185e-05,1.3572829086259764e-05,2.798901656371795e-05
2024-04-01,2.2125931978071434e-05,9.592814396786207e-06,3.171874637485764e-05
2024-04-02,1.2241444531868608e-05,2.0758017134251822e-05,3.2999461666120426e-05
2024-04-03,2.5468970659987802e-05,1.2963230190940107e-05,3.843220085092791e-05
2024-04-08,1.9290602294590134e-05,2.1203395569880362e-05,4.04939978644705e-05
2024-04-09,3.809037530800312e-05,1.277024176025879e-05,5.086061706826191e-05
2024-04-10,2.005354583612907e-05,2.5929857794649678e-05,4.598340363077875e-05
2024-04-11,2.7535186997532056e-05,6.471792873894295e-05,9.225311573647501e-05
2024-04-12,1.5018339628536672e-05,2.1684855804492676e-05,3.670319543302935e-05
2024-04-15,2.9320805767106213e-05,2.644665664635045e-05,5.5767462413456663e-05
2024-04-16,9.46384781397096e-05,3.7513316872387526e-05,0.00013215179501209712
2024-04-17,5.226419553090425e-05,6.54370560116528e-05,0.00011770125154255705
2024-04-18,6.383498778698068e-05,5.9311957135361076e-05,0.00012314694492234176
2024-04-19,0.00031639608198597095,0.00014223011225958116,0.0004586261942455521
2024-04-22,0.00015504801069856969,9.387953219812807e-05,0.0002489275428966978
2024-04-23,4.9312879935665976e-05,3.859394865563459e-05,8.790682859130056e-05
2024-04-24,2.8714193174739713e-05,1.9774140244369975e-05,4.848833341910969e-05
2024-04-25,4.13444102109354e-05,4.212579338132912e-05,8.347020359226452e-05
2024-04-26,5.1782360410258204e-05,0.00012598734655037174,0.00017776970696062994
2024-04-29,4.2798793297707654e-05,2.9823596559076263e-05,7.262238985678392e-05
2024-04-30,3.540215951754282e-05,3.436833635471164e-05,6.977049587225446e-05
2024-05-02,3.199316426699106e-05,4.430580205007244e-05,7.62989663170635e-05
2024-05-03,3.585166637674508e-05,5.169911883706426e-05,8.755078521380934e-05
2024-05-06,3.15080776097704e-05,5.320255685760521e-05,8.47106344673756e-05
2024-05-07,3.505031958846811e-05,1.4046696122595555e-05,4.909701571106366e-05
2024-05-08,2.190060828005296e-05,1.7411222056594104e-05,3.931183033664706e-05
2024-05-09,2.028559169700066e-05,1.610523134348991e-05,3.6390823040490574e-05
2024-05-10,2.2006552696613254e-05,2.2998044551326426e-05,4.500459724793968e-05
2024-05-13,2.2604162211426473e-05,2.678260624104438e-05,4.938676845247085e-05
2024-05-14,1.5425139374922863e-05,8.610705202427534e-06,2.4035844577350398e-05
2024-05-15,3.689244725909837e-05,1.6716464385032077e-05,5.3608911644130444e-05
2024-05-16,3.127314058195245e-05,3.094511574779141e-05,6.221825632974385e-05
2024-05-17,2.463924812306442e-05,2.7910546350413047e-05,5.254979447347747e-05
2024-05-20,6.836147056257845e-05,1.828221685434631e-05,8.664368741692476e-05
2024-05-21,2.3358037289386862e-05,2.0731835291113094e-05,4.408987258049995e-05
2024-05-22,3.5705735152891204e-05,1.2841916289662271e-05,4.8547651442553473e-05
2024-05-23,3.060716157938167e-05,3.079068596790065e-05,6.139784754728231e-05
2024-05-24,2.8459549636639397e-05,4.134333405145879e-05,6.98028836880982e-05
2024-05-27,3.422540038506217e-05,2.1660503213531736e-05,5.588590359859391e-05
2024-05-28,2.1636141651397535e-05,8.29972285823335e-06,2.9935864509630885e-05
2024-05-29,2.6685109169552382e-05,1.8291283326699336e-05,4.497639249625172e-05
2024-05-30,3.278167680257632e-05,2.9610037972419327e-05,6.239171477499564e-05
2024-05-31,5.8221134569735296e-05,4.20818232990438e-05,0.00010030295786877909
2024-06-03,4.6124282876419636e-05,5.99799814612193e-05,0.00010610426433763894
2024-06-04,5.774316187172161e-05,4.214118213247421e-05,9.988434400419582e-05
2024-06-05,6.432834887885287e-05,6.856246101960423e-05,0.0001328908098984571
2024-06-06,4.332021147068215e-05,3.8096568897136874e-05,8.141678036781902e-05
2024-06-07,3.1897613284563544e-05,3.755568523650045e-05,6.945329852106399e-05
2024-06-11,2.3979768753417778e-05,6.183099905973198e-05,8.581076781314975e-05
2024-06-12,3.062337290667508e-05,3.387662338064346e-05,6.449999628731853e-05
2024-06-13,4.3452452597814305e-05,5.2983941298163375e-05,9.643639389597768e-05
2024-06-14,1.846369277629045e-05,5.043991545437212e-05,6.890360823066257e-05
2024-06-17,2.1589320466851165e-05,2.7559091195768762e-05,4.9148411662619924e-05
2024-06-18,2.528276136900762e-05,2.7617197506159983e-05,5.2899958875167604e-05
2024-06-19,7.312360795561085e-05,2.993840521866904e-05,0.00010306201317427989
2024-06-20,2.2362511093061397e-05,1.978777109307532e-05,4.2150282186136716e-05
2024-06-21,4.375764981497056e-05,7.313779173249847e-05,0.00011689544154746902
2024-06-24,6.525229411614437e-05,0.00010731307230646979,0.00017256536642261416
2024-06-25,8.472029172973565e-05,8.760772262707164e-05,0.0001723280143568073
2024-06-26,4.769572482488769e-05,4.068871482787113e-05,8.838443965275882e-05
2024-06-27,5.5205449195327525e-05,6.60369817482233e-05,0.00012124243094355083
2024-06-28,3.35231501272034e-05,4.5814766816951386e-05,7.933791694415479e-05
2024-07-01,3.8045834536192646e-05,5.0907893150198113e-05,8.895372768639076e-05
2024-07-02,6.44233187357789e-05,6.389266346264343e-05,0.00012831598219842233
2024-07-03,3.251289572125101e-05,3.8641994785999565e-05,7.115489050725057e-05
2024-07-04,2.294024234869658e-05,2.7885489498394063e-05,5.082573184709064e-05
2024-07-05,1.7003861051962668e-05,1.8881857031770765e-05,3.588571808373343e-05
2024-07-08,6.458061774276088e-05,3.281148232487999e-05,9.739210006764088e-05
2024-07-09,0.00013439784839477435,3.236933861903052e-05,0.00016676718701380487
2024-07-10,5.895576344781906e-05,3.3926701560669727e-05,9.28824650084888e-05
2024-07-11,4.4459450638859584e-05,3.2523551731355474e-05,7.698300237021506e-05
2024-07-12,6.633914676746098e-05,0.00010460889400183498,0.00017094804076929596
2024-07-15,0.00016517631274087555,6.173778993338626e-05,0.00022691410267426182
2024-07-16,8.83285599115417e-05,7.37632514951162e-05,0.0001620918114066579
2024-07-17,8.988382714651855e-05,4.941790319784406e-05,0.0001393017303443626
2024-07-18,0.00015608131191518907,6.405993672934236e-05,0.00022014124864453143
2024-07-19,0.00010531602291155188,0.00030175654431172766,0.00040707256722327954
2024-07-22,0.0002547754714249315,0.00013849917554000597,0.00039327464696493745
2024-07-23,5.680500953044045e-05,8.256073151225476e-05,0.00013936574104269522
2024-07-26,0.0001041817647319239,5.007257260625457e-05,0.00015425433733817849
2024-07-29,8.217224118072776e-05,9.15573237587248e-05,0.00017372956493945255
2024-07-30,0.0001236197417870207,6.232191260948285e-05,0.00018594165439650353
2024-07-31,0.00011800882490634363,0.00010746749627490865,0.00022547632118125228
2024-08-01,6.875334881549265e-05,7.237874044139356e-05,0.0001411320892568862
2024-08-02,0.00012983883368761098,0.00010891918087178282,0.0002387580145593938
2024-08-05,0.000942166109739689,0.00034651727457308667,0.0012886833843127757
2024-08-06,0.0008555188636369397,0.0018929178486054503,0.00274843671224239
2024-08-07,0.0004431785010534129,0.0006904696527743291,0.0011336481538277421
2024-08-08,0.0003023941595365517,0.0003631781654875906,0.0006655723250241423
2024-08-09,0.00015470065527417365,0.00043995408485159845,0.0005946547401257721
2024-08-12,0.00012715603280334705,0.00034830787659335347,0.0004754639093967005
2024-08-13,9.812820588674974e-05,0.00019155058707796493,0.00028967879296471464
2024-08-14,5.1834823972842714e-05,6.243288186013219e-05,0.0001142677058329749
2024-08-15,6.41197105769371e-05,0.00020777251761165262,0.0002718922281885897
2024-08-16,4.5179768685244264e-05,0.0001475966580874842,0.00019277642677272846
2024-08-19,4.7494197514381616e-05,5.8712252656326365e-05,0.00010620645017070798
2024-08-20,2.8457988641848955e-05,5.799606173504519e-05,8.645405037689414e-05
2024-08-21,3.831590577322409e-05,5.711148732539124e-05,9.542739309861532e-05
2024-08-22,5.329314367285453e-05,7.933907530070681e-05,0.00013263221897356133
2024-08-23,4.646778834556552e-05,0.00010902505284036086,0.00015549284118592638
2024-08-26,6.161765675804006e-05,0.00015294249878437658,0.00021456015554241665
2024-08-27,5.387160699942965e-05,6.786724570739216e-05,0.0001217388527068218
2024-08-28,4.523543823180332e-05,5.848266988558548e-05,0.0001037181081173888
2024-08-29,7.75017484899962e-05,0.000156465779960689,0.0002339675284506852
2024-08-30,2.3865558687624202e-05,8.911814415391104e-05,0.00011298370284153524
2024-09-02,5.834849199428246e-05,6.012647576743629e-05,0.00011847496776171875
2024-09-03,4.0422296449378046e-05,3.0110765431553645e-05,7.053306188093169e-05
2024-09-04,0.0002256563774194189,0.00013411394468243953,0.00035977032210185846
2024-09-05,8.525290232725041e-05,0.0002362638405332375,0.0003215167428604879
2024-09-06,0.00014690993983387002,0.00019446653290068402,0.00034137647273455404
2024-09-09,0.000139284894976616,0.00034280135631809916,0.00048208625129471513
2024-09-10,0.00011914195975314302,0.00011886771484788229,0.00023800967460102531
2024-09-11,7.945650114325684e-05,0.00016347982375248762,0.00024293632489574444
2024-09-12,8.455562121737055e-05,0.00015518696212542824,0.0002397425833427988
2024-09-13,2.1245576999278385e-05,0.00012968031831428462,0.000150925895313563
2024-09-16,1.533564083884184e-05,5.689430467843061e-05,7.222994551727246e-05
2024-09-18,3.5425735891226245e-05,7.178020444809969e-05,0.00010720594033932594
2024-09-19,4.269509425615056e-05,0.00014779677370950936,0.00019049186796565992
2024-09-20,3.398165260761536e-05,5.6374519504376115e-05,9.035617211199147e-05
2024-09-23,2.1372193033708356e-05,4.643972393772245e-05,6.781191697143081e-05
2024-09-24,5.1485403618601885e-05,3.8417345400185465e-05,8.990274901878735e-05
2024-09-25,3.2184537853851086e-05,6.0663650260581754e-05,9.284818811443283e-05
2024-09-26,2.9956866985839826e-05,4.885398030011871e-05,7.881084728595853e-05
2024-09-27,6.479331408402263e-05,8.019033977832592e-05,0.00014498365386234855
2024-09-30,6.678200311590728e-05,0.0001458039292720981,0.00021258593238800537
2024-10-01,6.057424907080083e-05,0.0001468913423942749,0.00020746559146507572
2024-10-04,9.140586995109526e-05,0.00023692541624683878,0.000328331286197934
2024-10-07,7.607127247460679e-05,0.0001326170215065508,0.00020868829398115756
2024-10-08,5.964896201264797e-05,8.224447144312893e-05,0.0001418934334557769
2024-10-09,5.0751902753738404e-05,5.9471052742678416e-05,0.00011022295549641681
2024-10-11,3.252662424381585e-05,5.3973018534867895e-05,8.649964277868374e-05
2024-10-14,5.549734409415256e-05,3.880402087860969e-05,9.430136497276225e-05
2024-10-15,2.948936532266642e-05,3.477921425990829e-05,6.426857958257471e-05
2024-10-16,6.742912238564197e-05,9.913374241565184e-05,0.00016656286480129382
2024-10-17,5.6717715390579654e-05,3.9426546883213463e-05,9.614426227379312e-05
2024-10-18,7.053433560574892e-05,8.859477878179963e-05,0.00015912911438754855
2024-10-21,1.72377429265216e-05,4.5380357367318696e-05,6.261810029384029e-05
2024-10-22,7.17010339642257e-05,6.806815635225781e-05,0.00013976919031648353
2024-10-23,3.164315054672872e-05,3.8270923579520714e-05,6.991407412624943e-05
2024-10-24,7.643280189660384e-05,0.00010209499358973499,0.00017852779548633882
2024-10-25,3.53346795798712e-05,4.3200130210670296e-05,7.85348097905415e-05
2024-10-28,4.8592966141750504e-05,4.41108485261025e-05,9.2703814667853e-05
2024-10-29,0.00010590786419323443,6.239806974670512e-05,0.00016830593393993954
2024-10-30,5.488639941789819e-05,7.627357926178458e-05,0.00013115997867968278
2024-11-01,0.00013792528823497398,9.811859098978733e-05,0.00023604387922476132
2024-11-04,5.874842106492721e-05,9.005996011978888e-05,0.0001488083811847161
2024-11-05,0.00012193395042011942,7.137587635631038e-05,0.0001933098267764298
2024-11-06,0.00012522967547215326,6.075567337480013e-05,0.0001859853488469534
2024-11-07,0.00011575686575596436,0.00013126244716705774,0.0002470193129230221
2024-11-08,7.9521197842449e-05,4.2285771398087963e-05,0.00012180696924053696
2024-11-11,7.876882707941723e-05,6.912735902283263e-05,0.00014789618610224986
2024-11-12,8.659385060910103e-05,8.105601795078454e-05,0.00016764986855988557
2024-11-13,7.487147468715495e-05,0.00020178284359253135,0.0002766543182796863
2024-11-14,0.00011941058487418386,0.00012422735444627618,0.00024363793932046004
2024-11-15,5.566657742951701e-05,0.00010764833674377768,0.0001633149141732947
2024-11-18,7.470293578189151e-05,6.434947416335104e-05,0.00013905240994524254
2024-11-19,6.16893672823395e-05,8.299818191584828e-05,0.00014468754919818777
2024-11-20,3.3257208775359505e-05,8.7697741225813e-05,0.0001209549500011725
2024-11-21,7.181698905882681e-05,7.213607341054007e-05,0.0001439530624693669
2024-11-22,6.376421277312413e-05,0.0001753296852232262,0.00023909389799635033
2024-11-25,2.961903681289127e-05,5.53268110239583e-05,8.494584783684956e-05
2024-11-26,7.298411883476571e-05,5.8344672829495077e-05,0.00013132879166426079
2024-11-27,4.89265700167469e-05,5.954164015871185e-05,0.00010846821017545876
2024-11-28,0.00010152381812456784,0.00010366185322322543,0.00020518567134779326
2024-11-29,0.00010709755992533283,3.2678129701417305e-05,0.00013977568962675015
2024-12-02,2.9318129905316758e-05,6.979782695264657e-05,9.911595685796334e-05
2024-12-03,5.6835771506357756e-05,3.673160517484302e-05,9.356737668120078e-05
2024-12-04,2.965672970941811e-05,6.514856742840272e-05,9.480529713782083e-05
2024-12-05,1.8028536106560577e-05,4.073827398780091e-05,5.8766810094361485e-05
2024-12-06,5.0836205302544116e-05,2.7476375637503527e-05,7.831258094004765e-05
2024-12-09,2.6213727047355372e-05,3.844926474560675e-05,6.466299179296213e-05
2024-12-10,5.0121362062981033e-05,5.336280677499852e-05,0.00010348416883797955
2024-12-11,4.1568855681210064e-05,4.8161440828567485e-05,8.973029650977756e-05
2024-12-12,4.1031828005171074e-05,3.372425105272523e-05,7.475607905789631e-05
2024-12-13,4.667838898078951e-05,4.836690708975791e-05,9.504529607054743e-05
2024-12-16,4.809137330915553e-05,4.6636137723280255e-05,9.472751103243579e-05
2024-12-17,2.4185877160194227e-05,3.386494253893702e-05,5.8050819699131246e-05
2024-12-18,5.015186950735216e-05,3.707596317721396e-05,8.722783268456613e-05
2024-12-19,5.776360381515991e-05,0.00018442867183750034,0.00024219227565266024
2024-12-20,5.594508129619926e-05,6.505539468476522e-05,0.00012100047598096448
2024-12-23,5.285739165712251e-05,7.539504144760225e-05,0.00012825243310472475
2024-12-24,2.1792110357883385e-05,5.829853985854776e-05,8.009065021643115e-05
2024-12-25,1.425316062776738e-05,2.393658417627212e-05,3.81897448040395e-05
2024-12-26,1.0292247591247894e-05,1.5623702906869387e-05,2.591595049811728e-05
2024-12-27,1.5199396157995226e-05,4.782226291400561e-05,6.302165907200084e-05
2024-12-30,1.902494483575978e-05,6.254356235040637e-05,8.156850718616616e-05
2024-12-31,3.28488647307375e-05,5.561920918209227e-05,8.846807391282976e-05
2025-01-02,4.975914082915267e-05,5.67678440414087e-05,0.00010652698487056137
2025-01-03,4.263336030887001e-05,9.57201981520257e-05,0.00013835355846089571
2025-01-06,2.2848071771137545e-05,3.4398151525350025e-05,5.724622329648757e-05
2025-01-07,3.8251177719843396e-05,8.293527805512904e-05,0.00012118645577497244
2025-01-08,3.4045159627505716e-05,6.953171363079605e-05,0.00010357687325830177
2025-01-09,3.549368973760451e-05,0.00011342387949658057,0.00014891756923418508
2025-01-10,5.5134193005638616e-05,3.207441691192165e-05,8.720860991756027e-05
2025-01-13,0.0001511721564013853,0.00019259408565516867,0.00034376624205655396
2025-01-14,5.857680945721605e-05,0.0001111568455332059,0.00016973365499042196
2025-01-15,4.281463889788311e-05,8.171131673105502e-05,0.00012452595562893813
2025-01-16,6.160135883116339e-05,0.0001317851929883454,0.0001933865518195088
2025-01-17,7.159690213113243e-05,0.0001193770317046604,0.00019097393383579284
2025-01-20,2.3515412373595196e-05,5.6545066687051824e-05,8.006047906064702e-05
2025-01-21,3.9749010303392195e-05,5.4622608317740466e-05,9.437161862113267e-05
2025-01-22,2.969005419352364e-05,3.651760766399272e-05,6.620766185751637e-05
2025-02-03,9.257176147840143e-05,3.136809195114138e-05,0.0001239398534295428
2025-02-04,4.763468633600799e-05,9.318614439868464e-05,0.00014082083073469262
2025-02-05,4.879671329587058e-05,3.05900486774748e-05,7.938676197334538e-05
2025-02-06,3.099895561915473e-05,3.835271894860006e-05,6.935167456775478e-05
2025-02-07,1.4463305131373836e-05,2.8674162054946594e-05,4.313746718632043e-05
2025-02-10,4.1171723455050454e-05,8.314750892375222e-05,0.00012431923237880268
2025-02-11,2.6029105059823784e-05,2.2674371555773446e-05,4.8703476615597234e-05
2025-02-12,2.4636386283790896e-05,3.007622095608597e-05,5.4712607239876865e-05
2025-02-13,2.8889027258221756e-05,9.778457418895979e-05,0.00012667360144718155
2025-02-14,3.146423084755339e-05,4.03482766765285e-05,7.181250752408188e-05
2025-02-17,1.7818483191692303e-05,4.0594530578707195e-05,5.84130137703995e-05
2025-02-18,1.837081272943645e-05,9.423204765098023e-06,2.7794017494534472e-05
2025-02-19,2.08540655712936e-05,2.622125089663371e-05,4.707531646792731e-05
2025-02-20,2.6884401094127775e-05,1.7381506951093702e-05,4.426590804522148e-05
2025-02-21,3.2065040659086373e-05,2.824535890606597e-05,6.0310399565152344e-05
2025-02-24,2.401221853280892e-05,2.955331970919528e-05,5.35655382420042e-05
2025-02-25,3.4821728313254755e-05,5.71680928623123e-05,9.198982117556706e-05
2025-02-26,3.6645319105696625e-05,7.951171936507774e-05,0.00011615703847077437
2025-02-27,5.873910982670799e-05,5.1407402487603926e-05,0.00011014651231431192
2025-03-03,8.023436828913159e-05,0.00011534489689660654,0.00019557926518573815
2025-03-04,5.041259130736682e-05,0.00020895786290760256,0.0002593704542149694
2025-03-05,4.1364749394359277e-05,0.00021573162828891068,0.00025709637768327
2025-03-06,3.25977032436323e-05,0.00011084765604392469,0.00014344535928755697
2025-03-07,3.917911841770665e-05,0.00015568168875584605,0.0001948608071735527
2025-03-10,7.029089710282439e-05,0.00018201948112119568,0.0002523103782240201
2025-03-11,0.0001329431357570652,0.00014195650480098535,0.00027489964055805056
2025-03-12,5.8247883403550533e-05,0.00021583207315047478,0.0002740799565540253
2025-03-13,6.405841700893461e-05,9.540803742407266e-05,0.00015946645443300726
2025-03-14,6.308645963495062e-05,0.00013774129099891277,0.00020082775063386338
2025-03-17,5.800434085811681e-05,3.817786231317537e-05,9.618220317129218e-05
2025-03-18,2.6531240806510946e-05,4.153846736668032e-05,6.806970817319126e-05
2025-03-19,3.6933153833250887e-05,5.6288303321144555e-05,9.322145715439544e-05
2025-03-20,4.124089958341578e-05,5.743163427363913e-05,9.867253385705491e-05
2025-03-21,4.452458108483602e-05,5.799467126169636e-05,0.00010251925234653238
2025-03-24,3.0915825896720565e-05,4.866595027746121e-05,7.958177617418177e-05
2025-03-25,4.246668886327793e-05,2.376141812482424e-05,6.622810698810218e-05
2025-03-26,2.3277397030595542e-05,2.073570492495595e-05,4.401310195555149e-05
2025-03-27,4.403331386077364e-05,3.667887301614393e-05,8.071218687691757e-05
2025-03-28,6.585495406450146e-05,6.65361192442084e-05,0.00013239107330870984
2025-03-31,0.0001542781353440048,0.00012203939913217043,0.0002763175344761752
2025-04-01,7.099850477057382e-05,0.000141516186924255,0.00021251469169482882
2025-04-02,6.014898821936873e-05,9.80174450597333e-05,0.00015816643327910203
2025-04-07,0.0,0.0005754074497153824,0.0005754074497153824
2025-04-08,0.0007221596021561919,0.003313114915749867,0.0040352745179060585
2025-04-09,0.001019358694027732,0.0011227450662779376,0.0021421037603056694
2025-04-10,0.0,0.0028888581936947367,0.0028888581936947367
2025-04-11,0.0004191230074834737,0.0015417575329098518,0.0019608805403933255
2025-04-14,0.0003661158620757244,0.00044434046340846676,0.0008104563254841912
2025-04-15,8.69384507323301e-05,0.0001961554513251531,0.0002830939020574832
2025-04-16,8.02847392647597e-05,9.514738278380142e-05,0.00017543212204856111
2025-04-17,0.00013285036076493177,0.00026505054015620055,0.0003979009009211323
2025-04-18,4.215629770651192e-05,0.00015513516867169896,0.0001972914663782109
2025-04-21,8.402088630894843e-05,6.254145690540366e-06,9.027503199948879e-05
2025-04-22,8.701062604883235e-05,8.912492507901842e-05,0.00017613555112785077
2025-04-24,8.734360312254422e-05,0.000118647281799018,0.00020599088492156221
2025-04-25,6.000830003565169e-05,8.848605524554221e-05,0.0001484943552811939
2025-04-28,3.9398731490201796e-05,0.00011782192183135292,0.00015722065332155472
2025-04-29,6.728292658470196e-05,6.525563063040176e-05,0.00013253855721510373
2025-04-30,4.908995849662495e-05,5.76440130534071e-05,0.00010673397155003204
2025-05-02,3.3452334076441747e-05,0.00010495393258287008,0.00013840626665931184
2025-05-05,0.00019839613356292593,7.618508344078525e-05,0.0002745812170037112
2025-05-06,8.258447915931954e-05,9.008124640208205e-05,0.0001726657255614016
2025-05-07,9.582630095988654e-05,0.0001357205492544719,0.00023154685021435845
2025-05-08,6.583844456685103e-05,0.0001889262400736932,0.0002547646846405442
2025-05-09,3.3013622791315295e-05,9.179271695242178e-05,0.0001248063397437371
2025-05-12,4.699376185162931e-05,3.897232467041403e-05,8.596608652204334e-05
2025-05-13,5.0564391869631456e-05,0.00010092636350340093,0.00015149075537303238
2025-05-14,4.046818575907389e-05,4.810744965099373e-05,8.857563541006762e-05
2025-05-15,2.718208138839464e-05,5.692518418305479e-05,8.410726557144942e-05
2025-05-16,2.7679276321799152e-05,4.6995221611873946e-05,7.46744979336731e-05
2025-05-19,3.386094040419826e-05,3.782154475836429e-05,7.168248516256255e-05
2025-05-20,3.717735291248754e-05,4.064496380010035e-05,7.782231671258789e-05
2025-05-21,3.133032015476059e-05,4.2106182395374255e-05,7.343650255013485e-05
2025-05-22,2.6356655436190273e-05,9.616794424986973e-05,0.00012252459968606
2025-05-23,3.520117320724304e-05,4.605920404672946e-05,8.126037725397249e-05
2025-05-26,4.562276716046648e-05,0.00013264328043774125,0.00017826604759820771
2025-05-27,6.151974291429496e-05,1.5476535139293286e-05,7.699627805358824e-05
2025-05-28,5.836399624812742e-05,3.374520568579526e-05,9.210920193392268e-05
2025-05-29,8.738211637313851e-05,3.6474068464383065e-05,0.00012385618483752158
2025-06-02,4.368943707263626e-05,9.960954619274407e-05,0.00014329898326538034
2025-06-03,4.975379697625019e-05,6.0125475515706276e-05,0.00010987927249195647
2025-06-04,2.7709201827519732e-05,4.362559449971925e-05,7.133479632723898e-05
2025-06-05,2.5071442489322548e-05,3.3677049854604816e-05,5.874849234392736e-05
2025-06-06,1.6442576145462295e-05,6.991581967571074e-05,8.635839582117304e-05
2025-06-09,2.7797667031489652e-05,3.080547431608449e-05,5.860314134757414e-05
2025-06-10,4.8308546044975545e-05,2.2024244019999023e-05,7.033279006497456e-05
2025-06-11,2.5841091357663895e-05,4.221203710411649e-05,6.805312846178039e-05
2025-06-12,2.7743242830066343e-05,4.906512104642315e-05,7.680836387648949e-05
2025-06-13,0.00010141365001537597,3.6647897936976066e-05,0.00013806154795235204
2025-06-16,4.8358478311930496e-05,5.203102081508756e-05,0.00010038949912701805
2025-06-17,4.964942770882191e-05,2.5214288252225582e-05,7.486371596104749e-05
2025-06-18,4.320271114940084e-05,3.538368289330152e-05,7.858639404270237e-05
2025-06-19,3.7155568776599935e-05,6.0034998214385054e-05,9.719056699098499e-05
2025-06-20,6.334838602181993e-05,3.603278465835093e-05,9.938117068017086e-05
2025-06-23,8.60718996518485e-05,0.00011393457973271406,0.00020000647938456256
2025-06-24,6.220559755033142e-05,8.121242070119234e-05,0.00014341801825152375
2025-06-25,2.5288148093328066e-05,2.558316523203065e-05,5.0871313325358715e-05
2025-06-26,2.733562915567557e-05,2.6090608665218103e-05,5.3426237820893675e-05
2025-06-27,2.911341543456141e-05,3.5795907504252035e-05,6.490932293881345e-05
2025-06-30,3.6350091069312365e-05,3.719873076958446e-05,7.354882183889682e-05
2025-07-01,9.654961159173895e-05,3.4095178974675545e-05,0.0001306447905664145
2025-07-02,2.3921664468695446e-05,3.4229066870789634e-05,5.815073133948508e-05
2025-07-03,2.6458120957708144e-05,3.622076606937955e-05,6.26788870270877e-05
2025-07-04,2.159565262117129e-05,2.900598982958665e-05,5.060164245075794e-05
2025-07-07,8.838981334107205e-05,3.1782413963995625e-05,0.00012017222730506767
2025-07-08,4.169009785186576e-05,4.821975799087277e-05,8.990985584273853e-05
2025-07-09,5.353835541296125e-05,3.5405535904038625e-05,8.894389131699988e-05
2025-07-10,2.7133195980151726e-05,3.4126739612155224e-05,6.125993559230695e-05
2025-07-11,2.8481634900941846e-05,2.7745572733650233e-05,5.622720763459208e-05
2025-07-14,3.382758564509295e-05,2.5442113133515785e-05,5.926969877860873e-05
2025-07-15,4.763645702500722e-05,2.7098452279996485e-05,7.473490930500371e-05
2025-07-16,1.7172393228646108e-05,2.234988899272271e-05,3.952228222136882e-05
2025-07-17,4.210414117484965e-05,3.385105986968657e-05,7.595520104453622e-05
2025-07-18,2.1591955111488797e-05,2.9609250495875576e-05,5.120120560736437e-05
2025-07-21,4.162987375154636e-05,1.651877012166517e-05,5.814864387321153e-05
2025-07-22,6.621403308886189e-05,1.7595942089274972e-05,8.380997517813686e-05
2025-07-23,3.9123953995417424e-05,3.3697332758741635e-05,7.282128675415906e-05
2025-07-24,1.603167012937899e-05,2.4484747302738142e-05,4.051641743211713e-05
2025-07-25,3.7636505955929385e-05,1.5951083583044257e-05,5.358758953897364e-05
