date,rv_c2c,n_returns,path_start_ts,path_end_ts,path_start_hhmmss,path_end_hhmmss,active_contract,active_volume_share,active_choice_differs_from_full_day,rolled,anchor_complete,rv_post_close_1330_1345,rv_gap_1345_to_1500,rv_night,rv_gap_0500_to_0845,rv_day_0845_1330
2017-06-14,3.318748759550431e-05,227,2017-06-13 13:30:00,2017-06-14 13:30:00,133000,133000,201706,0.9477512502667813,False,False,True,9.645508504742803e-07,3.8933799711868533e-08,2.1307430574239247e-06,8.724777694723034e-08,2.9966012110947008e-05
2017-06-15,2.6890802265934453e-05,229,2017-06-14 13:30:00,2017-06-15 13:30:00,133000,133000,201706,0.9364785016478839,False,False,True,6.915493535501668e-07,9.87223744347346e-09,7.629054500214488e-06,4.844132710277787e-07,1.8075912903698544e-05
2017-06-16,1.6050890867200617e-05,230,2017-06-15 13:30:00,2017-06-16 13:30:00,133000,133000,201706,0.9114571019289877,False,False,True,1.5773631147164435e-07,2.4651193966145464e-07,5.88314541578509e-06,4.83259391289941e-07,9.28023780899249e-06
2017-06-19,1.8089937728610723e-05,227,2017-06-16 13:30:00,2017-06-19 13:30:00,133000,133000,201706,0.8328763779847862,False,False,True,1.2625395494966378e-07,2.4273718665977146e-07,3.3634005085697156e-06,4.6887630416010385e-06,9.66878303683054e-06
2017-06-20,2.1728084380352883e-05,230,2017-06-19 13:30:00,2017-06-20 13:30:00,133000,133000,201706,0.7766924110363267,False,False,True,5.907997774724371e-07,2.3834875472170235e-07,2.3258287294863813e-06,1.3634206823610067e-06,1.7209686436311347e-05
2017-06-21,2.6455571641397558e-05,227,2017-06-20 13:30:00,2017-06-21 13:29:59,133000,132959,201706,0.5661567953991773,False,False,True,5.536589712846272e-07,0.0,4.173210173589523e-06,6.03730268209531e-07,2.1124972228313877e-05
2017-06-22,3.379092912192113e-05,229,2017-06-21 13:30:00,2017-06-22 13:30:00,133000,133000,201707,0.9785607845022353,False,True,True,6.763716252268603e-07,3.477232179972363e-07,1.0060239086361237e-05,3.4674412806715276e-06,1.9239153911664277e-05
2017-06-23,1.4862569860047848e-05,227,2017-06-22 13:30:00,2017-06-23 13:29:59,133000,132959,201707,0.9755183230051259,False,False,True,5.449539672364486e-07,9.56287529621918e-07,3.4914403223593466e-06,3.828892890255234e-08,9.83159911192758e-06
2017-06-26,8.286925925749288e-05,230,2017-06-23 13:29:59,2017-06-26 13:30:00,132959,133000,201707,0.9676454047806997,False,False,True,1.6298768055304743e-07,0.0,4.903405669231748e-06,3.84091106409939e-06,7.392359088252961e-05
2017-06-27,3.630577208008746e-05,230,2017-06-26 13:30:00,2017-06-27 13:30:00,133000,133000,201707,0.9702324544288979,False,False,True,3.8939513760466873e-07,9.270505813430948e-07,8.60519498832834e-06,2.3151734934282464e-07,2.6152614023468534e-05
2017-06-28,3.774870710236382e-05,231,2017-06-27 13:30:00,2017-06-28 13:30:00,133000,133000,201707,0.9733718337918603,False,False,True,1.30175325439614e-07,1.8257985427230516e-06,7.195020128152762e-06,3.0504573322845125e-06,2.5547255773763888e-05
2017-06-29,4.197522380809328e-05,230,2017-06-28 13:30:00,2017-06-29 13:30:00,133000,133000,201707,0.9710199101469105,False,False,True,6.546094306935482e-07,9.49682208058371e-09,1.0338560553738963e-05,7.878976516109195e-06,2.3093580485470975e-05
2017-06-30,3.6773343912746895e-05,230,2017-06-29 13:30:00,2017-06-30 13:30:00,133000,133000,201707,0.9745609898188476,False,False,True,3.4917176922668895e-07,8.485834724557022e-08,2.2197907922826752e-05,8.614166260142878e-08,1.4055264210846449e-05
2017-07-03,4.2106730994810926e-05,229,2017-06-30 13:30:00,2017-07-03 13:30:00,133000,133000,201707,0.9756462872858049,False,False,True,1.6171655962052414e-07,1.5229030725619157e-07,1.534195891689892e-05,4.654350276945953e-07,2.598533018334069e-05
2017-07-04,3.411735861956415e-05,230,2017-07-03 13:30:00,2017-07-04 13:30:00,133000,133000,201707,0.975971244611775,False,False,True,3.2139056277060937e-07,3.39862282895512e-07,5.604105552884922e-06,1.5943803532950422e-06,2.625761986771807e-05
2017-07-05,3.7169622550600145e-05,220,2017-07-04 13:30:00,2017-07-05 13:30:00,133000,133000,201707,0.9735064719055737,False,False,True,9.18934393340898e-07,3.832641744838986e-08,2.1150975483731797e-06,9.564745877064476e-07,3.3140789603731233e-05
2017-07-06,4.3459697540846615e-05,230,2017-07-05 13:30:00,2017-07-06 13:30:00,133000,133000,201707,0.9750466598584357,False,False,True,5.752352887914344e-07,8.484186989597566e-08,8.368552559497605e-06,7.61062474689958e-07,3.367000534797164e-05
2017-07-07,2.8666266334121122e-05,229,2017-07-06 13:30:00,2017-07-07 13:30:00,133000,133000,201707,0.9756559657168634,False,False,True,1.897403962063745e-07,8.540480412240686e-08,8.22308168941582e-06,9.570360913819384e-07,1.921100335299458e-05
2017-07-10,2.518924337189093e-05,230,2017-07-07 13:30:00,2017-07-10 13:30:00,133000,133000,201707,0.9738290673013098,False,False,True,8.645526941371927e-08,1.5363634814874005e-07,6.1715355807935394e-06,4.690853058725838e-07,1.8308530867662348e-05
2017-07-11,2.6594327497825537e-05,229,2017-07-10 13:30:00,2017-07-11 13:30:00,133000,133000,201707,0.9557759781251526,False,False,True,8.634615875455185e-08,3.8378993979757514e-08,4.3365463019407665e-06,3.820667155216008e-06,1.8312388887934455e-05
2017-07-12,2.863439859807855e-05,229,2017-07-11 13:30:00,2017-07-12 13:30:00,133000,133000,201707,0.9652912404792227,False,False,True,4.6695577555987874e-07,8.412159100242879e-08,7.569888303670926e-06,1.831450621302881e-06,1.868198230654243e-05
2017-07-13,3.26551807037185e-05,230,2017-07-12 13:30:00,2017-07-13 13:30:00,133000,133000,201707,0.9364219891960598,False,False,True,2.8063498071793957e-07,7.58413639017553e-07,5.427743856097404e-06,7.501162767063859e-07,2.5438271951179217e-05
2017-07-14,2.1656924009249974e-05,228,2017-07-13 13:30:00,2017-07-14 13:30:00,133000,133000,201707,0.9232631857004491,False,False,True,2.3939733490650335e-07,6.2416015181297395e-06,7.708461739463625e-06,0.0,7.467463416750108e-06
2017-07-17,2.579274363491167e-05,230,2017-07-14 13:30:00,2017-07-17 13:30:00,133000,133000,201707,0.8927865114511513,False,False,True,5.544138313826607e-08,8.318606261469362e-08,3.5477714354785664e-06,2.342924177855176e-06,1.9763420575824967e-05
2017-07-18,1.1642581042580884e-05,226,2017-07-17 13:30:00,2017-07-18 13:30:00,133000,133000,201707,0.8461104297142112,False,False,True,7.348324677038238e-08,0.0,2.4539439110131045e-06,9.199508508272746e-07,8.195203033970123e-06
2017-07-19,1.7774580323524637e-05,228,2017-07-18 13:30:00,2017-07-19 13:29:59,133000,132959,201707,0.6268952910390765,False,False,True,1.279065208220111e-07,9.13717792585433e-09,4.347781025859509e-06,1.7842296763602328e-06,1.150552592255703e-05
2017-07-20,1.1432308071210928e-05,228,2017-07-19 13:30:00,2017-07-20 13:30:00,133000,133000,201708,0.9801258090983681,False,True,True,1.1600737589352267e-06,9.26961186351146e-09,2.1903145958803795e-06,4.5125185149146097e-07,7.621398253040351e-06
2017-07-21,1.5337786148991932e-05,229,2017-07-20 13:30:00,2017-07-21 13:30:00,133000,133000,201708,0.9808316160012621,False,False,True,1.8530302404107506e-08,8.339438825718789e-08,3.4213604551391897e-06,9.282119048540995e-09,1.1805218884142907e-05
2017-07-24,2.11942902330206e-05,229,2017-07-21 13:30:00,2017-07-24 13:30:00,133000,133000,201708,0.978741658722593,False,False,True,9.368931516718267e-08,1.500277649823931e-07,4.9272586693225215e-06,3.403764477871356e-06,1.2619550005677147e-05
2017-07-25,2.0287742745585496e-05,230,2017-07-24 13:30:00,2017-07-25 13:30:00,133000,133000,201708,0.9787641372995807,False,False,True,3.728709361730951e-07,0.0,3.790265449628443e-06,7.535932249528298e-07,1.5371013134831126e-05
2017-07-26,2.8569441234510016e-05,230,2017-07-25 13:30:00,2017-07-26 13:30:00,133000,133000,201708,0.9775108035665445,False,False,True,1.3032428821528254e-07,2.3290488381171425e-07,2.554633493964356e-06,3.70963034198008e-08,2.5614482265098864e-05
2017-07-27,2.0199920498238153e-05,230,2017-07-26 13:30:00,2017-07-27 13:30:00,133000,133000,201708,0.9714227639216159,False,False,True,4.969915032302249e-07,9.374011737645111e-09,2.431391195825021e-06,1.8257985427230516e-06,1.543636524472222e-05
2017-07-28,3.453267309487237e-05,229,2017-07-27 13:30:00,2017-07-28 13:30:00,133000,133000,201708,0.9724778576112885,False,False,True,4.946554914788438e-07,2.2891059069913062e-07,1.308360939867189e-05,4.4654043581566236e-06,1.6260093255865893e-05
2017-07-31,3.092505447736719e-05,229,2017-07-28 13:30:00,2017-07-31 13:30:00,133000,133000,201708,0.9761990010562309,False,False,True,8.420297798678737e-08,9.35407667719291e-09,5.404481132575357e-06,4.951183386997428e-06,2.0475832903130417e-05
2017-08-01,3.252618733599839e-05,229,2017-07-31 13:30:00,2017-08-01 13:30:00,133000,133000,201708,0.9747162970475727,False,False,True,1.0255012195609846e-07,4.566698841864376e-07,4.661037612833466e-06,1.013752414920706e-05,1.716840556781533e-05
2017-08-02,3.425228637997322e-05,229,2017-08-01 13:30:00,2017-08-02 13:30:00,133000,133000,201708,0.9675477369879839,False,False,True,3.4830368254276936e-06,1.1246530483115029e-06,3.072262739527958e-06,1.1303000058505564e-05,1.52693337082005e-05
2017-08-03,7.295923476305512e-05,230,2017-08-02 13:30:00,2017-08-03 13:30:00,133000,133000,201708,0.967937051707526,False,False,True,4.205129517745753e-07,1.4637668887635217e-07,7.474351346602997e-06,4.7791416575361504e-05,1.712657720043969e-05
2017-08-04,1.4992980417356158e-05,230,2017-08-03 13:30:00,2017-08-04 13:30:00,133000,133000,201708,0.967035084736156,False,False,True,4.521954162309905e-07,1.4781527180549758e-07,4.378849779436806e-06,2.991535201857143e-06,7.022584748025721e-06
2017-08-07,2.1943650278676653e-05,229,2017-08-04 13:30:00,2017-08-07 13:30:00,133000,133000,201708,0.958019543163005,False,False,True,1.1924406828636872e-07,2.2930537751859843e-07,2.539398300269523e-06,9.33951477469546e-06,9.716187757906705e-06
2017-08-08,2.9153412846317483e-05,229,2017-08-07 13:30:00,2017-08-08 13:30:00,133000,133000,201708,0.9581297022699505,False,False,True,1.8942410083834584e-07,8.116046570412674e-08,1.7653156568696442e-06,1.5162284249749798e-06,2.5601284197930395e-05
2017-08-09,3.23616750561451e-05,227,2017-08-08 13:30:00,2017-08-09 13:30:00,133000,133000,201708,0.955428879819206,False,False,True,4.513714135424027e-08,8.125303097822651e-08,5.097883370020882e-06,9.893578999775191e-06,1.724382251401656e-05
2017-08-10,4.9525863056894334e-05,231,2017-08-09 13:30:00,2017-08-10 13:30:00,133000,133000,201708,0.9351416976632825,False,False,True,2.838246167020307e-07,9.151168530346354e-09,5.045107546807861e-06,2.636107952618452e-06,4.155167177223564e-05
2017-08-11,5.123392450429057e-05,230,2017-08-10 13:30:00,2017-08-11 13:30:00,133000,133000,201708,0.9268927527455251,False,False,True,6.555025686073328e-07,9.374011737645111e-09,1.126189623129611e-05,3.81842771624806e-06,3.548872397640143e-05
2017-08-14,5.413020279985563e-05,230,2017-08-11 13:30:00,2017-08-14 13:30:00,133000,133000,201708,0.8795963799487644,False,False,True,9.325527765532848e-07,3.3913696218559513e-07,1.1218865709177786e-05,5.8576287264686725e-06,3.578201862547029e-05
2017-08-15,3.20044253471222e-05,230,2017-08-14 13:30:00,2017-08-15 13:30:00,133000,133000,201708,0.7983795403185802,False,False,True,1.3378676850412549e-07,3.437254588386935e-07,4.868262447971616e-06,1.8485652283996224e-06,2.481008544340814e-05
2017-08-16,4.4023093134171506e-05,229,2017-08-15 13:30:00,2017-08-16 13:29:59,133000,132959,201708,0.6207843712535472,False,False,True,6.502020116558566e-07,9.40859544087231e-09,1.3099932501222857e-05,7.674467016263959e-07,2.9496103324225522e-05
2017-08-17,2.522327537495226e-05,230,2017-08-16 13:30:00,2017-08-17 13:30:00,133000,133000,201709,0.9828134846846286,False,True,True,6.695227608297479e-08,1.8724922873947112e-06,3.2742616448144115e-06,2.43284674581866e-06,1.7576722420841504e-05
2017-08-18,3.591532789132343e-05,230,2017-08-17 13:30:00,2017-08-18 13:30:00,133000,133000,201709,0.9836198870337037,False,False,True,6.684287084587976e-07,9.428705131066765e-09,1.02289010324063e-05,3.452537033364343e-06,2.155603241196292e-05
2017-08-21,3.1961352160041804e-05,229,2017-08-18 13:30:00,2017-08-21 13:30:00,133000,133000,201709,0.9825763978815629,False,False,True,1.9015505521702568e-07,7.7029325636996e-07,1.0092013125232334e-05,1.5226059642125421e-07,2.075663012680123e-05
2017-08-22,2.375496539063866e-05,229,2017-08-21 13:30:00,2017-08-22 13:30:00,133000,133000,201709,0.9776229769927567,False,False,True,5.688849727903797e-08,1.5178640311283137e-07,5.376144169564509e-06,9.652197636995435e-06,8.517948683686846e-06
2017-08-23,2.5597404192939575e-05,230,2017-08-22 13:30:00,2017-08-23 13:30:00,133000,133000,201709,0.9778160642293512,False,False,True,4.666561552934149e-08,1.128348630129729e-06,5.162703351223499e-06,4.886676580612024e-06,1.4373010015444977e-05
2017-08-24,2.550605654780357e-05,229,2017-08-23 13:30:00,2017-08-24 13:30:00,133000,133000,201709,0.9722910529077041,False,False,True,8.385294954171617e-08,9.316195005444172e-09,5.92256319983514e-06,6.293501540713691e-06,1.3196822662707577e-05
2017-08-25,2.5590651452228517e-05,228,2017-08-24 13:30:00,2017-08-25 13:29:59,133000,132959,201709,0.9783493472084783,False,False,True,1.5567672475765276e-07,9.150294558057279e-07,1.3752625430737598e-05,7.386986038912055e-07,1.002862123703633e-05
2017-08-28,3.5576851742488117e-05,230,2017-08-25 13:29:59,2017-08-28 13:30:00,132959,133000,201709,0.9767992465155665,False,False,True,1.6370329284043953e-07,9.091929363551352e-09,5.738462729170295e-06,8.74569401315388e-06,2.0474310235415547e-05
2017-08-29,3.4336092553071975e-05,227,2017-08-28 13:30:00,2017-08-29 13:30:00,133000,133000,201709,0.9779078143216771,False,False,True,1.8171727903240308e-08,2.2729824236122899e-07,5.562217684452734e-06,1.7620503645215828e-05,1.0907901253138946e-05
2017-08-30,2.3835235568071324e-05,230,2017-08-29 13:30:00,2017-08-30 13:30:00,133000,133000,201709,0.9747951197660017,False,False,True,7.304853931799115e-08,9.135431355841293e-09,6.710747980473882e-06,2.0402340548374247e-06,1.5002069562086185e-05
2017-08-31,2.3937407179361003e-05,230,2017-08-30 13:30:00,2017-08-31 13:30:00,133000,133000,201709,0.978288344515525,False,False,True,4.509599928119202e-08,1.7649800899149027e-06,3.6524481129642322e-06,1.0841454560288845e-06,1.7390737521171794e-05
2017-09-01,1.2642045289647033e-05,229,2017-08-31 13:30:00,2017-09-01 13:30:00,133000,133000,201709,0.9760031872214656,False,False,True,2.695204068467789e-07,3.2319776174629464e-07,2.3753565602703527e-06,3.576837761464132e-08,9.638202183168961e-06
2017-09-04,2.0213417715187592e-05,229,2017-09-01 13:30:00,2017-09-04 13:30:00,133000,133000,201709,0.9747717758611993,False,False,True,1.9666522270718308e-07,5.71753300076361e-07,1.676111187947055e-06,7.011936235415535e-06,1.0756951769041455e-05
2017-09-05,1.5700724526838077e-05,223,2017-09-04 13:30:00,2017-09-05 13:30:00,133000,133000,201709,0.9818972158027952,False,False,True,1.0771217722917237e-07,5.752276763111367e-07,1.9105118090785535e-06,5.148703081472861e-06,7.958569782746356e-06
2017-09-06,3.640154439701034e-05,230,2017-09-05 13:30:00,2017-09-06 13:30:00,133000,133000,201709,0.9735614216882987,False,False,True,1.965756669050778e-07,1.4293831480285545e-07,1.1522682106344808e-05,1.5240135558299863e-06,2.301533475312761e-05
2017-09-07,2.2162791264730603e-05,229,2017-09-06 13:30:00,2017-09-07 13:30:00,133000,133000,201709,0.9745729867397503,False,False,True,9.938822666435404e-08,0.0,4.293377373065352e-06,8.991342290461606e-07,1.687089143595474e-05
2017-09-08,2.28859293113694e-05,229,2017-09-07 13:30:00,2017-09-08 13:30:00,133000,133000,201709,0.9679673808581605,False,False,True,8.261913936563521e-07,3.634345572392772e-08,5.8124048028507005e-06,9.053904131684078e-09,1.6201935755006735e-05
2017-09-11,6.0818930636370687e-05,229,2017-09-08 13:30:00,2017-09-11 13:30:00,133000,133000,201709,0.9583151189658402,False,False,True,8.081714192001576e-07,4.40033144764433e-07,2.4657209220197632e-06,3.5407626475081645e-05,2.1697378675304698e-05
2017-09-12,1.5731149667444917e-05,229,2017-09-11 13:30:00,2017-09-12 13:30:00,133000,133000,201709,0.9614860316391787,False,False,True,2.6893042082841776e-07,0.0,2.785209611879023e-06,1.2803869500090151e-06,1.1396622684728465e-05
2017-09-13,3.253648062511479e-05,229,2017-09-12 13:30:00,2017-09-13 13:30:00,133000,133000,201709,0.9621051006155552,False,False,True,5.3524268898427e-08,4.3663361721775444e-07,2.902785330486997e-06,2.283127861985071e-06,2.6860409546526538e-05
2017-09-14,2.2125492651362226e-05,229,2017-09-13 13:30:00,2017-09-14 13:30:00,133000,133000,201709,0.9566416334193851,False,False,True,9.03326355884818e-09,2.259604351694664e-07,4.224663768797473e-06,1.4490383010523037e-07,1.7520931353731206e-05
2017-09-15,1.816097955259194e-05,227,2017-09-14 13:30:00,2017-09-15 13:30:00,133000,133000,201709,0.924517752306402,False,False,True,7.21494869540311e-08,8.116046570412674e-08,2.6955213128132788e-06,3.6033667769059084e-08,1.5276114619351442e-05
2017-09-18,2.3360823141989947e-05,230,2017-09-15 13:30:00,2017-09-18 13:30:00,133000,133000,201709,0.8316257905732193,False,False,True,6.188274913907455e-07,0.0,2.0312750053979515e-06,5.125416768234603e-06,1.5585303876966647e-05
2017-09-19,1.4570154373269145e-05,227,2017-09-18 13:30:00,2017-09-19 13:30:00,133000,133000,201709,0.8249288628798453,False,False,True,1.5031266085314137e-07,0.0,1.7294912269362936e-06,1.4106548855913799e-07,1.254928499692057e-05
2017-09-20,3.662706813176813e-05,228,2017-09-19 13:30:00,2017-09-20 13:29:59,133000,132959,201709,0.5872110202043873,False,False,True,1.8775271507649057e-07,7.242412420114045e-07,2.040916042186075e-06,2.013304367134097e-06,3.1660853765360064e-05
2017-09-21,2.6766220328580912e-05,229,2017-09-20 13:30:00,2017-09-21 13:30:00,133000,133000,201710,0.981010841948331,False,True,True,4.616561016393558e-07,8.140765872253571e-08,1.0168421129960082e-05,9.067703840470184e-09,1.6045667734418464e-05
2017-09-22,3.295541301015582e-05,230,2017-09-21 13:30:00,2017-09-22 13:30:00,133000,133000,201710,0.9787943880925485,False,False,True,6.262088371568735e-08,3.5761613868575263e-08,2.4975358173894937e-06,1.0853779648411528e-06,2.9274116730340906e-05
2017-09-25,5.025729848278429e-05,230,2017-09-22 13:30:00,2017-09-25 13:30:00,133000,133000,201710,0.9715479288438569,False,False,True,1.929260981089326e-07,2.2956913638812815e-07,4.664969964323648e-06,2.068104182752815e-06,4.310172910121077e-05
2017-09-26,4.6435093354501353e-05,229,2017-09-25 13:30:00,2017-09-26 13:30:00,133000,133000,201710,0.9726471248876909,False,False,True,9.366755257517617e-09,8.431711833998159e-08,1.3173214221168886e-05,3.3933454647956246e-07,3.282886071325541e-05
2017-09-27,2.397479739148181e-05,230,2017-09-26 13:30:00,2017-09-27 13:30:00,133000,133000,201710,0.9739281534296936,False,False,True,1.4236722690047685e-07,0.0,6.598564824646112e-06,3.3940044628243304e-07,1.6894464893652794e-05
2017-09-28,4.9455726104975815e-05,230,2017-09-27 13:30:00,2017-09-28 13:30:00,133000,133000,201710,0.9747686295615954,False,False,True,1.5102186422468112e-06,6.005762623064084e-07,4.891594882560972e-06,4.578182944033652e-07,4.199551802345825e-05
2017-09-29,2.9602967974929987e-05,230,2017-09-28 13:30:00,2017-09-29 13:30:00,133000,133000,201710,0.9710454680019929,False,False,True,9.230416861426021e-07,1.509032412533602e-07,5.04455885341661e-06,2.409769968035172e-06,2.1074694226082235e-05
2017-09-30,7.69978833765644e-06,230,2017-09-29 13:30:00,2017-09-30 13:30:00,133000,133000,201710,0.9593034480095757,False,False,True,6.954302136606171e-07,0.0,1.930459055908559e-06,4.571993820916402e-07,4.616699685995623e-06
2017-10-02,1.3591432529075003e-05,61,2017-09-30 13:30:00,2017-10-02 13:30:00,133000,133000,201710,0.9648991275899673,False,False,True,9.282119048540995e-09,0.0,0.0,0.0,1.0237750915287857e-05
2017-10-03,2.0943174000174057e-05,228,2017-10-02 13:30:00,2017-10-03 13:29:59,133000,132959,201710,0.9710529642270257,False,False,True,8.240781063948545e-08,2.2908592553937905e-07,3.324781875838148e-06,1.103909746421809e-06,1.6202988641735242e-05
2017-10-05,1.4605520097067552e-05,226,2017-10-03 13:29:59,2017-10-05 13:30:00,132959,133000,201710,0.963237665269268,False,False,True,1.1875711641035755e-07,8.225032596548239e-08,1.2342163896552618e-06,3.3029416925078088e-06,9.830795377486152e-06
