event_date,event_id,country,material_group,shock_type,ticker,channel,metric,ratio,pre_mean,post_mean,anchor_date,pre_start,pre_end,post_start,post_end,n_pre,n_post,boot_p_value,boot_n_anchors,boot_null_mean,boot_null_p95,boot_null_p99
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,SPY,benchmark,jump5_abs,9.435926151893534,0.010583261234825489,0.0359852474698071,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.003,779,2.1630615720769844,4.4799511143668,6.306614464584695
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,TAN,clean_energy,t1_r2,4.7704904075833605,0.00038400282812695675,0.0018318818080645292,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.051,783,1.206677740827818,4.79080690814206,11.816738503813447
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,TAN,clean_energy,rv5,7.446300967599839,0.00038400282812695675,0.002859400630642833,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.004,779,1.145072817383577,3.245805716122157,5.40130258729737
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,TAN,clean_energy,rv22,2.7489221827122288,0.00038400282812695675,0.0010555938924624228,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.04,762,1.1296748560686143,2.501979396353334,2.9946221063347953
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,TAN,clean_energy,jump5_abs,4.503633078695941,0.01596105544633899,0.05194834422257455,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.038,779,2.1161579278945686,4.094072195832027,6.332923957987882
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,URA,uranium_nuclear,t1_r2,0.3596807411893415,0.000625677925601954,0.00022504430002632047,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.55,783,1.1142018859970146,4.326282358132261,9.27751408653862
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,URA,uranium_nuclear,rv5,3.5083898417019586,0.000625677925601954,0.002195122078359049,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.056,779,1.1935709602082798,3.6029821031087677,7.2292382708553165
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,URA,uranium_nuclear,rv22,1.2500547497343981,0.000625677925601954,0.0007821316627026879,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.329,762,1.1799663548038806,2.6315030873080003,2.8670750479437412
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,URA,uranium_nuclear,jump5_abs,3.992641398870106,0.021998891576072436,0.037456157489777084,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.051,779,2.126697655969173,3.992740727684742,5.851330624565
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,XLI,industrials,t1_r2,0.15227630342975032,0.00014348532248401378,2.1849414504291256e-05,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-07,25,1,0.665,783,1.1459781548475372,4.543299849460228,8.053177629102784
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,XLI,industrials,rv5,11.59768174821489,0.00014348532248401378,0.0016640971057095741,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.001,779,1.19037241992997,3.0221571945855565,6.607213865430445
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,XLI,industrials,rv22,3.394035040914241,0.00014348532248401378,0.00048699421236762276,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-05-07,25,22,0.031,762,1.3057670249078632,2.5319745679802046,7.913471076976405
2025-04-04,china_medium_heavy_rare_earths_20250404,China,medium_heavy_rare_earths,license_requirement,XLI,industrials,jump5_abs,8.313036492744896,0.01023587327917128,0.02833950634634715,2025-04-04,2025-02-21,2025-03-27,2025-04-07,2025-04-11,25,5,0.003,779,2.111202529938315,3.6994172808301147,7.284049690084016
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,COPX,industrial_metals,t1_r2,13.091778357219907,0.000244600877176223,0.003202260469972681,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.014,783,1.275410074807933,5.55628960424331,14.354543096872618
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,COPX,industrial_metals,rv5,6.817788315287523,0.000244600877176223,0.001667637002321132,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.012,779,1.2041404159753657,3.585862593690719,6.817788315287523
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,COPX,industrial_metals,rv22,3.0921569226922654,0.000244600877176223,0.0007563442956570586,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.077,762,1.2693689885761317,3.276385242032475,3.7912273117117703
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,COPX,industrial_metals,jump5_abs,4.5406024027571945,0.013012848677618647,0.03646562583586054,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.052,779,2.151907855967319,4.541058338837783,6.069331535242345
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,ICLN,clean_energy,t1_r2,4.033386926484355,0.0001261552102416366,0.0005088327756965023,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.086,783,1.3358350644205803,6.123036814010588,11.948888831597932
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,ICLN,clean_energy,rv5,4.152236865386588,0.0001261552102416366,0.0005238263147259192,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.018,779,1.1744949237521023,3.1609249650249405,5.317416173817498
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,ICLN,clean_energy,rv22,3.483096691526808,0.0001261552102416366,0.00043941079541151334,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.015,762,1.1683191554714554,2.6032328624799947,3.6796378079355554
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,ICLN,clean_energy,jump5_abs,3.900007102510986,0.00941206237197088,0.018820878448161237,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.057,779,2.1850540480101737,3.9548077909650106,5.135493542453078
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,ITA,defense,t1_r2,9.44846936421718,6.575017649988464e-05,0.0006212385283510324,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.035,783,1.62692481763162,5.744652744019116,15.881682637808067
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,ITA,defense,rv5,3.5429848995900826,6.575017649988464e-05,0.000232951882484474,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.054,779,1.2898654793406426,3.6047869322199966,9.388489795806203
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,ITA,defense,rv22,2.348947082295244,6.575017649988464e-05,0.00015444368524980133,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.125,762,1.4537643137499094,4.359360801880055,7.134730768686485
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,ITA,defense,jump5_abs,3.766012861893095,0.006618314368487416,0.013822101239032599,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.06,779,2.147392737053684,4.320856363641275,5.7495408485062915
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,LIT,battery_clean,t1_r2,16.734063552262562,0.0005065403617047221,0.008476478604552886,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.004,783,1.2198481113089383,4.990496336784633,9.748848158329952
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,LIT,battery_clean,rv5,5.779476826170397,0.0005065403617047221,0.0029275382819924124,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.019,779,1.3403641081232869,3.04737238479106,13.764155782518058
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,LIT,battery_clean,rv22,2.124927662487935,0.0005065403617047221,0.0010763616267530085,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.111,762,1.2901514026497762,2.6705844986512615,6.1547754229741445
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,LIT,battery_clean,jump5_abs,5.94357290261759,0.015490311136657052,0.03757259058437854,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.018,779,2.0987586350681813,3.970180994490151,6.511025333450597
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,PICK,industrial_metals,t1_r2,22.387276571002275,7.319049442093072e-05,0.001638535840969775,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.006,783,1.1750622295561395,4.60512093721493,11.10267247305025
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,PICK,industrial_metals,rv5,9.684645150947317,7.319049442093072e-05,0.0007088239668891033,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.005,779,1.3210140278838627,3.897769282802369,8.066517018579237
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,PICK,industrial_metals,rv22,4.147613226139538,7.319049442093072e-05,0.0003035658626879443,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.018,762,1.3192449848222982,3.595504194930518,4.219192178007388
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,PICK,industrial_metals,jump5_abs,6.413055899285062,0.006615875380345329,0.01995749858376,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.021,779,2.259684592685225,4.632070091253274,7.2570855746578395
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,QQQ,benchmark,t1_r2,36.307917654600715,3.4380665061773305e-05,0.001248290355973273,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.002,783,1.1570300284654855,4.690510916715687,10.91023012771513
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,QQQ,benchmark,rv5,10.454364210716223,3.4380665061773305e-05,0.0003594279943624245,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.006,779,1.23829163184032,3.6121802932156446,6.206997613346464
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,QQQ,benchmark,rv22,5.621900807284613,3.4380665061773305e-05,0.00019328468866576523,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.015,762,1.3207943374546827,4.697435189241317,6.887013778820067
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,QQQ,benchmark,jump5_abs,6.895630303450467,0.005123701708766903,0.014751103546202357,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.007,779,2.139924352451172,4.257515690367814,5.618860137783345
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,REMX,direct_minerals,t1_r2,8.762047588800298,0.000619162727556801,0.005425133284064084,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.005,783,1.0663141387331165,3.9412163420771757,7.837322350587247
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,REMX,direct_minerals,rv5,8.95646525994417,0.000619162727556801,0.005545509459614765,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.006,779,1.2502095681198953,3.273955877182525,6.851478600440988
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,REMX,direct_minerals,rv22,3.4014491203317663,0.000619162727556801,0.0021060505149902977,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.035,762,1.358516596930202,3.2711749829083834,5.278270503469477
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,REMX,direct_minerals,jump5_abs,6.633075970705923,0.019799836887904033,0.060279798098506955,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.009,779,2.1040576884924613,3.927112375487212,6.321924431576637
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SMH,semiconductor,t1_r2,20.464527406232254,0.0001717296868041079,0.003514366882066348,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.005,783,1.1671043673202925,4.5395518396119146,10.116330472249851
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SMH,semiconductor,rv5,7.405276779482434,0.0001717296868041079,0.0012717058620382513,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.017,779,1.1876479446948578,3.167573519996779,8.660236948256856
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SMH,semiconductor,rv22,3.188554592264244,0.0001717296868041079,0.0005475694814873386,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.071,762,1.2792049694700396,3.7563672555897614,4.513704127678273
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SMH,semiconductor,jump5_abs,6.441238750424327,0.009203524057067444,0.0300300369539253,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.026,779,2.161864651681042,4.417607106713906,7.236088067184678
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SOXX,semiconductor,t1_r2,28.84625802078457,0.00014543457562654264,0.004195243293666556,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.005,783,1.3546324184000706,5.580273263801533,17.5655122579726
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SOXX,semiconductor,rv5,10.60295815798596,0.00014543457562654264,0.0015420367200926763,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.011,779,1.2339139573373368,3.6402500097342516,10.60775776960259
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SOXX,semiconductor,rv22,4.617457070524343,0.00014543457562654264,0.0006715379095254865,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.041,762,1.337980909322926,3.85565384263162,5.603527059431429
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SOXX,semiconductor,jump5_abs,7.641778242045412,0.008475867232697581,0.03335806126460437,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.006,779,2.213491122779258,4.349121839211368,6.451047297771734
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SPY,benchmark,t1_r2,35.30840589734234,2.1262665478186602e-05,0.0007507508231632212,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.003,783,1.3996925049237197,5.6959510484756795,16.66542551378499
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SPY,benchmark,rv5,9.880640838789907,2.1262665478186602e-05,0.00021008876086529886,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.009,779,1.3213792199487966,4.1652520789520535,8.870401954335351
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SPY,benchmark,rv22,4.511800762623302,2.1262665478186602e-05,9.593291031988648e-05,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.07,762,1.536768913645537,6.729166901232761,10.438180008757854
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,SPY,benchmark,jump5_abs,6.629737438012629,0.004132868427316881,0.011022608018974828,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.011,779,2.2492598876133307,5.41562041521101,6.629737438012629
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,TAN,clean_energy,t1_r2,9.530278169268914,0.0003292998527869055,0.003138319198158513,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.017,783,1.11947826857929,4.550060006045762,10.690278601314471
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,TAN,clean_energy,rv5,3.855172445230914,0.0003292998527869055,0.0012695077186826746,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.038,779,1.134065457469705,3.3488364938363575,5.630517900418783
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,TAN,clean_energy,rv22,2.573336651063419,0.0003292998527869055,0.0008473993803663323,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.044,762,1.1318940305153509,2.492911486035468,3.0713857232891715
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,TAN,clean_energy,jump5_abs,4.068895610599469,0.013768036504416124,0.03188511164468606,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.059,779,2.1341628807074855,4.12449163709392,5.797540321748876
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,URA,uranium_nuclear,t1_r2,0.061595244631260086,0.0008777646895365543,5.4066130780686126e-05,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.798,783,1.206137724899864,5.305989836785808,9.27751408653862
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,URA,uranium_nuclear,rv5,1.6911751524223446,0.0008777646895365543,0.0014844538326179342,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.155,779,1.0968338461168168,3.398166945666584,4.963423756785854
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,URA,uranium_nuclear,rv22,1.7195142186672576,0.0008777646895365543,0.0015093288643021562,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.177,762,1.1776645333666933,2.650695417558639,3.0849528164351883
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,URA,uranium_nuclear,jump5_abs,3.205394233566285,0.021046474400577365,0.032517991653769854,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.157,779,2.1385881521321015,4.3474109140807995,5.8508577630981815
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,XLI,industrials,t1_r2,12.333784132527764,4.054821561647391e-05,0.0005001129383727805,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-10,25,1,0.004,783,1.1035826839814522,4.543299849460228,8.168345634406032
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,XLI,industrials,rv5,3.9683877980560824,4.054821561647391e-05,0.00016091104408536217,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.029,779,1.2316281036718704,3.180059043182554,8.583652082065049
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,XLI,industrials,rv22,1.8927855973350254,4.054821561647391e-05,7.674907851649698e-05,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-11-10,25,22,0.108,762,1.267819382238757,2.9054169180341414,7.833890180303503
2025-10-09,china_rare_earths_expansion_20251009,China,rare_earths_related_items,expanded_export_controls,XLI,industrials,jump5_abs,4.058462709816863,0.005510264996916802,0.011032016318555628,2025-10-09,2025-08-27,2025-10-01,2025-10-10,2025-10-16,25,5,0.021,779,2.0903057479570677,3.6892959563353642,6.708829301399298
