date,index_call,index_put,index_total,index_pcr
2017-06-16,673632,839493,1513125,1.25
2017-06-19,1004465,807739,1812204,0.8
2017-06-20,1354840,964893,2319733,0.71
2017-06-21,949132,927854,1876986,0.98
2017-06-22,560774,634878,1195652,1.13
2017-06-23,573396,728490,1301886,1.27
2017-06-26,851969,733524,1585493,0.86
2017-06-27,1051156,762218,1813374,0.73
2017-06-28,725716,844970,1570686,1.16
2017-06-29,1159727,1334385,2494112,1.15
2017-06-30,519735,847845,1367580,1.63
2017-07-03,320051,434053,754104,1.36
2017-07-05,725628,707067,1432695,0.97
2017-07-06,844925,1136390,1981315,1.34
2017-07-07,841589,869339,1710928,1.03
2017-07-10,820871,837744,1658615,1.02
2017-07-11,549053,726043,1275096,1.32
2017-07-12,1429535,761750,2191285,0.53
2017-07-13,807529,821156,1628685,1.02
2017-07-14,1009502,1002455,2011957,0.99
2017-07-17,796383,953505,1749888,1.2
2017-07-18,1139091,961384,2100475,0.84
2017-07-19,1288338,992586,2280924,0.77
2017-07-20,1236775,923842,2160617,0.75
2017-07-21,1608220,1078816,2687036,0.67
2017-07-24,718775,633731,1352506,0.88
2017-07-25,974250,798217,1772467,0.82
2017-07-26,1243629,917205,2160834,0.74
2017-07-27,1072331,957506,2029837,0.89
2017-07-28,959137,807128,1766265,0.84
2017-07-31,658835,754048,1412883,1.14
2017-08-01,894933,802391,1697324,0.9
2017-08-02,976515,863210,1839725,0.88
2017-08-03,668008,717316,1385324,1.07
2017-08-04,845134,1080642,1925776,1.28
2017-08-07,769310,670560,1439870,0.87
2017-08-08,1050170,1004078,2054248,0.96
2017-08-09,1576999,1659804,3236803,1.05
2017-08-10,2545550,1746132,4291682,0.69
2017-08-11,2136746,1718939,3855685,0.8
2017-08-14,1395002,1201180,2596182,0.86
2017-08-15,1297231,1194839,2492070,0.92
2017-08-16,1512050,1402291,2914341,0.93
2017-08-17,1530080,1464341,2994421,0.96
2017-08-18,1375400,1426695,2802095,1.04
2017-08-21,700793,942672,1643465,1.35
2017-08-22,947733,1120718,2068451,1.18
2017-08-23,893474,832588,1726062,0.93
2017-08-24,604945,735174,1340119,1.22
2017-08-25,710960,850060,1561020,1.2
2017-08-28,654649,744950,1399599,1.14
2017-08-29,1243723,829787,2073510,0.67
2017-08-30,927881,818850,1746731,0.88
2017-08-31,850087,1054352,1904439,1.24
2017-09-01,851458,847619,1699077,1.0
2017-09-05,1223770,1472289,2696059,1.2
2017-09-06,860047,839657,1699704,0.98
2017-09-07,581241,1211343,1792584,2.08
2017-09-08,902267,993324,1895591,1.1
2017-09-11,1136708,1309273,2445981,1.15
2017-09-12,1248592,1220998,2469590,0.98
2017-09-13,904447,962430,1866877,1.06
2017-09-14,1346397,1208948,2555345,0.9
2017-09-15,867298,1203629,2070927,1.39
2017-09-18,1559727,1455937,3015664,0.93
2017-09-19,1290496,928852,2219348,0.72
2017-09-20,1145994,1113019,2259013,0.97
2017-09-21,849325,735601,1584926,0.87
2017-09-22,810377,774710,1585087,0.96
2017-09-25,2425809,1430852,3856661,0.59
2017-09-26,620098,678052,1298150,1.09
2017-09-27,954484,996953,1951437,1.04
2017-09-28,724599,688371,1412970,0.95
2017-09-29,804692,1095819,1900511,1.36
2017-10-02,1207610,1256714,2464324,1.04
2017-10-03,1093315,789675,1882990,0.72
2017-10-04,1199046,1077498,2276544,0.9
2017-10-05,1282764,1120427,2403191,0.87
2017-10-06,1317456,1115155,2432611,0.85
2017-10-09,665319,738452,1403771,1.11
2017-10-10,1098115,712229,1810344,0.65
2017-10-11,808256,731893,1540149,0.91
2017-10-12,878900,1093114,1972014,1.24
2017-10-13,1113309,960758,2074067,0.86
2017-10-16,1114859,1131106,2245965,1.01
2017-10-17,1374414,1107124,2481538,0.81
2017-10-18,1051457,1044010,2095467,0.99
2017-10-19,995658,1072520,2068178,1.08
2017-10-20,1159393,1214030,2373423,1.05
2017-10-23,891859,1011408,1903267,1.13
2017-10-24,784762,712818,1497580,0.91
2017-10-25,1154339,1433485,2587824,1.24
2017-10-26,526383,673753,1200136,1.28
2017-10-27,867196,1044988,1912184,1.21
2017-10-30,747858,905818,1653676,1.21
2017-10-31,651830,708543,1360373,1.09
2017-11-01,859789,976792,1836581,1.14
2017-11-02,822649,771205,1593854,0.94
2017-11-03,935686,1152295,2087981,1.23
2017-11-06,796386,904431,1700817,1.14
2017-11-07,1147869,1230226,2378095,1.07
2017-11-08,765958,912989,1678947,1.19
2017-11-09,1395394,1455110,2850504,1.04
2017-11-10,907080,1278317,2185397,1.41
2017-11-13,1043129,1081619,2124748,1.04
2017-11-14,1367749,1344768,2712517,0.98
2017-11-15,1186998,1340402,2527400,1.13
2017-11-16,930851,1053222,1984073,1.13
2017-11-17,1194442,1095899,2290341,0.92
2017-11-20,793026,996508,1789534,1.26
2017-11-21,1269978,1217081,2487059,0.96
2017-11-22,777856,1004445,1782301,1.29
2017-11-24,433366,542519,975885,1.25
2017-11-27,848010,1001673,1849683,1.18
2017-11-28,1305546,1162455,2468001,0.89
2017-11-29,1300214,1115024,2415238,0.86
2017-11-30,1440585,1506124,2946709,1.05
2017-12-01,3180911,2242774,5423685,0.71
2017-12-04,1250925,1072122,2323047,0.86
2017-12-05,934194,879768,1813962,0.94
2017-12-06,1145180,856917,2002097,0.75
2017-12-07,960866,865170,1826036,0.9
2017-12-08,906985,1060452,1967437,1.17
2017-12-11,949260,929264,1878524,0.98
2017-12-12,1053169,1309978,2363147,1.24
2017-12-13,909301,912550,1821851,1.0
2017-12-14,1222474,1154729,2377203,0.94
2017-12-15,1134868,1293522,2428390,1.14
2017-12-18,1295307,1062878,2358185,0.82
2017-12-19,1095068,1138508,2233576,1.04
2017-12-20,881659,1005226,1886885,1.14
2017-12-21,620079,691450,1311529,1.12
2017-12-22,606798,762700,1369498,1.26
2017-12-26,387420,542790,930210,1.4
2017-12-27,468891,646076,1114967,1.38
2017-12-28,528335,680424,1208759,1.29
2017-12-29,612406,1012802,1625208,1.65
2018-01-02,885189,979340,1864529,1.11
2018-01-03,1163378,1165458,2328836,1.0
2018-01-04,1213979,1149761,2363740,0.95
2018-01-05,1193360,1314386,2507746,1.1
2018-01-08,1766425,948361,2714786,0.54
2018-01-09,1052830,935052,1987882,0.89
2018-01-10,2618573,1496652,4115225,0.57
2018-01-11,1708673,1067130,2775803,0.62
2018-01-12,1853611,1416702,3270313,0.76
2018-01-16,2304638,1684638,3989276,0.73
2018-01-17,1659163,1615504,3274667,0.97
2018-01-18,1299390,1236640,2536030,0.95
2018-01-19,805656,1080799,1886455,1.34
2018-01-22,1084571,1088975,2173546,1.0
2018-01-23,1468126,1040526,2508652,0.71
2018-01-24,1374850,1376906,2751756,1.0
2018-01-25,810066,828735,1638801,1.02
2018-01-26,1146273,1177930,2324203,1.03
2018-01-29,1587870,1190403,2778273,0.75
2018-01-30,1455877,1425856,2881733,0.98
2018-01-31,1415398,1159288,2574686,0.82
2018-02-01,1062038,1092313,2154351,1.03
2018-02-02,3925628,2665857,6591485,0.68
2018-02-05,3679830,2718372,6398202,0.74
2018-02-06,3775358,3304629,7079987,0.88
2018-02-07,2516946,1876966,4393912,0.75
2018-02-08,2265898,2202788,4468686,0.97
2018-02-09,2033070,2844707,4877777,1.4
2018-02-12,1929982,2060270,3990252,1.07
2018-02-13,1913505,1690830,3604335,0.88
2018-02-14,1343473,1912235,3255708,1.42
2018-02-15,1162124,1299378,2461502,1.12
2018-02-16,1255889,1469527,2725416,1.17
2018-02-20,926687,919535,1846222,0.99
2018-02-21,781958,1032263,1814221,1.32
2018-02-22,688020,987325,1675345,1.44
2018-02-23,910824,1144918,2055742,1.26
2018-02-26,1142067,1228753,2370820,1.08
2018-02-27,942568,1247362,2189930,1.32
2018-02-28,830529,1174736,2005265,1.41
2018-03-01,1170233,1690204,2860437,1.44
2018-03-02,1302775,1462141,2764916,1.12
2018-03-05,1026525,1270208,2296733,1.24
2018-03-06,666013,736070,1402083,1.11
2018-03-07,698403,948462,1646865,1.36
2018-03-08,1044172,1002520,2046692,0.96
2018-03-09,1946018,1739867,3685885,0.89
2018-03-12,1018407,1078593,2097000,1.06
2018-03-13,1034164,1042011,2076175,1.01
2018-03-14,1029862,1142651,2172513,1.11
2018-03-15,1079061,1079532,2158593,1.0
2018-03-16,1194970,1286088,2481058,1.08
2018-03-19,1565135,1575860,3140995,1.01
2018-03-20,1186545,1009211,2195756,0.85
2018-03-21,666982,1071995,1738977,1.61
2018-03-22,1017510,1423641,2441151,1.4
2018-03-23,994873,1765537,2760410,1.77
2018-03-26,858002,1321333,2179335,1.54
2018-03-27,794809,1049170,1843979,1.32
2018-03-28,911743,1471077,2382820,1.61
2018-03-29,1184363,1217540,2401903,1.03
2018-04-02,1041537,1329297,2370834,1.28
2018-04-03,891151,948604,1839755,1.06
2018-04-04,954872,1056540,2011412,1.11
2018-04-05,874412,905259,1779671,1.04
2018-04-06,1117561,1227526,2345087,1.1
2018-04-09,788947,897901,1686848,1.14
2018-04-10,969382,817994,1787376,0.84
2018-04-11,926240,1199949,2126189,1.3
2018-04-12,731270,943020,1674290,1.29
2018-04-13,1113721,1244118,2357839,1.12
2018-04-16,1178625,1264533,2443158,1.07
2018-04-17,1674773,1806595,3481368,1.08
2018-04-18,908528,1194726,2103254,1.32
2018-04-19,806091,946757,1752848,1.17
2018-04-20,690558,911637,1602195,1.32
2018-04-23,495242,597818,1093060,1.21
2018-04-24,972653,1120258,2092911,1.15
2018-04-25,1015422,1027993,2043415,1.01
2018-04-26,944433,804511,1748944,0.85
2018-04-27,809216,765366,1574582,0.95
2018-04-30,875224,818619,1693843,0.94
2018-05-01,622903,811739,1434642,1.3
2018-05-02,760309,805746,1566055,1.06
2018-05-03,1048421,1072508,2120929,1.02
2018-05-04,739097,898737,1637834,1.22
2018-05-07,693647,730969,1424616,1.05
2018-05-08,838785,692966,1531751,0.83
2018-05-09,983046,1044382,2027428,1.06
2018-05-10,1264696,1186834,2451530,0.94
2018-05-11,1074890,1194760,2269650,1.11
2018-05-14,983031,994168,1977199,1.01
2018-05-15,766769,1118334,1885103,1.46
2018-05-16,722334,849454,1571788,1.18
2018-05-17,711496,765880,1477376,1.08
2018-05-18,483368,724423,1207791,1.5
2018-05-21,811411,777691,1589102,0.96
2018-05-22,665738,685968,1351706,1.03
2018-05-23,791919,901156,1693075,1.14
2018-05-24,707454,740134,1447588,1.05
2018-05-25,546422,709433,1255855,1.3
2018-05-29,787187,1141539,1928726,1.45
2018-05-30,614211,974521,1588732,1.59
2018-05-31,668246,909266,1577512,1.36
2018-06-01,648969,832408,1481377,1.28
2018-06-04,625490,725549,1351039,1.16
2018-06-05,687895,651322,1339217,0.95
2018-06-06,981685,1025182,2006867,1.04
2018-06-07,1015093,1130512,2145605,1.11
2018-06-08,589223,739094,1328317,1.25
2018-06-11,987722,896289,1884011,0.91
2018-06-12,1027701,874380,1902081,0.85
2018-06-13,912632,777200,1689832,0.85
2018-06-14,806238,1203329,2009567,1.49
2018-06-15,826521,1065542,1892063,1.29
2018-06-18,817616,1290659,2108275,1.58
2018-06-19,1236371,1053261,2289632,0.85
2018-06-20,749532,1034563,1784095,1.38
2018-06-21,627805,819170,1446975,1.3
2018-06-22,620104,776074,1396178,1.25
2018-06-25,1341998,1567544,2909542,1.17
2018-06-26,700070,831561,1531631,1.19
2018-06-27,775607,966001,1741608,1.25
2018-06-28,850764,1118330,1969094,1.31
2018-06-29,551514,905174,1456688,1.64
2018-07-02,597323,694715,1292038,1.16
2018-07-03,338759,514943,853702,1.52
2018-07-05,517761,666031,1183792,1.29
2018-07-06,654192,898815,1553007,1.37
2018-07-09,971065,1035431,2006496,1.07
2018-07-10,960889,983030,1943919,1.02
2018-07-11,719275,855062,1574337,1.19
2018-07-12,821669,823856,1645525,1.0
2018-07-13,804369,999014,1803383,1.24
2018-07-16,737676,854573,1592249,1.16
2018-07-17,1060707,1134103,2194810,1.07
2018-07-18,876141,958960,1835101,1.09
2018-07-19,713826,893406,1607232,1.25
2018-07-20,541111,859308,1400419,1.59
2018-07-23,660145,722382,1382527,1.09
2018-07-24,842434,968648,1811082,1.15
2018-07-25,858888,845925,1704813,0.98
2018-07-26,950757,668498,1619255,0.7
2018-07-27,672704,1072207,1744911,1.59
2018-07-30,638024,883431,1521455,1.38
2018-07-31,656354,794743,1451097,1.21
2018-08-01,475473,707227,1182700,1.49
2018-08-02,598841,766773,1365614,1.28
2018-08-03,711731,917177,1628908,1.29
2018-08-06,815673,796656,1612329,0.98
2018-08-07,927382,869991,1797373,0.94
2018-08-08,938080,1020646,1958726,1.09
2018-08-09,840248,668776,1509024,0.8
2018-08-10,976114,1334621,2310735,1.37
2018-08-13,761264,1064724,1825988,1.4
2018-08-14,594629,704240,1298869,1.18
2018-08-15,1249941,1581800,2831741,1.27
2018-08-16,963021,1074312,2037333,1.12
2018-08-17,775726,1029316,1805042,1.33
2018-08-20,725464,835121,1560585,1.15
2018-08-21,1251164,1089986,2341150,0.87
2018-08-22,785830,998548,1784378,1.27
2018-08-23,633118,675582,1308700,1.07
2018-08-24,745592,943383,1688975,1.27
2018-08-27,1154499,987386,2141885,0.86
2018-08-28,1001528,942852,1944380,0.94
2018-08-29,989375,970896,1960271,0.98
2018-08-30,1080571,963041,2043612,0.89
2018-08-31,676050,914826,1590876,1.35
2018-09-04,814412,825062,1639474,1.01
2018-09-05,842594,957113,1799707,1.14
2018-09-06,761280,1172734,1934014,1.54
2018-09-07,668297,1159241,1827538,1.73
2018-09-10,493079,877231,1370310,1.78
2018-09-11,725774,821825,1547599,1.13
2018-09-12,918621,929592,1848213,1.01
2018-09-13,1063535,1259017,2322552,1.18
2018-09-14,1064115,1034593,2098708,0.97
2018-09-17,851270,978007,1829277,1.15
2018-09-18,1010045,1041791,2051836,1.03
2018-09-19,970969,1272029,2242998,1.31
2018-09-20,1148877,1579307,2728184,1.37
2018-09-21,1029037,1236492,2265529,1.2
2018-09-24,681685,976173,1657858,1.43
2018-09-25,460565,705680,1166245,1.53
2018-09-26,801813,883819,1685632,1.1
2018-09-27,685629,974745,1660374,1.42
2018-09-28,659891,1061654,1721545,1.61
2018-10-01,643091,892105,1535196,1.39
2018-10-02,466743,667118,1133861,1.43
2018-10-03,800391,889033,1689424,1.11
2018-10-04,1580695,1712763,3293458,1.08
2018-10-05,1280192,1531757,2811949,1.2
2018-10-08,1059083,1447303,2506386,1.37
2018-10-09,948513,916121,1864634,0.97
2018-10-10,2228036,2349516,4577552,1.05
2018-10-11,2424586,2741929,5166515,1.13
2018-10-12,1625707,1979768,3605475,1.22
2018-10-15,1583907,1450809,3034716,0.92
2018-10-16,1396759,1523130,2919889,1.09
2018-10-17,1038605,1511564,2550169,1.46
2018-10-18,935021,1283103,2218124,1.37
2018-10-19,955244,1188701,2143945,1.24
2018-10-22,704018,965453,1669471,1.37
2018-10-23,1312321,1543558,2855879,1.18
2018-10-24,1114156,1647584,2761740,1.48
2018-10-25,1668788,1629148,3297936,0.98
2018-10-26,1367605,1903545,3271150,1.39
2018-10-29,935301,1490366,2425667,1.59
2018-10-30,995803,1523150,2518953,1.53
2018-10-31,1169421,1320917,2490338,1.13
2018-11-01,806409,994693,1801102,1.23
2018-11-02,933204,1044543,1977747,1.12
2018-11-05,700106,952861,1652967,1.36
2018-11-06,922852,1313878,2236730,1.42
2018-11-07,1374238,1700542,3074780,1.24
2018-11-08,980786,996577,1977363,1.02
2018-11-09,1047490,1168857,2216347,1.12
2018-11-12,867249,1038043,1905292,1.2
2018-11-13,1048410,1132160,2180570,1.08
2018-11-14,1049738,1391150,2440888,1.33
2018-11-15,1131421,1255213,2386634,1.11
2018-11-16,1025823,1231035,2256858,1.2
2018-11-19,1075577,1069817,2145394,0.99
2018-11-20,1782760,1469643,3252403,0.82
2018-11-21,936695,1170173,2106868,1.25
2018-11-23,439037,673388,1112425,1.53
2018-11-26,979062,1227209,2206271,1.25
2018-11-27,761757,891469,1653226,1.17
2018-11-28,1192097,1138262,2330359,0.95
2018-11-29,946518,995402,1941920,1.05
2018-11-30,1232605,1167660,2400265,0.95
2018-12-03,956710,1126634,2083344,1.18
2018-12-04,1349785,1643727,2993512,1.22
2018-12-06,1611351,1758573,3369924,1.09
2018-12-07,1117612,1551762,2669374,1.39
2018-12-10,1307964,1487612,2795576,1.14
2018-12-11,1011058,1036982,2048040,1.03
2018-12-12,1012272,1258859,2271131,1.24
2018-12-13,819782,1024362,1844144,1.25
2018-12-14,1167602,1455428,2623030,1.25
2018-12-17,1379968,1643269,3023237,1.19
2018-12-18,1554310,1729809,3284119,1.11
2018-12-19,1278645,1941943,3220588,1.52
2018-12-20,1315654,2192043,3507697,1.67
2018-12-21,1742992,1923736,3666728,1.1
2018-12-24,1045167,1338662,2383829,1.28
2018-12-26,1426750,1845841,3272591,1.29
2018-12-27,1222112,1259496,2481608,1.03
2018-12-28,1185607,1173044,2358651,0.99
2018-12-31,987109,1071035,2058144,1.09
2019-01-02,1209303,1369021,2578324,1.13
2019-01-03,771007,1197820,1968827,1.55
2019-01-04,1112105,1445906,2558011,1.3
2019-01-07,937909,979694,1917603,1.04
2019-01-08,1077487,1176514,2254001,1.09
2019-01-09,933858,1024131,1957989,1.1
2019-01-10,787656,1063448,1851104,1.35
2019-01-11,972411,1275173,2247584,1.31
2019-01-14,657708,819928,1477636,1.25
2019-01-15,1037267,1213886,2251153,1.17
2019-01-16,1047452,1397232,2444684,1.33
2019-01-17,919060,852613,1771673,0.93
2019-01-18,1429348,1420019,2849367,0.99
2019-01-22,904973,943029,1848002,1.04
2019-01-23,609529,947803,1557332,1.55
2019-01-24,563511,614338,1177849,1.09
2019-01-25,741529,826236,1567765,1.11
2019-01-28,713731,781307,1495038,1.09
2019-01-29,371746,495187,866933,1.33
2019-01-30,709025,891873,1600898,1.26
2019-01-31,1013909,1161302,2175211,1.15
2019-02-01,753933,1307517,2061450,1.73
2019-02-04,801842,754717,1556559,0.94
2019-02-05,803958,963258,1767216,1.2
2019-02-06,842002,937482,1779484,1.11
2019-02-07,867274,1046948,1914222,1.21
2019-02-08,596136,938513,1534649,1.57
2019-02-11,689742,743663,1433405,1.08
2019-02-12,1077232,992502,2069734,0.92
2019-02-13,764903,1248562,2013465,1.63
2019-02-14,770289,838886,1609175,1.09
2019-02-15,906218,858170,1764388,0.95
2019-02-19,714217,707666,1421883,0.99
2019-02-20,669152,702655,1371807,1.05
2019-02-21,690740,790666,1481406,1.14
2019-02-22,865969,835322,1701291,0.96
2019-02-25,1262547,1039575,2302122,0.82
2019-02-26,832340,801097,1633437,0.96
2019-02-27,601687,777140,1378827,1.29
2019-02-28,614464,861944,1476408,1.4
2019-03-01,757234,939632,1696866,1.24
2019-03-04,1277444,1353272,2630716,1.06
2019-03-05,571784,677470,1249254,1.18
2019-03-06,654422,867405,1521827,1.33
2019-03-07,885632,1120151,2005783,1.26
2019-03-08,1183136,1139178,2322314,0.96
2019-03-11,936605,877207,1813812,0.94
2019-03-12,684050,945240,1629290,1.38
2019-03-13,1430511,1526918,2957429,1.07
2019-03-14,917199,994724,1911923,1.08
2019-03-15,1195332,1393491,2588823,1.17
2019-03-18,996575,955090,1951665,0.96
2019-03-19,969938,1129594,2099532,1.16
2019-03-20,894435,867437,1761872,0.97
2019-03-21,561165,661642,1222807,1.18
2019-03-22,1336370,1142228,2478598,0.85
2019-03-25,979713,793632,1773345,0.81
2019-03-26,637918,710188,1348106,1.11
2019-03-27,687152,823088,1510240,1.2
2019-03-28,606020,600140,1206160,0.99
2019-03-29,773270,856374,1629644,1.11
2019-04-01,939853,967719,1907572,1.03
2019-04-02,752210,750863,1503073,1.0
2019-04-03,1014888,1006640,2021528,0.99
2019-04-04,587764,609606,1197370,1.04
2019-04-05,866438,828976,1695414,0.96
2019-04-08,932772,743562,1676334,0.8
2019-04-09,876922,804161,1681083,0.92
2019-04-10,606036,691720,1297756,1.14
2019-04-11,623700,752932,1376632,1.21
2019-04-12,1200243,1141365,2341608,0.95
2019-04-15,800583,1011551,1812134,1.26
2019-04-16,706910,1220709,1927619,1.73
2019-04-17,1128891,1040143,2169034,0.92
2019-04-18,790133,886848,1676981,1.12
2019-04-22,680810,722703,1403513,1.06
2019-04-23,913044,832963,1746007,0.91
2019-04-24,678054,813596,1491650,1.2
2019-04-25,717337,757937,1475274,1.06
2019-04-26,661490,801554,1463044,1.21
2019-04-29,735820,835716,1571536,1.14
2019-04-30,711171,952343,1663514,1.34
2019-05-01,830806,974282,1805088,1.17
2019-05-02,990662,1032744,2023406,1.04
2019-05-03,960385,950191,1910576,0.99
2019-05-06,996122,1235078,2231200,1.24
2019-05-07,2377604,1919643,4297247,0.81
2019-05-08,831830,1353821,2185651,1.63
2019-05-09,1289989,1793555,3083544,1.39
2019-05-10,1077601,1631162,2708763,1.51
2019-05-13,1536080,1595495,3131575,1.04
2019-05-14,847047,1125710,1972757,1.33
2019-05-15,930888,1127001,2057889,1.21
2019-05-16,1176939,1268116,2445055,1.08
2019-05-17,1063912,1194373,2258285,1.12
2019-05-20,876936,787779,1664715,0.9
2019-05-21,793567,1156224,1949791,1.46
2019-05-22,838707,862131,1700838,1.03
2019-05-23,825548,1199985,2025533,1.45
2019-05-24,809790,804403,1614193,0.99
2019-05-28,661477,878284,1539761,1.33
2019-05-29,1091851,1688968,2780819,1.55
2019-05-30,681859,903845,1585704,1.33
2019-05-31,1123335,1462302,2585637,1.3
2019-06-03,804663,1118332,1922995,1.39
2019-06-04,810868,919161,1730029,1.13
2019-06-05,763241,959476,1722717,1.26
2019-06-06,796852,716550,1513402,0.9
2019-06-07,1366243,1170166,2536409,0.86
2019-06-10,964667,788684,1753351,0.82
2019-06-11,684587,837704,1522291,1.22
2019-06-12,690024,766747,1456771,1.11
2019-06-13,593755,677444,1271199,1.14
2019-06-14,680873,847319,1528192,1.24
2019-06-17,671836,871906,1543742,1.3
2019-06-18,1144321,1336849,2481170,1.17
2019-06-19,1102135,1095620,2197755,0.99
2019-06-20,1556143,1527374,3083517,0.98
2019-06-21,1256098,1139629,2395727,0.91
2019-06-24,870813,692570,1563383,0.8
2019-06-25,721610,946711,1668321,1.31
2019-06-26,631347,797887,1429234,1.26
2019-06-27,590302,744419,1334721,1.26
2019-06-28,792590,940111,1732701,1.19
2019-07-01,1152417,1062210,2214627,0.92
2019-07-02,949163,873943,1823106,0.92
2019-07-03,776946,655446,1432392,0.84
2019-07-05,876692,1001237,1877929,1.14
2019-07-08,864509,990594,1855103,1.15
2019-07-09,485090,776855,1261945,1.6
2019-07-10,801838,1076344,1878182,1.34
2019-07-11,699352,813127,1512479,1.16
2019-07-12,830675,958907,1789582,1.15
2019-07-15,693030,949076,1642106,1.37
2019-07-16,1218041,1266058,2484099,1.04
2019-07-17,791466,954904,1746370,1.21
2019-07-18,771906,1013934,1785840,1.31
2019-07-19,936967,1327641,2264608,1.42
2019-07-22,544968,712274,1257242,1.31
2019-07-23,827405,686454,1513859,0.83
2019-07-24,1222546,841166,2063712,0.69
2019-07-25,858851,661479,1520330,0.77
2019-07-26,997685,849307,1846992,0.85
2019-07-29,795693,643443,1439136,0.81
2019-07-30,585315,787147,1372462,1.34
2019-07-31,986073,1090337,2076410,1.11
2019-08-01,1622429,1569805,3192234,0.97
2019-08-02,1616161,1755438,3371599,1.09
2019-08-05,2064152,2263206,4327358,1.1
2019-08-06,1171319,1374653,2545972,1.17
2019-08-07,867387,1131660,1999047,1.3
2019-08-08,793785,1173526,1967311,1.48
2019-08-09,864320,1035860,1900180,1.2
2019-08-12,786982,1018848,1805830,1.29
2019-08-13,1056173,1092899,2149072,1.03
2019-08-14,1317152,1888240,3205392,1.43
2019-08-15,1057365,1259739,2317104,1.19
2019-08-16,1000446,1393637,2394083,1.39
2019-08-19,813352,1110079,1923431,1.36
2019-08-20,879242,783186,1662428,0.89
2019-08-21,819957,1240604,2060561,1.51
2019-08-22,738410,695189,1433599,0.94
2019-08-23,1014813,1458638,2473451,1.44
2019-08-26,669211,1029011,1698222,1.54
2019-08-27,695450,871759,1567209,1.25
2019-08-28,845121,1206189,2051310,1.43
2019-08-29,847382,1034673,1882055,1.22
2019-08-30,641037,1175459,1816496,1.83
2019-09-03,676324,949616,1625940,1.4
2019-09-04,701771,1006965,1708736,1.43
2019-09-05,1048761,1096307,2145068,1.05
2019-09-06,874639,1062133,1936772,1.21
2019-09-09,782716,1059651,1842367,1.35
2019-09-10,721822,771221,1493043,1.07
2019-09-11,954670,950270,1904940,1.0
2019-09-12,1054215,1196094,2250309,1.13
2019-09-13,1072213,1309619,2381832,1.22
2019-09-16,651615,1013308,1664923,1.56
2019-09-17,1185469,1053460,2238929,0.89
2019-09-18,1492372,1630144,3122516,1.09
2019-09-19,948189,1161101,2109290,1.22
2019-09-20,828557,1147159,1975716,1.38
2019-09-23,540839,846811,1387650,1.57
2019-09-24,946994,1337753,2284747,1.41
2019-09-25,700323,1053499,1753822,1.5
2019-09-26,492675,772857,1265532,1.57
2019-09-27,973085,1447078,2420163,1.49
2019-09-30,582589,987408,1569997,1.69
2019-10-01,617097,1050008,1667105,1.7
2019-10-02,1376258,1782956,3159214,1.3
2019-10-03,769129,1260434,2029563,1.64
2019-10-04,783827,1180047,1963874,1.51
