date,total_call,total_put,total_total,total_pcr
2011-03-21,2694554,1989449,4684003,0.74
2011-03-22,2185785,1658913,3844698,0.76
2011-03-23,2101198,1773856,3875054,0.84
2011-03-24,2355659,2025902,4381561,0.86
2011-03-25,2426622,2041924,4468546,0.84
2011-03-28,1679475,1389805,3069280,0.83
2011-03-29,1777502,1314314,3091816,0.74
2011-03-30,2342260,1769766,4112026,0.76
2011-03-31,1896724,1633466,3530190,0.86
2011-04-01,2342142,2103664,4445806,0.9
2011-04-04,1584941,1678166,3263107,1.06
2011-04-05,2063912,1674042,3737954,0.81
2011-04-06,2245036,1536818,3781854,0.68
2011-04-07,2099698,1852606,3952304,0.88
2011-04-08,2287857,1985676,4273533,0.87
2011-04-11,1939962,1868038,3808000,0.96
2011-04-12,2500332,2741612,5241944,1.1
2011-04-13,2276390,1911430,4187820,0.84
2011-04-14,2448441,2366895,4815336,0.97
2011-04-15,2688667,2495431,5184098,0.93
2011-04-18,2434208,2070786,4504994,0.85
2011-04-19,2104079,1879352,3983431,0.89
2011-04-20,2620936,2551526,5172462,0.97
2011-04-21,2201928,2047508,4249436,0.93
2011-04-25,1518616,1131220,2649836,0.74
2011-04-26,2052163,1789146,3841309,0.87
2011-04-27,2105698,1840633,3946331,0.87
2011-04-28,2406400,1994159,4400559,0.83
2011-04-29,2291178,2102233,4393411,0.92
2011-05-02,2058930,1703154,3762084,0.83
2011-05-03,2422149,2145306,4567455,0.89
2011-05-04,2283051,2308253,4591304,1.01
2011-05-05,2539713,2691810,5231523,1.06
2011-05-06,2301163,2225311,4526474,0.97
2011-05-09,1557380,1224579,2781959,0.79
2011-05-10,1844442,1467471,3311913,0.8
2011-05-11,1992480,1904753,3897233,0.96
2011-05-12,2203032,1841816,4044848,0.84
2011-05-13,1903524,1781028,3684552,0.94
2011-05-16,2003934,1913137,3917071,0.95
2011-05-17,2323361,2656563,4979924,1.14
2011-05-18,2283280,2200458,4483738,0.96
2011-05-19,2234729,2165267,4399996,0.97
2011-05-20,2312419,2399975,4712394,1.04
2011-05-23,1835779,1948650,3784429,1.06
2011-05-24,1798131,1446080,3244211,0.8
2011-05-25,1900151,1388428,3288579,0.73
2011-05-26,1623751,1492991,3116742,0.92
2011-05-27,1957817,1390611,3348428,0.71
2011-05-31,1932344,1475997,3408341,0.76
2011-06-01,1917134,2198633,4115767,1.15
2011-06-02,1817154,1938908,3756062,1.07
2011-06-03,1723847,2134362,3858209,1.24
2011-06-06,1985793,2210217,4196010,1.11
2011-06-07,1713163,1844711,3557874,1.08
2011-06-08,2056602,2442805,4499407,1.19
2011-06-09,1714196,1749982,3464178,1.02
2011-06-10,2126341,2510817,4637158,1.18
2011-06-13,2014856,2155627,4170483,1.07
2011-06-14,2087533,2147675,4235208,1.03
2011-06-15,2483350,3371107,5854457,1.36
2011-06-16,2994874,3342571,6337445,1.12
2011-06-17,2400630,2857271,5257901,1.19
2011-06-20,1822065,1602678,3424743,0.88
2011-06-21,2223820,2104210,4328030,0.95
2011-06-22,1829626,1533857,3363483,0.84
2011-06-23,2399792,2483433,4883225,1.03
2011-06-24,1597652,1706814,3304466,1.07
2011-06-27,1799457,1518878,3318335,0.84
2011-06-28,2006558,1805224,3811782,0.9
2011-06-29,2014049,2055741,4069790,1.02
2011-06-30,2342794,2159219,4502013,0.92
2011-07-01,2444589,2125808,4570397,0.87
2011-07-05,1625231,1818491,3443722,1.12
2011-07-06,1563986,1626781,3190767,1.04
2011-07-07,2563383,2173087,4736470,0.85
2011-07-08,1765929,1797315,3563244,1.02
2011-07-11,2140973,2466479,4607452,1.15
2011-07-12,1985804,2185181,4170985,1.1
2011-07-13,2031933,2033104,4065037,1.0
2011-07-14,2613371,2740518,5353889,1.05
2011-07-15,2541822,2731102,5272924,1.07
2011-07-18,2199529,2106273,4305802,0.96
2011-07-19,2669142,1795078,4464220,0.67
2011-07-20,2176548,1727213,3903761,0.79
2011-07-21,2741999,2076907,4818906,0.76
2011-07-22,1978052,1670071,3648123,0.84
2011-07-25,1523701,1418754,2942455,0.93
2011-07-26,1852034,1475613,3327647,0.8
2011-07-27,2445841,2745460,5191301,1.12
2011-07-28,2213290,2022110,4235400,0.91
2011-07-29,2384805,2853291,5238096,1.2
2011-08-01,2147897,2435688,4583585,1.13
2011-08-02,2739767,3150457,5890224,1.15
2011-08-03,2885820,3692386,6578206,1.28
2011-08-04,4294741,5566687,9861428,1.3
2011-08-05,4787776,5821853,10609629,1.22
2011-08-08,4650457,6267084,10917541,1.35
2011-08-09,3853292,5518074,9371366,1.43
2011-08-10,3285716,4014332,7300048,1.22
2011-08-11,3400353,3509815,6910168,1.03
2011-08-12,2403131,2627806,5030937,1.09
2011-08-15,2359483,2635195,4994678,1.12
2011-08-16,2323043,2419470,4742513,1.04
2011-08-17,2317465,3103704,5421169,1.34
2011-08-18,3286087,4860614,8146701,1.48
2011-08-19,2684591,3577118,6261709,1.33
2011-08-22,2070584,2250543,4321127,1.09
2011-08-23,2314252,2418232,4732484,1.04
2011-08-24,1957770,2312881,4270651,1.18
2011-08-25,2074119,2618204,4692323,1.26
2011-08-26,2292438,2677983,4970421,1.17
2011-08-29,1982328,1965360,3947688,0.99
2011-08-30,1754831,2003191,3758022,1.14
2011-08-31,2170526,2640969,4811495,1.22
2011-09-01,1804555,1947890,3752445,1.08
2011-09-02,1770206,2545483,4315689,1.44
2011-09-06,2110826,2651532,4762358,1.26
2011-09-07,2236541,1999569,4236110,0.89
2011-09-08,1749873,1996114,3745987,1.14
2011-09-09,2532093,3381262,5913355,1.34
2011-09-12,2131683,2661293,4792976,1.25
2011-09-13,2080666,2436010,4516676,1.17
2011-09-14,2619629,2734250,5353879,1.04
2011-09-15,2651214,2694965,5346179,1.02
2011-09-16,2856108,2914168,5770276,1.02
2011-09-19,1966031,1930416,3896447,0.98
2011-09-20,1996076,2212932,4209008,1.11
2011-09-21,2147392,2780083,4927475,1.29
2011-09-22,3205634,4086363,7291997,1.27
2011-09-23,2255132,2590693,4845825,1.15
2011-09-26,1829481,1828241,3657722,1.0
2011-09-27,2087523,2324214,4411737,1.11
2011-09-28,1408537,2010925,3419462,1.43
2011-09-29,1684938,1998683,3683621,1.19
2011-09-30,2085372,2614354,4699726,1.25
2011-10-03,2332032,2991129,5323161,1.28
2011-10-04,3166381,3735881,6902262,1.18
2011-10-05,2196657,2409580,4606237,1.1
2011-10-06,2024212,2559724,4583936,1.26
2011-10-07,1992061,2441878,4433939,1.23
2011-10-10,1671707,2023476,3695183,1.21
2011-10-11,1519841,2147589,3667430,1.41
2011-10-12,2289558,2965098,5254656,1.3
2011-10-13,1689376,1773163,3462539,1.05
2011-10-14,2270626,2212881,4483507,0.97
2011-10-17,1859910,2153738,4013648,1.16
2011-10-18,2279292,2330461,4609753,1.02
2011-10-19,2229775,2498633,4728408,1.12
2011-10-20,2374288,3211518,5585806,1.35
2011-10-21,2857557,2470565,5328122,0.86
2011-10-24,2371274,2229046,4600320,0.94
2011-10-25,1874611,1955020,3829631,1.04
2011-10-26,1808400,1797077,3605477,0.99
2011-10-27,3707112,3381616,7088728,0.91
2011-10-28,2099970,2056672,4156642,0.98
2011-10-31,1466439,1871733,3338172,1.28
2011-11-01,2534918,3409242,5944160,1.34
2011-11-02,1534235,1798368,3332603,1.17
2011-11-03,1883669,2014881,3898550,1.07
2011-11-04,1522998,1718059,3241057,1.13
2011-11-07,1437878,1423303,2861181,0.99
2011-11-08,1825571,2257833,4083404,1.24
2011-11-09,2187845,2931456,5119301,1.34
2011-11-10,1692428,1958667,3651095,1.16
2011-11-11,1951136,1808174,3759310,0.93
2011-11-14,1491761,1689841,3181602,1.13
2011-11-15,1866930,2026808,3893738,1.09
2011-11-16,1840106,2554631,4394737,1.39
2011-11-17,2659661,3392055,6051716,1.28
2011-11-18,2450092,2188604,4638696,0.89
2011-11-21,1962737,2063485,4026222,1.05
2011-11-22,1572807,1656200,3229007,1.05
2011-11-23,1908852,2411085,4319937,1.26
2011-11-25,796133,1049315,1845448,1.32
2011-11-28,1598160,1423630,3021790,0.89
2011-11-29,1546823,1480447,3027270,0.96
2011-11-30,2677375,2403957,5081332,0.9
2011-12-01,1931856,1776102,3707958,0.92
2011-12-02,2105190,2019954,4125144,0.96
2011-12-05,1763252,1684089,3447341,0.96
2011-12-06,1626819,1384760,3011579,0.85
2011-12-07,1709943,1528965,3238908,0.89
2011-12-08,1741625,1680176,3421801,0.96
2011-12-09,1802211,2161561,3963772,1.2
2011-12-12,1870401,1670680,3541081,0.89
2011-12-13,1903798,2222358,4126156,1.17
2011-12-14,2176615,2388257,4564872,1.1
2011-12-15,1763492,2150139,3913631,1.22
2011-12-16,2053674,2361622,4415296,1.15
2011-12-19,1784194,1535948,3320142,0.86
2011-12-20,1907718,1552510,3460228,0.81
2011-12-21,1607350,1682690,3290040,1.05
2011-12-22,1536784,1524096,3060880,0.99
2011-12-23,1101095,946156,2047251,0.86
2011-12-27,927584,913687,1841271,0.99
2011-12-28,1015492,965142,1980634,0.95
2011-12-29,997060,1091885,2088945,1.1
2011-12-30,1022950,889144,1912094,0.87
2012-01-03,1874367,1431805,3306172,0.76
2012-01-04,1494769,1428598,2923367,0.96
2012-01-05,1798589,1491525,3290114,0.83
2012-01-06,1875108,1806529,3681637,0.96
2012-01-09,1692730,1545989,3238719,0.91
2012-01-10,2333639,1891224,4224863,0.81
2012-01-11,1929788,1527072,3456860,0.79
2012-01-12,2214064,1873747,4087811,0.85
2012-01-13,2731629,2015248,4746877,0.74
2012-01-17,2444346,2034550,4478896,0.83
2012-01-18,3162990,2610005,5772995,0.83
2012-01-19,3935051,2751078,6686129,0.7
2012-01-20,3406904,2698636,6105540,0.79
2012-01-23,2256984,2422554,4679538,1.07
2012-01-24,1903247,1941974,3845221,1.02
2012-01-25,2587283,1997355,4584638,0.77
2012-01-26,2336729,2283885,4620614,0.98
2012-01-27,1979731,1735619,3715350,0.88
2012-01-30,1732797,1569231,3302028,0.91
2012-01-31,1877025,1647578,3524603,0.88
2012-02-01,2562933,2120088,4683021,0.83
2012-02-02,2037368,1777927,3815295,0.87
2012-02-03,3550449,2741689,6292138,0.77
2012-02-06,1837950,1534273,3372223,0.83
2012-02-07,2656691,1953187,4609878,0.74
2012-02-08,2567159,2118731,4685890,0.83
2012-02-09,2787572,2346212,5133784,0.84
2012-02-10,2828541,3114303,5942844,1.1
2012-02-13,2157547,1903335,4060882,0.88
2012-02-14,2527772,2427922,4955694,0.96
2012-02-15,2894531,3178103,6072634,1.1
2012-02-16,3102679,2719364,5822043,0.88
2012-02-17,3253590,2443820,5697410,0.75
2012-02-21,2609561,2242467,4852028,0.86
2012-02-22,2202104,1975590,4177694,0.9
2012-02-23,2290348,2238836,4529184,0.98
2012-02-24,2349752,2500529,4850281,1.06
2012-02-27,1989683,1785271,3774954,0.9
2012-02-28,2170684,1690252,3860936,0.78
2012-02-29,2190113,2319143,4509256,1.06
2012-03-01,2199366,2199711,4399077,1.0
2012-03-02,2043825,1942687,3986512,0.95
2012-03-05,1724124,1609302,3333426,0.93
2012-03-06,2460885,2592755,5053640,1.05
2012-03-07,1814572,1790994,3605566,0.99
2012-03-08,2090100,1965881,4055981,0.94
2012-03-09,2384730,2128006,4512736,0.89
2012-03-12,1582879,1736939,3319818,1.1
2012-03-13,2982144,2524657,5506801,0.85
2012-03-14,3354687,2752999,6107686,0.82
2012-03-15,3491633,2446478,5938111,0.7
2012-03-16,3423691,2620148,6043839,0.77
2012-03-19,3093585,2606370,5699955,0.84
2012-03-20,2185639,1887195,4072834,0.86
2012-03-21,2510685,2453639,4964324,0.98
2012-03-22,2114929,2269288,4384217,1.07
2012-03-23,1884662,1981872,3866534,1.05
2012-03-26,2119564,2251082,4370646,1.06
2012-03-27,2185810,2080492,4266302,0.95
2012-03-28,2098921,2149839,4248760,1.02
2012-03-29,2140396,2236666,4377062,1.04
2012-03-30,1915484,1851671,3767155,0.97
2012-04-02,1971008,1648073,3619081,0.84
2012-04-03,2035791,1899476,3935267,0.93
2012-04-04,2110810,2045698,4156508,0.97
2012-04-05,2061878,1943360,4005238,0.94
2012-04-09,1687028,1720904,3407932,1.02
2012-04-10,3068933,3053509,6122442,0.99
2012-04-11,2099483,2276293,4375776,1.08
2012-04-12,2643567,2268098,4911665,0.86
2012-04-13,2180337,2096281,4276618,0.96
2012-04-16,1998125,2007901,4006026,1.0
2012-04-17,2407241,2076204,4483445,0.86
2012-04-18,2082693,2063492,4146185,0.99
2012-04-19,2714272,2755078,5469350,1.02
2012-04-20,2859870,2519212,5379082,0.88
2012-04-23,2064599,1691312,3755911,0.82
2012-04-24,1824268,1654418,3478686,0.91
2012-04-25,2473705,1872230,4345935,0.76
2012-04-26,2299350,1923310,4222660,0.84
2012-04-27,2004910,1697699,3702609,0.85
2012-04-30,1803243,1575700,3378943,0.87
2012-05-01,2059082,1863902,3922984,0.91
2012-05-02,1910665,1905435,3816100,1.0
2012-05-03,2220132,2092059,4312191,0.94
2012-05-04,2433071,2592003,5025074,1.07
2012-05-07,1772509,1596448,3368957,0.9
2012-05-08,2395004,2705308,5100312,1.13
2012-05-09,2513057,2513558,5026615,1.0
2012-05-10,1938617,2103417,4042034,1.09
2012-05-11,2014614,2507868,4522482,1.24
2012-05-14,2078926,2633405,4712331,1.27
2012-05-15,2420223,2833574,5253797,1.17
2012-05-16,2765168,3428381,6193549,1.24
2012-05-17,2992798,4304947,7297745,1.44
2012-05-18,3010987,4048365,7059352,1.34
2012-05-21,2355974,2168022,4523996,0.92
2012-05-22,2277720,2298139,4575859,1.01
2012-05-23,2336793,2282434,4619227,0.98
2012-05-24,2262987,2184218,4447205,0.97
2012-05-25,1472015,1636172,3108187,1.11
2012-05-29,1812120,1751666,3563786,0.97
2012-05-30,1663781,2060543,3724324,1.24
2012-05-31,1996176,2146075,4142251,1.08
2012-06-01,2667820,3664311,6332131,1.37
2012-06-04,2231907,2175702,4407609,0.97
2012-06-05,1835444,1871703,3707147,1.02
2012-06-06,2334256,2742290,5076546,1.17
2012-06-07,2502145,2458350,4960495,0.98
2012-06-08,1881807,1808642,3690449,0.96
2012-06-11,1946611,1835532,3782143,0.94
2012-06-12,1814864,2072783,3887647,1.14
2012-06-13,1706821,2188107,3894928,1.28
2012-06-14,2333634,2414288,4747922,1.03
2012-06-15,2820539,2875512,5696051,1.02
2012-06-18,2127303,2134959,4262262,1.0
2012-06-19,2393252,2579643,4972895,1.08
2012-06-20,2237546,2094464,4332010,0.94
2012-06-21,2158830,2423810,4582640,1.12
2012-06-22,1818321,1800424,3618745,0.99
2012-06-25,1638761,1885640,3524401,1.15
2012-06-26,1415359,1415850,2831209,1.0
2012-06-27,1572784,1455626,3028410,0.93
2012-06-28,1796319,1760883,3557202,0.98
2012-06-29,2811112,2514475,5325587,0.89
2012-07-02,1464557,1524828,2989385,1.04
2012-07-03,1317887,1200408,2518295,0.91
2012-07-05,1771417,1529991,3301408,0.86
2012-07-06,1598442,1737045,3335487,1.09
2012-07-09,1460402,1450417,2910819,0.99
2012-07-10,1805647,1979012,3784659,1.1
2012-07-11,1664415,1596854,3261269,0.96
2012-07-12,2147742,2099552,4247294,0.98
2012-07-13,1889944,1894448,3784392,1.0
2012-07-16,1631794,1519516,3151310,0.93
2012-07-17,2448734,2067233,4515967,0.84
2012-07-18,2659997,2272088,4932085,0.85
2012-07-19,2719513,2352209,5071722,0.86
2012-07-20,2467025,2478189,4945214,1.0
2012-07-23,2044046,1725490,3769536,0.84
2012-07-24,2229063,1957875,4186938,0.88
2012-07-25,2067095,1936145,4003240,0.94
2012-07-26,2161241,2109089,4270330,0.98
2012-07-27,2883731,2552181,5435912,0.89
2012-07-30,1914762,1502577,3417339,0.78
2012-07-31,1747166,1417500,3164666,0.81
2012-08-01,2023480,1914531,3938011,0.95
2012-08-02,2239774,2078467,4318241,0.93
2012-08-03,2692734,2228117,4920851,0.83
2012-08-06,2146166,1707134,3853300,0.8
2012-08-07,2215632,1797621,4013253,0.81
2012-08-08,1740816,1391469,3132285,0.8
2012-08-09,1670120,1437537,3107657,0.86
2012-08-10,1466662,1454657,2921319,0.99
2012-08-13,2016196,1622687,3638883,0.8
2012-08-14,2054414,1691325,3745739,0.82
2012-08-15,1886010,1413450,3299460,0.75
2012-08-16,2890204,2425659,5315863,0.84
2012-08-17,2656658,1999542,4656200,0.75
2012-08-20,1855945,1846208,3702153,0.99
2012-08-21,2314649,2086042,4400691,0.9
2012-08-22,2086431,2031772,4118203,0.97
2012-08-23,1962309,1816381,3778690,0.93
2012-08-24,1857105,1581932,3439037,0.85
2012-08-27,1281372,1112470,2393842,0.87
2012-08-28,1210811,1008651,2219462,0.83
2012-08-29,1293876,1327287,2621163,1.03
2012-08-30,1618752,1718842,3337594,1.06
2012-08-31,1681996,1533939,3215935,0.91
2012-09-04,1534311,1370230,2904541,0.89
2012-09-05,1580294,1450981,3031275,0.92
2012-09-06,2774507,2389122,5163629,0.86
2012-09-07,3201281,2374549,5575830,0.74
2012-09-10,2224308,1758844,3983152,0.79
2012-09-11,2608995,2049110,4658105,0.79
2012-09-12,2373816,1767577,4141393,0.74
2012-09-13,3717013,2876329,6593342,0.77
2012-09-14,4169291,2879332,7048623,0.69
2012-09-17,1841018,1572577,3413595,0.85
2012-09-18,2169064,1709400,3878464,0.79
2012-09-19,2772735,1889304,4662039,0.68
2012-09-20,2634519,2249226,4883745,0.85
2012-09-21,2907639,2331559,5239198,0.8
2012-09-24,2127909,1688983,3816892,0.79
2012-09-25,2081663,1935551,4017214,0.93
2012-09-26,2162600,1935577,4098177,0.9
2012-09-27,2062277,1686409,3748686,0.82
2012-09-28,2115286,2104179,4219465,0.99
2012-10-01,1594885,1386482,2981367,0.87
2012-10-02,1789165,1316091,3105256,0.74
2012-10-03,1608386,1486933,3095319,0.92
2012-10-04,1976277,1594702,3570979,0.81
2012-10-05,2082054,1949923,4031977,0.94
2012-10-08,1232052,1036591,2268643,0.84
2012-10-09,1671049,1672415,3343464,1.0
2012-10-10,1797374,1800747,3598121,1.0
2012-10-11,1786288,1597612,3383900,0.89
2012-10-12,1750282,1832340,3582622,1.05
2012-10-15,1828164,1407697,3235861,0.77
2012-10-16,2181156,1762836,3943992,0.81
2012-10-17,2814191,2210413,5024604,0.79
2012-10-18,2627635,2302976,4930611,0.88
2012-10-19,2732595,3051988,5784583,1.12
2012-10-22,1737772,1639128,3376900,0.94
2012-10-23,2068032,2187800,4255832,1.06
2012-10-24,1609712,1465035,3074747,0.91
2012-10-25,1996301,1687933,3684234,0.85
2012-10-26,1769732,1755349,3525081,0.99
2012-10-31,1722705,1473767,3196472,0.86
2012-11-01,1852557,1757144,3609701,0.95
2012-11-02,2191801,2008917,4200718,0.92
2012-11-05,1680478,1363370,3043848,0.81
2012-11-06,1756512,1687464,3443976,0.96
2012-11-07,2310474,2789864,5100338,1.21
2012-11-08,2146804,2435324,4582128,1.13
2012-11-09,2022493,2361027,4383520,1.17
2012-11-12,1642964,1621859,3264823,0.99
2012-11-13,2234148,1858309,4092457,0.83
2012-11-14,2398085,2683762,5081847,1.12
2012-11-15,2368074,2937927,5306001,1.24
2012-11-16,2852762,2940709,5793471,1.03
2012-11-19,2460193,1838859,4299052,0.75
2012-11-20,1529703,1683574,3213277,1.1
2012-11-21,1695193,1464383,3159576,0.86
2012-11-23,1190540,1056862,2247402,0.89
2012-11-26,2109433,1323772,3433205,0.63
2012-11-27,1579097,1339009,2918106,0.85
2012-11-28,1801603,1500730,3302333,0.83
2012-11-29,2006721,2027922,4034643,1.01
2012-11-30,1522760,1769360,3292120,1.16
2012-12-03,1736492,1426252,3162744,0.82
2012-12-04,1455286,1516773,2972059,1.04
2012-12-05,1955364,1692751,3648115,0.87
2012-12-06,1544080,1421986,2966066,0.92
2012-12-07,2023914,1615377,3639291,0.8
2012-12-10,1357801,1224163,2581964,0.9
2012-12-11,1854053,1562827,3416880,0.84
2012-12-12,1853990,1643101,3497091,0.89
2012-12-13,1785566,1505678,3291244,0.84
2012-12-14,1848530,1644900,3493430,0.89
2012-12-17,1835534,1297902,3133436,0.71
2012-12-18,2776603,2355646,5132249,0.85
2012-12-19,2290281,2215882,4506163,0.97
2012-12-20,2438870,2087038,4525908,0.86
2012-12-21,2372086,2487759,4859845,1.05
2012-12-24,722992,701932,1424924,0.97
2012-12-26,1293072,1241836,2534908,0.96
2012-12-27,1712244,1816172,3528416,1.06
2012-12-28,1642696,1780782,3423478,1.08
2012-12-31,2068097,2118784,4186881,1.02
2013-01-02,2537978,2467062,5005040,0.97
2013-01-03,2328033,1952112,4280145,0.84
2013-01-04,2089689,1716520,3806209,0.82
2013-01-07,1727607,1538180,3265787,0.89
2013-01-08,1686739,1608435,3295174,0.95
2013-01-09,1733456,1481129,3214585,0.85
2013-01-10,2090163,1635643,3725806,0.78
2013-01-11,2170630,1570976,3741606,0.72
2013-01-14,1758601,1423372,3181973,0.81
2013-01-15,1788233,1849001,3637234,1.03
2013-01-16,2083405,1821163,3904568,0.87
2013-01-17,2469886,1945958,4415844,0.79
2013-01-18,2628407,1960682,4589089,0.75
2013-01-22,1979643,1863698,3843341,0.94
2013-01-23,1922458,1714709,3637167,0.89
2013-01-24,2609965,2291262,4901227,0.88
2013-01-25,2004687,1756044,3760731,0.88
2013-01-28,1510960,1459376,2970336,0.97
2013-01-29,1670772,1612826,3283598,0.97
2013-01-30,1619679,1533442,3153121,0.95
2013-01-31,1788124,1626289,3414413,0.91
2013-02-01,2238910,2004592,4243502,0.9
2013-02-04,1488351,1642864,3131215,1.1
2013-02-05,1622827,1537017,3159844,0.95
2013-02-06,1565824,1524992,3090816,0.97
2013-02-07,1537809,1582817,3120626,1.03
2013-02-08,1807221,1633040,3440261,0.9
2013-02-11,1456184,1563786,3019970,1.07
2013-02-12,1915308,1763256,3678564,0.92
2013-02-13,2161239,1975881,4137120,0.91
2013-02-14,2195807,1826073,4021880,0.83
2013-02-15,2468727,2181714,4650441,0.88
2013-02-19,1824390,1801827,3626217,0.99
2013-02-20,2040525,2331978,4372503,1.14
2013-02-21,2369158,2609267,4978425,1.1
2013-02-22,1826185,1648940,3475125,0.9
2013-02-25,2135793,2462076,4597869,1.15
2013-02-26,2555876,2804352,5360228,1.1
2013-02-27,2000981,1974201,3975182,0.99
2013-02-28,1646578,1617421,3263999,0.98
2013-03-01,1845987,2151416,3997403,1.17
2013-03-04,1387436,1553118,2940554,1.12
2013-03-05,2165050,2420896,4585946,1.12
2013-03-06,2325902,1654835,3980737,0.71
2013-03-07,1943169,1611572,3554741,0.83
2013-03-08,2467133,2226949,4694082,0.9
2013-03-11,2001360,1864986,3866346,0.93
2013-03-12,2017991,2180330,4198321,1.08
2013-03-13,1897399,1489265,3386664,0.78
2013-03-14,2574603,1887648,4462251,0.73
2013-03-15,2554013,2166707,4720720,0.85
2013-03-18,2019138,1831699,3850837,0.91
2013-03-19,2579607,2497969,5077576,0.97
2013-03-20,2565311,1910530,4475841,0.74
2013-03-21,2078191,1786356,3864547,0.86
2013-03-22,2030708,1859386,3890094,0.92
2013-03-25,2106517,1877337,3983854,0.89
2013-03-26,1532118,1216861,2748979,0.79
2013-03-27,1565764,1438526,3004290,0.92
2013-03-28,1696884,1519630,3216514,0.9
2013-04-01,1273839,1279193,2553032,1.0
2013-04-02,1774296,1537059,3311355,0.87
2013-04-03,2069119,2193944,4263063,1.06
2013-04-04,1712663,1868237,3580900,1.09
2013-04-05,2059836,2062333,4122169,1.0
2013-04-08,1432458,1292373,2724831,0.9
2013-04-09,2271588,1528451,3800039,0.67
2013-04-10,2734900,2333539,5068439,0.85
2013-04-11,2407483,2105816,4513299,0.87
2013-04-12,1940434,2235363,4175797,1.15
2013-04-15,3046385,3316202,6362587,1.09
2013-04-16,2370577,2089273,4459850,0.88
2013-04-17,2783689,3315498,6099187,1.19
2013-04-18,2484261,2920818,5405079,1.18
2013-04-19,2220637,2438573,4659210,1.1
2013-04-22,1608513,1652457,3260970,1.03
2013-04-23,2163891,1936817,4100708,0.9
2013-04-24,2119454,1674562,3794016,0.79
2013-04-25,711172,688582,1399754,0.97
2013-04-26,1714012,1531757,3245769,0.89
2013-04-29,1547283,1398586,2945869,0.9
2013-04-30,1734794,1535982,3270776,0.89
2013-05-01,1766318,1817496,3583814,1.03
2013-05-02,1878567,1710891,3589458,0.91
2013-05-03,2681357,2416250,5097607,0.9
2013-05-06,1922224,1492109,3414333,0.78
2013-05-07,1887304,1671308,3558612,0.89
2013-05-08,2119192,1855314,3974506,0.88
2013-05-09,2137305,2135691,4272996,1.0
2013-05-10,2558178,1907102,4465280,0.75
2013-05-13,1619933,1403149,3023082,0.87
2013-05-14,2697128,2192600,4889728,0.81
2013-05-15,2936519,2297032,5233551,0.78
2013-05-16,2336184,2302761,4638945,0.99
2013-05-17,3001781,2436915,5438696,0.81
2013-05-20,2199429,1746498,3945927,0.79
2013-05-21,2120907,1958907,4079814,0.92
2013-05-22,3025482,3120780,6146262,1.03
2013-05-23,2143466,2161243,4304709,1.01
2013-05-24,1618308,2043122,3661430,1.26
2013-05-28,1900262,1856000,3756262,0.98
2013-05-29,2006957,1720935,3727892,0.86
2013-05-30,1880893,1621548,3502441,0.86
2013-05-31,1937034,2311649,4248683,1.19
2013-06-03,2335581,2145629,4481210,0.92
2013-06-04,1756232,2032114,3788346,1.16
2013-06-05,2367369,2790396,5157765,1.18
2013-06-06,2442992,2970128,5413120,1.22
2013-06-07,2312473,2605823,4918296,1.13
2013-06-10,1656041,1787290,3443331,1.08
2013-06-11,1967041,2036870,4003911,1.04
2013-06-12,2026655,2423156,4449811,1.2
2013-06-13,2110924,2073528,4184452,0.98
2013-06-14,1949279,2313874,4263153,1.19
2013-06-17,2023114,1935515,3958629,0.96
2013-06-18,2228570,1914630,4143200,0.86
2013-06-19,2368032,2617088,4985120,1.11
2013-06-20,3713903,5161994,8875897,1.39
2013-06-21,3333386,3890037,7223423,1.17
2013-06-24,2710571,2736719,5447290,1.01
2013-06-25,1713712,1842261,3555973,1.08
2013-06-26,2101097,1795810,3896907,0.85
2013-06-27,2179990,2220337,4400327,1.02
2013-06-28,1945804,1875203,3821007,0.96
2013-07-01,1746566,1588741,3335307,0.91
2013-07-02,1723361,1793249,3516610,1.04
2013-07-03,1040190,1183925,2224115,1.14
2013-07-05,1876417,1811930,3688347,0.97
2013-07-08,2244854,2339877,4584731,1.04
2013-07-09,2385378,2418225,4803603,1.01
2013-07-10,2072335,2145013,4217348,1.04
2013-07-11,2574607,2609323,5183930,1.01
2013-07-12,2394181,2143876,4538057,0.9
2013-07-15,2279828,1888931,4168759,0.83
2013-07-16,2147080,2088378,4235458,0.97
2013-07-17,2362927,2177135,4540062,0.92
2013-07-18,3042113,2253447,5295560,0.74
2013-07-19,2577120,2043031,4620151,0.79
2013-07-22,1749163,1629702,3378865,0.93
2013-07-23,1854243,1723831,3578074,0.93
2013-07-24,1847299,1779996,3627295,0.96
2013-07-25,1891781,1814601,3706382,0.96
2013-07-26,1877648,1840072,3717720,0.98
2013-07-29,1437929,1205415,2643344,0.84
2013-07-30,1883542,1461540,3345082,0.78
2013-07-31,2221730,1953193,4174923,0.88
2013-08-01,2464895,2083016,4547911,0.85
2013-08-02,2204705,1930569,4135274,0.88
2013-08-05,1794760,1529654,3324414,0.85
2013-08-06,2598229,2331146,4929375,0.9
2013-08-07,1844892,1769826,3614718,0.96
2013-08-08,2192124,1676155,3868279,0.76
2013-08-09,1944895,1759950,3704845,0.9
2013-08-12,1878757,1438132,3316889,0.77
2013-08-13,2396402,1843140,4239542,0.77
2013-08-14,2310920,1836387,4147307,0.79
2013-08-15,3453028,3320387,6773415,0.96
2013-08-16,2823182,2638336,5461518,0.93
2013-08-19,2071483,1918344,3989827,0.93
