date,total_call,total_put,total_total,total_pcr,equity_call,equity_put,equity_total,equity_pcr,index_call,index_put,index_total,index_pcr
2009-04-20,3049599.0,2803667.0,5853266.0,0.92,2116790.0,1676254.0,3793044.0,0.79,932806,1127413,2060219,1.21
2009-04-21,2673809.0,2239573.0,4913382.0,0.84,1847620.0,1228829.0,3076449.0,0.67,290428,422175,712603,1.45
2009-04-22,2856874.0,2227397.0,5084271.0,0.78,1951323.0,1250575.0,3201898.0,0.64,905551,976822,1882373,1.08
2009-04-23,2197067.0,1993753.0,4190820.0,0.91,1555674.0,1143141.0,2698815.0,0.73,641385,850612,1491997,1.33
2009-04-24,2598304.0,2189680.0,4787984.0,0.84,1727367.0,1157182.0,2884549.0,0.67,335347,406227,741574,1.21
2009-04-27,2373504.0,1930261.0,4303765.0,0.81,1738229.0,1129648.0,2867877.0,0.65,635230,800613,1435843,1.26
2009-04-28,1871420.0,1607406.0,3478826.0,0.86,1407745.0,963340.0,2371085.0,0.68,463663,644066,1107729,1.39
2009-04-29,2389341.0,1794368.0,4183709.0,0.75,1553160.0,955209.0,2508369.0,0.62,836181,839159,1675340,1.0
2009-04-30,2541955.0,2400541.0,4942496.0,0.94,1804634.0,1153306.0,2957940.0,0.64,298623,529847,828470,1.77
2009-05-01,1937768.0,1590586.0,3528354.0,0.82,1375729.0,808176.0,2183905.0,0.59,562027,782410,1344437,1.39
2009-05-04,2805767.0,2065645.0,4871412.0,0.74,2026006.0,1091214.0,3117220.0,0.54,779746,974431,1754177,1.25
2009-05-05,2781652.0,1961162.0,4742814.0,0.71,1758167.0,1030504.0,2788671.0,0.59,405172,352387,757559,0.87
2009-05-06,3808852.0,2948244.0,6757096.0,0.77,2633006.0,1540412.0,4173418.0,0.59,329150,477065,806215,1.45
2009-05-07,3896629.0,3179303.0,7075932.0,0.82,2708646.0,1819998.0,4528644.0,0.67,409112,526674,935786,1.29
2009-05-08,3394087.0,2962981.0,6357068.0,0.87,2395502.0,1477550.0,3873052.0,0.62,352270,597488,949758,1.7
2009-05-11,2684679.0,2296183.0,4980862.0,0.86,1845898.0,1164357.0,3010255.0,0.63,372514,488361,860875,1.31
2009-05-12,3044886.0,2615472.0,5660358.0,0.86,2092020.0,1393858.0,3485878.0,0.67,952825,1221614,2174439,1.28
2009-05-13,3244626.0,2818431.0,6063057.0,0.87,2019107.0,1351616.0,3370723.0,0.67,574423,663535,1237958,1.16
2009-05-14,3178070.0,2758207.0,5936277.0,0.87,1830615.0,1130694.0,2961309.0,0.62,686857,826636,1513493,1.2
2009-05-15,2945059.0,2354979.0,5300038.0,0.8,1920340.0,1203479.0,3123819.0,0.63,1024719,1151500,2176219,1.12
2009-05-18,2418082.0,1873488.0,4291570.0,0.77,1666226.0,918223.0,2584449.0,0.55,263306,427258,690564,1.62
2009-05-19,2420155.0,1986960.0,4407115.0,0.82,1545614.0,966222.0,2511836.0,0.63,874520,1020738,1895258,1.17
2009-05-20,2898895.0,2498718.0,5397613.0,0.86,1844633.0,1174194.0,3018827.0,0.64,1054232,1324524,2378756,1.26
2009-05-21,2396685.0,2346034.0,4742719.0,0.98,1494672.0,1140033.0,2634705.0,0.76,901963,1206001,2107964,1.34
2009-05-22,1762087.0,1422223.0,3184310.0,0.81,1213634.0,751206.0,1964840.0,0.62,548227,671017,1219244,1.22
2009-05-26,2154751.0,1554652.0,3709403.0,0.72,1493500.0,802536.0,2296036.0,0.54,661192,752114,1413306,1.14
2009-05-27,2210531.0,1893056.0,4103587.0,0.86,1375594.0,979443.0,2355037.0,0.71,405234,355744,760978,0.88
2009-05-28,2348273.0,1777117.0,4125390.0,0.76,1628794.0,970575.0,2599369.0,0.6,719460,806542,1526002,1.12
2009-05-29,2103071.0,1621307.0,3724378.0,0.77,1487152.0,891443.0,2378595.0,0.6,615904,729814,1345718,1.18
2009-06-01,3196528.0,2471870.0,5668398.0,0.77,2093135.0,1177181.0,3270316.0,0.56,459569,537665,997234,1.17
2009-06-02,2306368.0,1901686.0,4208054.0,0.82,1553063.0,972110.0,2525173.0,0.63,753275,929576,1682851,1.23
2009-06-03,2075248.0,2002472.0,4077720.0,0.96,1344801.0,1017630.0,2362431.0,0.76,730441,984842,1715283,1.35
2009-06-04,2055121.0,1809300.0,3864421.0,0.88,1445426.0,910306.0,2355732.0,0.63,245879,374458,620337,1.52
2009-06-05,2192173.0,1769162.0,3961335.0,0.81,1441035.0,865819.0,2306854.0,0.6,751108,903343,1654451,1.2
2009-06-08,1781880.0,1660838.0,3442718.0,0.93,1176544.0,883672.0,2060216.0,0.75,329657,385869,715526,1.17
2009-06-09,2002996.0,1735983.0,3738979.0,0.87,1358635.0,899132.0,2257767.0,0.66,303248,420426,723674,1.39
2009-06-10,2294098.0,2002429.0,4296527.0,0.87,1436674.0,1036557.0,2473231.0,0.72,381792,490298,872090,1.28
2009-06-11,2666316.0,2045102.0,4711418.0,0.77,1756471.0,965395.0,2721866.0,0.55,456131,547870,1004001,1.2
2009-06-12,2181325.0,1880275.0,4061600.0,0.86,1456987.0,962828.0,2419815.0,0.66,724338,917447,1641785,1.27
2009-06-15,2622871.0,2124700.0,4747571.0,0.81,1617341.0,967507.0,2584848.0,0.6,446479,514638,961117,1.15
2009-06-16,2495648.0,2521118.0,5016766.0,1.01,1389736.0,1108844.0,2498580.0,0.8,579338,717922,1297260,1.24
2009-06-17,2709244.0,3074874.0,5784118.0,1.13,1728561.0,1514494.0,3243055.0,0.88,980672,1560380,2541052,1.59
2009-06-18,2547740.0,2387192.0,4934932.0,0.94,1517789.0,1154208.0,2671997.0,0.76,1029940,1232984,2262924,1.2
2009-06-19,3072947.0,2644116.0,5717063.0,0.86,2034061.0,1331328.0,3365389.0,0.65,1038884,1312788,2351672,1.26
2009-06-22,2207839.0,2064318.0,4272157.0,0.93,1423971.0,1025648.0,2449619.0,0.72,783868,1038670,1822538,1.33
2009-06-23,1903327.0,1894810.0,3798137.0,1.0,1255240.0,964372.0,2219612.0,0.77,648062,930418,1578480,1.44
2009-06-24,1875826.0,1594703.0,3470529.0,0.85,1208481.0,748379.0,1956860.0,0.62,667345,846294,1513639,1.27
2009-06-25,1928320.0,1733053.0,3661373.0,0.9,1105436.0,825510.0,1930946.0,0.75,822884,907543,1730427,1.1
2009-06-26,1581827.0,1289091.0,2870918.0,0.81,939349.0,650514.0,1589863.0,0.69,642478,638577,1281055,0.99
2009-06-29,1596388.0,1248250.0,2844638.0,0.78,875729.0,631498.0,1507227.0,0.72,720659,616752,1337411,0.86
2009-06-30,1706782.0,1841842.0,3548624.0,1.08,933140.0,767336.0,1700476.0,0.82,773641,1074506,1848147,1.39
2009-07-01,1713055.0,1370178.0,3083233.0,0.8,895148.0,659250.0,1554398.0,0.74,817906,710928,1528834,0.87
2009-07-02,1688622.0,1786968.0,3475590.0,1.06,988877.0,707096.0,1695973.0,0.72,322507,420463,742970,1.3
2009-07-06,1841030.0,1601401.0,3442431.0,0.87,1142916.0,826932.0,1969848.0,0.72,698114,774469,1472583,1.11
2009-07-07,1935708.0,1964683.0,3900391.0,1.01,1086587.0,922971.0,2009558.0,0.85,849121,1041712,1890833,1.23
2009-07-08,2500951.0,2570843.0,5071794.0,1.03,1425308.0,1230172.0,2655480.0,0.86,1075641,1340671,2416312,1.25
2009-07-09,1679374.0,1794367.0,3473741.0,1.07,1036295.0,824059.0,1860354.0,0.8,643079,970308,1613387,1.51
2009-07-10,1716943.0,1829114.0,3546057.0,1.07,1018148.0,783471.0,1801619.0,0.77,310928,331088,642016,1.06
2009-07-13,2442463.0,2035278.0,4477741.0,0.83,1356049.0,931502.0,2287551.0,0.69,1086414,1103771,2190185,1.02
2009-07-14,2196988.0,1821063.0,4018051.0,0.83,1226073.0,957822.0,2183895.0,0.78,970915,863241,1834156,0.89
2009-07-15,3712820.0,2901655.0,6614475.0,0.78,2163851.0,1313651.0,3477502.0,0.61,1548969,1588004,3136973,1.03
2009-07-16,3335148.0,2538264.0,5873412.0,0.76,2002998.0,1219314.0,3222312.0,0.61,1332150,1318950,2651100,0.99
2009-07-17,3421207.0,2528870.0,5950077.0,0.74,2528980.0,1464050.0,3993030.0,0.58,892227,1064820,1957047,1.19
2009-07-20,2865391.0,2008664.0,4874055.0,0.7,2015491.0,1198907.0,3214398.0,0.59,849900,809757,1659657,0.95
2009-07-21,2094762.0,1671262.0,3766024.0,0.8,1544718.0,942693.0,2487411.0,0.61,250269,331421,581690,1.32
2009-07-22,2070802.0,2039485.0,4110287.0,0.98,1393927.0,942481.0,2336408.0,0.68,271049,598692,869741,2.21
2009-07-23,3008705.0,2630568.0,5639273.0,0.87,1944104.0,1275285.0,3219389.0,0.66,1064601,1355283,2419884,1.27
2009-07-24,1905395.0,1774286.0,3679681.0,0.93,1299828.0,1014072.0,2313900.0,0.78,296555,333401,629956,1.12
2009-07-27,1857015.0,1466418.0,3323433.0,0.79,1310069.0,705151.0,2015220.0,0.54,226074,318921,544995,1.41
2009-07-28,2210821.0,1794706.0,4005527.0,0.81,1514109.0,954465.0,2468574.0,0.63,696712,840241,1536953,1.21
2009-07-29,2129121.0,1966380.0,4095501.0,0.92,1407056.0,873706.0,2280762.0,0.62,322848,399885,722733,1.24
2009-07-30,3236282.0,2164078.0,5400360.0,0.67,2277048.0,1150810.0,3427858.0,0.51,403507,491221,894728,1.22
2009-07-31,1877680.0,1578454.0,3456134.0,0.84,1317780.0,847014.0,2164794.0,0.64,559900,731440,1291340,1.31
2009-08-03,2383429.0,1818409.0,4201838.0,0.76,1616843.0,997889.0,2614732.0,0.62,268768,320591,589359,1.19
2009-08-04,2304069.0,1860492.0,4164561.0,0.81,1531070.0,881340.0,2412410.0,0.58,346863,343893,690756,0.99
2009-08-05,2743568.0,2028598.0,4772166.0,0.74,2082497.0,1072450.0,3154947.0,0.51,661071,956148,1617219,1.45
2009-08-06,2341724.0,2126333.0,4468057.0,0.91,1661167.0,1104430.0,2765597.0,0.66,324229,363324,687553,1.12
2009-08-07,3064913.0,2233919.0,5298832.0,0.73,2232432.0,1101859.0,3334291.0,0.49,832479,1132060,1964539,1.36
2009-08-10,1968109.0,1487374.0,3455483.0,0.76,1431739.0,806445.0,2238184.0,0.56,228211,250717,478928,1.1
2009-08-11,2407053.0,1857952.0,4265005.0,0.77,1673499.0,1078042.0,2751541.0,0.64,395988,361820,757808,0.91
2009-08-12,2252701.0,2097916.0,4350617.0,0.93,1520786.0,927621.0,2448407.0,0.61,731915,1170295,1902210,1.6
2009-08-13,2385440.0,1852313.0,4237753.0,0.78,1639190.0,833766.0,2472956.0,0.51,403109,405176,808285,1.01
2009-08-14,2110010.0,2006039.0,4116049.0,0.95,1357174.0,806399.0,2163573.0,0.59,379131,497412,876543,1.31
2009-08-17,2376347.0,2354694.0,4731041.0,0.99,1366925.0,964779.0,2331704.0,0.71,525423,657239,1182662,1.25
2009-08-18,2200262.0,2042061.0,4242323.0,0.93,1374442.0,866931.0,2241373.0,0.63,462591,615087,1077678,1.33
2009-08-19,2521133.0,2436330.0,4957463.0,0.97,1584221.0,982897.0,2567118.0,0.62,491577,809873,1301450,1.65
2009-08-20,3016989.0,2153151.0,5170140.0,0.71,1861175.0,936086.0,2797261.0,0.5,664153,625309,1289462,0.94
2009-08-21,3752903.0,2228502.0,5981405.0,0.59,2498097.0,974371.0,3472468.0,0.39,518178,579119,1097297,1.12
2009-08-24,2685593.0,1954811.0,4640404.0,0.73,2001850.0,1042470.0,3044320.0,0.52,336760,481485,818245,1.43
2009-08-25,2255185.0,1821032.0,4076217.0,0.81,1477666.0,878808.0,2356474.0,0.59,408258,427115,835373,1.05
2009-08-26,1742900.0,1819022.0,3561922.0,1.04,1246492.0,802057.0,2048549.0,0.64,225214,422077,647291,1.87
2009-08-27,2417333.0,1960185.0,4377518.0,0.81,1688124.0,996694.0,2684818.0,0.59,359061,454333,813394,1.27
2009-08-28,2476607.0,1886719.0,4363326.0,0.76,1762584.0,1020595.0,2783179.0,0.58,327131,336129,663260,1.03
2009-08-31,1843940.0,1639192.0,3483132.0,0.89,1278630.0,804287.0,2082917.0,0.63,239208,360741,599949,1.51
2009-09-01,3024768.0,2813951.0,5838719.0,0.93,1817293.0,1245931.0,3063224.0,0.69,566266,582353,1148619,1.03
2009-09-02,2409683.0,2209621.0,4619304.0,0.92,1451183.0,1000321.0,2451504.0,0.69,489529,539565,1029094,1.1
2009-09-03,2174399.0,2007520.0,4181919.0,0.92,1371712.0,790576.0,2162288.0,0.58,802687,1216944,2019631,1.52
2009-09-04,1947920.0,1729961.0,3677881.0,0.89,1156758.0,683945.0,1840703.0,0.59,348565,407789,756354,1.17
2009-09-08,2288234.0,1826558.0,4114792.0,0.8,1533971.0,897902.0,2431873.0,0.59,754263,928656,1682919,1.23
2009-09-09,2698697.0,2305041.0,5003738.0,0.85,1618292.0,896072.0,2514364.0,0.55,1080397,1408969,2489366,1.3
2009-09-10,2485647.0,2250136.0,4735783.0,0.91,1584059.0,997261.0,2581320.0,0.63,901584,1252875,2154459,1.39
2009-09-11,2686579.0,2374975.0,5061554.0,0.88,1594557.0,980775.0,2575332.0,0.62,1092015,1394200,2486215,1.28
2009-09-14,2456070.0,1968754.0,4424824.0,0.8,1678649.0,927960.0,2606609.0,0.55,380396,496720,877116,1.31
2009-09-15,3188689.0,2422023.0,5610712.0,0.76,2189350.0,1234886.0,3424236.0,0.56,474764,545972,1020736,1.15
2009-09-16,4363175.0,2900533.0,7263708.0,0.66,2718954.0,1234064.0,3953018.0,0.45,1644207,1666469,3310676,1.01
2009-09-17,4046300.0,3174229.0,7220529.0,0.78,2699444.0,1427951.0,4127395.0,0.53,1346852,1746278,3093130,1.3
2009-09-18,2909081.0,2486192.0,5395273.0,0.85,2081940.0,1165652.0,3247592.0,0.56,827125,1320536,2147661,1.6
2009-09-21,2291124.0,1724465.0,4015589.0,0.75,1477042.0,950553.0,2427595.0,0.64,814080,773912,1587992,0.95
2009-09-22,2231315.0,1694220.0,3925535.0,0.76,1660025.0,909582.0,2569607.0,0.55,571290,784638,1355928,1.37
2009-09-23,2766176.0,2455522.0,5221698.0,0.89,2069855.0,1249028.0,3318883.0,0.6,283329,454509,737838,1.6
2009-09-24,2308822.0,2274458.0,4583280.0,0.99,1483369.0,1063091.0,2546460.0,0.72,825443,1211367,2036810,1.47
2009-09-25,1987671.0,1915464.0,3903135.0,0.96,1284158.0,742663.0,2026821.0,0.58,271335,525501,796836,1.94
2009-09-28,1301824.0,1305359.0,2607183.0,1.0,951294.0,566966.0,1518260.0,0.6,350530,738393,1088923,2.11
2009-09-29,1734383.0,1489925.0,3224308.0,0.86,1134984.0,692236.0,1827220.0,0.61,250506,322284,572790,1.29
2009-09-30,2057185.0,2300579.0,4357764.0,1.12,1392525.0,1011310.0,2403835.0,0.73,664519,1289269,1953788,1.94
2009-10-01,2608190.0,2517287.0,5125477.0,0.97,1484020.0,1090378.0,2574398.0,0.73,508057,568346,1076403,1.12
2009-10-02,2372872.0,2642983.0,5015855.0,1.11,1533057.0,1295423.0,2828480.0,0.84,839815,1347560,2187375,1.6
2009-10-05,1919900.0,1537042.0,3456942.0,0.8,1284856.0,716008.0,2000864.0,0.56,314318,339603,653921,1.08
2009-10-06,2558737.0,1980967.0,4539704.0,0.77,1763206.0,849576.0,2612782.0,0.48,298458,407540,705998,1.37
2009-10-07,1985991.0,1549024.0,3535015.0,0.78,1368857.0,698659.0,2067516.0,0.51,338557,462479,801036,1.37
2009-10-08,2781821.0,2018084.0,4799905.0,0.73,1872783.0,985704.0,2858487.0,0.53,909034,1032380,1941414,1.14
2009-10-09,2010051.0,1582962.0,3593013.0,0.79,1421779.0,783115.0,2204894.0,0.55,251820,413184,665004,1.64
2009-10-12,2117725.0,1741114.0,3858839.0,0.82,1420478.0,796673.0,2217151.0,0.56,697247,944441,1641688,1.35
2009-10-13,2339764.0,1879166.0,4218930.0,0.8,1596525.0,890568.0,2487093.0,0.56,743239,988598,1731837,1.33
2009-10-14,3600385.0,2487870.0,6088255.0,0.69,2199276.0,1029066.0,3228342.0,0.47,721086,844815,1565901,1.17
2009-10-15,3394993.0,2341914.0,5736907.0,0.69,2229907.0,1030774.0,3260681.0,0.46,690506,716494,1407000,1.04
2009-10-16,3458363.0,2632179.0,6090542.0,0.76,2446545.0,1332022.0,3778567.0,0.54,397297,690046,1087343,1.74
2009-10-19,2365893.0,2130163.0,4496056.0,0.9,1719103.0,1046607.0,2765710.0,0.61,307667,566634,874301,1.84
2009-10-20,2128313.0,1936296.0,4064609.0,0.91,1490628.0,1002671.0,2493299.0,0.67,336504,483600,820104,1.44
2009-10-21,2564744.0,2417890.0,4982634.0,0.94,1898780.0,1043533.0,2942313.0,0.55,665964,1374357,2040321,2.06
2009-10-22,2379868.0,1932617.0,4312485.0,0.81,1517159.0,911992.0,2429151.0,0.6,439482,488462,927944,1.11
2009-10-23,2107199.0,1798548.0,3905747.0,0.85,1383381.0,879095.0,2262476.0,0.64,361976,452135,814111,1.25
2009-10-26,2309854.0,2029914.0,4339768.0,0.88,1536955.0,993788.0,2530743.0,0.65,342026,502326,844352,1.47
2009-10-27,2065053.0,2087601.0,4152654.0,1.01,1400414.0,868110.0,2268524.0,0.62,325788,717181,1042969,2.2
2009-10-28,2662612.0,2933293.0,5595905.0,1.1,1682297.0,1164893.0,2847190.0,0.69,502297,840731,1343028,1.67
2009-10-29,2257823.0,1900671.0,4158494.0,0.84,1442781.0,778944.0,2221725.0,0.54,815042,1121727,1936769,1.38
2009-10-30,2568775.0,3119754.0,5688529.0,1.21,1453948.0,1158644.0,2612592.0,0.8,511008,860098,1371106,1.68
2009-11-02,2788782.0,2882449.0,5671231.0,1.03,1571420.0,1241901.0,2813321.0,0.79,515116,631296,1146412,1.23
2009-11-03,2125748.0,1975134.0,4100882.0,0.93,1342752.0,932373.0,2275125.0,0.69,296430,555766,852196,1.87
2009-11-04,2480290.0,2027552.0,4507842.0,0.82,1458620.0,836696.0,2295316.0,0.57,432161,560938,993099,1.3
2009-11-05,2086189.0,1826148.0,3912337.0,0.88,1280040.0,813108.0,2093148.0,0.64,292964,497589,790553,1.7
2009-11-06,2069192.0,2141611.0,4210803.0,1.03,1173402.0,746176.0,1919578.0,0.64,407025,729333,1136358,1.79
2009-11-09,2468075.0,2151036.0,4619111.0,0.87,1548581.0,817575.0,2366156.0,0.53,919494,1333461,2252955,1.45
2009-11-10,1911154.0,1599380.0,3510534.0,0.84,1188318.0,684196.0,1872514.0,0.58,722836,915184,1638020,1.27
2009-11-11,2266041.0,2047470.0,4313511.0,0.9,1381561.0,725681.0,2107242.0,0.53,884480,1321789,2206269,1.49
2009-11-12,2183563.0,1853741.0,4037304.0,0.85,1138961.0,665511.0,1804472.0,0.58,512590,683035,1195625,1.33
2009-11-13,1770881.0,1785111.0,3555992.0,1.01,1131509.0,706325.0,1837834.0,0.62,639372,1078786,1718158,1.69
2009-11-16,2686118.0,2255596.0,4941714.0,0.84,1521622.0,852036.0,2373658.0,0.56,602391,771908,1374299,1.28
2009-11-17,2190125.0,1930327.0,4120452.0,0.88,1444304.0,954330.0,2398634.0,0.66,328868,489213,818081,1.49
2009-11-18,2582110.0,2152169.0,4734279.0,0.83,1518959.0,888900.0,2407859.0,0.59,534570,714849,1249419,1.34
2009-11-19,2609387.0,2594892.0,5204279.0,0.99,1352659.0,993774.0,2346433.0,0.73,676032,910647,1586679,1.35
2009-11-20,2652695.0,2412609.0,5065304.0,0.91,1665710.0,1101992.0,2767702.0,0.66,399801,677337,1077138,1.69
2009-11-23,2610197.0,1743733.0,4353930.0,0.67,1661114.0,856989.0,2518103.0,0.52,949083,886744,1835827,0.93
2009-11-24,1797843.0,1579029.0,3376872.0,0.88,1167497.0,751696.0,1919193.0,0.64,346301,401113,747414,1.16
2009-11-25,1689253.0,1426588.0,3115841.0,0.84,960773.0,586251.0,1547024.0,0.61,305943,331936,637879,1.08
2009-11-27,1367987.0,1430200.0,2798187.0,1.05,635251.0,488920.0,1124171.0,0.77,254518,422075,676593,1.66
2009-11-30,1779386.0,1846419.0,3625805.0,1.04,991732.0,768008.0,1759740.0,0.77,314693,511580,826273,1.63
2009-12-01,2263061.0,1915669.0,4178730.0,0.85,1372674.0,769856.0,2142530.0,0.56,350217,536461,886678,1.53
2009-12-02,2071552.0,1795845.0,3867397.0,0.87,1303166.0,720038.0,2023204.0,0.55,269367,521168,790535,1.93
2009-12-03,2909220.0,1962587.0,4871807.0,0.67,1439275.0,882192.0,2321467.0,0.61,1006524,497733,1504257,0.49
2009-12-04,3028946.0,2558243.0,5587189.0,0.84,1650666.0,1092923.0,2743589.0,0.66,455023,622505,1077528,1.37
2009-12-07,1804264.0,1603441.0,3407705.0,0.89,1199080.0,782458.0,1981538.0,0.65,239960,374317,614277,1.56
2009-12-08,2476992.0,2216115.0,4693107.0,0.89,1438064.0,903358.0,2341422.0,0.63,485692,662849,1148541,1.36
2009-12-09,2057015.0,1975974.0,4032989.0,0.96,1262085.0,733876.0,1995961.0,0.58,794922,1242098,2037020,1.56
2009-12-10,2216459.0,1959312.0,4175771.0,0.88,1328958.0,802940.0,2131898.0,0.6,317093,470466,787559,1.48
2009-12-11,2071292.0,1852518.0,3923810.0,0.89,1259776.0,752577.0,2012353.0,0.6,416253,522564,938817,1.26
2009-12-14,2321533.0,2025978.0,4347511.0,0.87,1486322.0,905896.0,2392218.0,0.61,405091,522200,927291,1.29
2009-12-15,2942427.0,2209707.0,5152134.0,0.75,1883872.0,1091699.0,2975571.0,0.58,612325,547353,1159678,0.89
2009-12-16,3128684.0,2714379.0,5843063.0,0.87,1809825.0,1175502.0,2985327.0,0.65,713637,986936,1700573,1.38
2009-12-17,3609654.0,3215384.0,6825038.0,0.89,1940194.0,1296645.0,3236839.0,0.67,839092,807395,1646487,0.96
2009-12-18,3005850.0,2864332.0,5870182.0,0.95,1844244.0,1233917.0,3078161.0,0.67,436211,626190,1062401,1.44
2009-12-21,2733202.0,1689014.0,4422216.0,0.62,1491457.0,747234.0,2238691.0,0.5,248657,329885,578542,1.33
2009-12-22,2782560.0,1673606.0,4456166.0,0.6,1176894.0,768583.0,1945477.0,0.65,273627,430349,703976,1.57
2009-12-23,1861104.0,1515242.0,3376346.0,0.81,1200615.0,704282.0,1904897.0,0.59,213523,271831,485354,1.27
2009-12-24,998268.0,738401.0,1736669.0,0.74,719406.0,401030.0,1120436.0,0.56,278862,337371,616233,1.21
2009-12-28,1574745.0,1217494.0,2792239.0,0.77,1044895.0,548716.0,1593611.0,0.53,169479,250344,419823,1.48
2009-12-29,1532390.0,1393042.0,2925432.0,0.91,984411.0,617069.0,1601480.0,0.63,547977,775973,1323950,1.42
2009-12-30,1630979.0,1277988.0,2908967.0,0.78,942335.0,598571.0,1540906.0,0.64,688644,679417,1368061,0.99
2009-12-31,1451160.0,1313892.0,2765052.0,0.91,906253.0,560987.0,1467240.0,0.62,544900,752905,1297805,1.38
2010-01-04,2409116.0,1686299.0,4095415.0,0.7,1631295.0,853489.0,2484784.0,0.52,777820,832810,1610630,1.07
2010-01-05,2676986.0,1936307.0,4613293.0,0.72,1858932.0,1043265.0,2902197.0,0.56,818054,893042,1711096,1.09
2010-01-06,2512893.0,1786247.0,4299140.0,0.71,1730296.0,904212.0,2634508.0,0.52,782597,882035,1664632,1.13
2010-01-07,2813282.0,2014780.0,4828062.0,0.72,2069059.0,1024414.0,3093473.0,0.5,744223,990366,1734589,1.33
2010-01-08,2767312.0,1811081.0,4578393.0,0.65,1830998.0,891442.0,2722440.0,0.49,936314,919639,1855953,0.98
2010-01-11,2856229.0,1955388.0,4811617.0,0.68,1864880.0,905193.0,2770073.0,0.49,991349,1050191,2041540,1.06
2010-01-12,2945058.0,2344426.0,5289484.0,0.8,1872801.0,1077423.0,2950224.0,0.58,581839,733502,1315341,1.26
2010-01-13,2962212.0,2392817.0,5355029.0,0.81,1747717.0,997962.0,2745679.0,0.57,1214495,1394825,2609320,1.15
2010-01-14,2831438.0,2122924.0,4954362.0,0.75,1859299.0,978986.0,2838285.0,0.53,533400,641353,1174753,1.2
2010-01-15,3345896.0,2757125.0,6103021.0,0.82,2276531.0,1357994.0,3634525.0,0.6,1069365,1399131,2468496,1.31
2010-01-19,2779050.0,2020359.0,4799409.0,0.73,1703809.0,955803.0,2659612.0,0.56,652158,621417,1273575,0.95
2010-01-20,2414531.0,2267676.0,4682207.0,0.94,1494164.0,991546.0,2485710.0,0.66,470627,711911,1182538,1.51
2010-01-21,2941799.0,2743988.0,5685787.0,0.93,1826546.0,1282314.0,3108860.0,0.7,566776,661158,1227934,1.17
2010-01-22,3146103.0,3362639.0,6508742.0,1.07,1676992.0,1262928.0,2939920.0,0.75,868073,986851,1854924,1.14
2010-01-25,2092331.0,2044384.0,4136715.0,0.98,1230291.0,784849.0,2015140.0,0.64,393271,636368,1029639,1.62
2010-01-26,2376034.0,2004091.0,4380125.0,0.84,1486284.0,964785.0,2451069.0,0.65,438567,486277,924844,1.11
2010-01-27,2423935.0,2294848.0,4718783.0,0.95,1358678.0,936852.0,2295530.0,0.69,1065253,1357996,2423249,1.27
2010-01-28,2369524.0,1894715.0,4264239.0,0.8,1372045.0,887894.0,2259939.0,0.65,450193,477745,927938,1.06
2010-01-29,2216027.0,2217160.0,4433187.0,1.0,1429957.0,1048683.0,2478640.0,0.73,786055,1168477,1954532,1.49
2010-02-01,2269431.0,1689723.0,3959154.0,0.74,1120867.0,652412.0,1773279.0,0.58,569126,468917,1038043,0.82
2010-02-02,2230842.0,1914961.0,4145803.0,0.86,1392962.0,808858.0,2201820.0,0.58,480673,670507,1151180,1.39
2010-02-03,1942002.0,1616324.0,3558326.0,0.83,1226287.0,788278.0,2014565.0,0.64,715715,828046,1543761,1.16
2010-02-04,2594723.0,2743619.0,5338342.0,1.06,1515544.0,1193388.0,2708932.0,0.79,1079179,1550231,2629410,1.44
2010-02-05,2749102.0,3325882.0,6074984.0,1.21,1414090.0,1122392.0,2536482.0,0.79,1334962,2203490,3538452,1.65
2010-02-08,1698192.0,1690359.0,3388551.0,1.0,964717.0,699540.0,1664257.0,0.73,733475,990819,1724294,1.35
2010-02-09,2142663.0,2089595.0,4232258.0,0.98,1195771.0,853145.0,2048916.0,0.71,493563,487969,981532,0.99
2010-02-10,1800452.0,1668387.0,3468839.0,0.93,1074470.0,692520.0,1766990.0,0.64,725982,975867,1701849,1.34
