earnings_datetime,EPS Estimate,Reported EPS,surprise_pct,yf_symbol,earnings_date
2023-04-26 11:00:00,1.11,0.72,-34.93,AMT,2023-04-26 11:00:00
2023-02-23 12:00:00,1.05,-1.47,-240.14,AMT,2023-02-23 12:00:00
2022-10-27 11:00:00,1.05,1.8,71.28,AMT,2022-10-27 11:00:00
2022-07-28 11:00:00,0.96,1.95,102.94,AMT,2022-07-28 11:00:00
2022-04-27 11:00:00,1.08,1.56,43.78,AMT,2022-04-27 11:00:00
2022-02-24 12:00:00,1.19,0.77,-35.62,AMT,2022-02-24 12:00:00
2021-10-28 11:00:00,1.21,1.58,30.72,AMT,2021-10-28 11:00:00
2021-07-29 11:00:00,1.25,1.65,32.36,AMT,2021-07-29 11:00:00
2021-04-29 11:00:00,1.25,1.3,3.89,AMT,2021-04-29 11:00:00
2021-02-25 12:00:00,1.25,0.82,-34.39,AMT,2021-02-25 12:00:00
2020-10-29 11:00:00,1.09,1.12,2.42,AMT,2020-10-29 11:00:00
2020-07-30 11:00:00,1.04,1.0,-4.17,AMT,2020-07-30 11:00:00
2026-07-30 20:00:00,1.81,,,AMZN,2026-07-30 20:00:00
2026-04-29 20:00:00,1.65,2.78,68.18,AMZN,2026-04-29 20:00:00
2026-02-05 21:00:00,1.95,1.95,0.22,AMZN,2026-02-05 21:00:00
2025-10-30 20:00:00,1.56,1.95,25.2,AMZN,2025-10-30 20:00:00
2025-07-31 20:00:00,1.33,1.68,26.13,AMZN,2025-07-31 20:00:00
2025-05-01 20:00:00,1.36,1.59,17.08,AMZN,2025-05-01 20:00:00
2025-02-06 21:00:00,1.48,1.86,25.36,AMZN,2025-02-06 21:00:00
2024-10-31 20:00:00,1.14,1.43,25.17,AMZN,2024-10-31 20:00:00
2024-08-01 16:00:00,1.02,1.26,23.76,AMZN,2024-08-01 16:00:00
2024-04-30 20:00:00,0.83,0.98,17.67,AMZN,2024-04-30 20:00:00
2024-02-01 21:00:00,0.8,1.0,24.38,AMZN,2024-02-01 21:00:00
2023-10-26 20:00:00,0.58,0.94,62.22,AMZN,2023-10-26 20:00:00
2023-08-03 20:00:00,0.34,0.65,91.19,AMZN,2023-08-03 20:00:00
2023-04-27 20:00:00,0.21,0.31,46.82,AMZN,2023-04-27 20:00:00
2023-02-02 21:00:00,0.16,0.03,-81.68,AMZN,2023-02-02 21:00:00
2022-10-27 20:00:00,0.21,0.28,33.0,AMZN,2022-10-27 20:00:00
2022-07-28 20:00:00,0.12,-0.2,-273.3,AMZN,2022-07-28 20:00:00
2022-04-28 20:00:00,0.41,-0.38,-191.55,AMZN,2022-04-28 20:00:00
2022-02-03 21:00:00,0.19,1.39,641.94,AMZN,2022-02-03 21:00:00
2021-10-28 20:00:00,0.44,0.31,-30.85,AMZN,2021-10-28 20:00:00
2021-07-29 20:00:00,0.62,0.76,22.57,AMZN,2021-07-29 20:00:00
2021-04-29 20:00:00,0.48,0.79,64.11,AMZN,2021-04-29 20:00:00
2021-02-02 21:00:00,0.36,0.7,97.39,AMZN,2021-02-02 21:00:00
2020-10-29 20:00:00,0.37,0.62,66.17,AMZN,2020-10-29 20:00:00
2020-07-30 20:00:00,0.08,0.52,582.21,AMZN,2020-07-30 20:00:00
2026-08-04 20:00:00,0.88,,,ANET,2026-08-04 20:00:00
2026-05-05 20:00:00,0.81,0.87,7.73,ANET,2026-05-05 20:00:00
2026-02-12 21:00:00,0.76,0.82,8.17,ANET,2026-02-12 21:00:00
2025-11-04 21:00:00,0.71,0.75,4.98,ANET,2025-11-04 21:00:00
2025-08-05 20:00:00,0.65,0.73,12.38,ANET,2025-08-05 20:00:00
2025-05-06 20:00:00,0.59,0.65,9.98,ANET,2025-05-06 20:00:00
2025-02-18 21:00:00,0.57,0.65,13.96,ANET,2025-02-18 21:00:00
2024-11-07 21:00:00,0.52,0.6,15.31,ANET,2024-11-07 21:00:00
2024-07-30 20:00:00,0.48,0.53,8.37,ANET,2024-07-30 20:00:00
2024-05-07 20:00:00,0.44,0.5,14.31,ANET,2024-05-07 20:00:00
2024-02-12 21:00:00,0.43,0.52,21.6,ANET,2024-02-12 21:00:00
2023-10-30 20:00:00,0.39,0.46,16.12,ANET,2023-10-30 20:00:00
2023-07-31 20:00:00,0.36,0.4,9.89,ANET,2023-07-31 20:00:00
2023-05-01 20:00:00,0.34,0.36,6.26,ANET,2023-05-01 20:00:00
2023-02-13 21:00:00,0.3,0.35,16.19,ANET,2023-02-13 21:00:00
2022-10-31 20:00:00,0.26,0.31,19.48,ANET,2022-10-31 20:00:00
2022-08-01 20:00:00,0.23,0.27,17.24,ANET,2022-08-01 20:00:00
2022-05-02 20:00:00,0.2,0.21,3.91,ANET,2022-05-02 20:00:00
2022-02-14 21:00:00,0.18,0.21,11.77,ANET,2022-02-14 21:00:00
2021-11-01 20:00:00,0.17,0.19,9.0,ANET,2021-11-01 20:00:00
2021-08-02 20:00:00,0.16,0.17,6.76,ANET,2021-08-02 20:00:00
2021-05-04 20:00:00,0.15,0.16,5.16,ANET,2021-05-04 20:00:00
2021-02-18 21:00:00,0.15,0.16,4.3,ANET,2021-02-18 21:00:00
2020-11-02 21:00:00,0.14,0.15,8.91,ANET,2020-11-02 21:00:00
2020-08-04 20:00:00,0.12,0.13,8.18,ANET,2020-08-04 20:00:00
2026-07-30 12:00:00,0.94,,,AOS,2026-07-30 12:00:00
2026-04-30 10:00:00,0.94,0.85,-9.91,AOS,2026-04-30 10:00:00
2026-01-29 11:00:00,0.84,0.9,6.95,AOS,2026-01-29 11:00:00
2025-10-28 10:00:00,0.91,0.94,3.62,AOS,2025-10-28 10:00:00
2025-07-24 10:00:00,0.99,1.07,7.93,AOS,2025-07-24 10:00:00
2025-04-29 10:00:00,0.91,0.95,4.28,AOS,2025-04-29 10:00:00
2025-01-30 11:00:00,0.89,0.85,-4.77,AOS,2025-01-30 11:00:00
2024-10-22 10:00:00,0.82,0.82,-0.05,AOS,2024-10-22 10:00:00
2024-07-23 10:00:00,1.06,1.06,0.01,AOS,2024-07-23 10:00:00
2024-04-25 10:00:00,0.99,1.0,1.36,AOS,2024-04-25 10:00:00
2024-01-30 11:00:00,0.96,0.97,1.4,AOS,2024-01-30 11:00:00
2023-10-26 10:00:00,0.79,0.9,13.36,AOS,2023-10-26 10:00:00
2023-07-27 10:00:00,0.9,1.01,11.76,AOS,2023-07-27 10:00:00
2023-04-27 10:00:00,0.78,0.94,20.11,AOS,2023-04-27 10:00:00
2023-01-31 11:00:00,0.79,0.86,8.88,AOS,2023-01-31 11:00:00
2022-10-27 10:00:00,0.69,0.69,-0.03,AOS,2022-10-27 10:00:00
2022-07-28 10:00:00,0.81,0.82,1.28,AOS,2022-07-28 10:00:00
2022-04-28 10:00:00,0.75,0.77,2.81,AOS,2022-04-28 10:00:00
2022-01-27 11:00:00,0.77,0.87,13.22,AOS,2022-01-27 11:00:00
2021-10-28 10:00:00,0.68,0.82,20.43,AOS,2021-10-28 10:00:00
2021-07-29 10:00:00,0.65,0.73,12.2,AOS,2021-07-29 10:00:00
2021-04-29 10:00:00,0.57,0.6,5.27,AOS,2021-04-29 10:00:00
2021-01-28 11:00:00,0.58,0.74,26.54,AOS,2021-01-28 11:00:00
2020-10-29 10:00:00,0.52,0.66,27.66,AOS,2020-10-29 10:00:00
2020-07-30 10:00:00,0.42,0.45,7.34,AOS,2020-07-30 10:00:00
2026-08-05 20:00:00,2.08,,,APA,2026-08-05 20:00:00
2026-05-06 20:00:00,1.14,1.38,20.9,APA,2026-05-06 20:00:00
2026-02-25 22:00:00,0.64,0.91,41.73,APA,2026-02-25 22:00:00
2025-11-05 22:00:00,0.79,0.93,17.59,APA,2025-11-05 22:00:00
2025-08-06 00:00:00,0.48,0.87,79.46,APA,2025-08-06 00:00:00
2025-05-07 00:00:00,0.82,1.06,29.18,APA,2025-05-07 00:00:00
2025-02-26 00:00:00,0.95,0.79,-16.68,APA,2025-02-26 00:00:00
2024-11-07 11:00:00,0.99,1.0,1.46,APA,2024-11-07 11:00:00
2024-07-31 00:00:00,0.93,1.17,26.03,APA,2024-07-31 00:00:00
2024-05-01 16:00:00,0.93,0.78,-16.06,APA,2024-05-01 16:00:00
2024-02-21 17:00:00,1.33,1.15,-13.71,APA,2024-02-21 17:00:00
2023-11-01 17:00:00,1.06,1.33,25.08,APA,2023-11-01 17:00:00
2023-08-02 19:00:00,0.72,0.85,18.87,APA,2023-08-02 19:00:00
2023-05-04 18:00:00,0.97,1.19,22.23,APA,2023-05-04 18:00:00
2023-02-23 15:00:00,1.33,1.48,11.07,APA,2023-02-23 15:00:00
2022-11-03 17:00:00,1.76,1.97,12.14,APA,2022-11-03 17:00:00
2022-08-03 23:00:00,2.35,2.37,1.04,APA,2022-08-03 23:00:00
2022-05-04 17:00:00,2.09,1.92,-8.19,APA,2022-05-04 17:00:00
2022-02-21 22:00:00,1.46,1.29,-11.66,APA,2022-02-21 22:00:00
2021-11-03 20:00:00,0.91,0.98,7.86,APA,2021-11-03 20:00:00
2021-08-04 20:00:00,0.56,0.7,25.36,APA,2021-08-04 20:00:00
2021-05-05 16:00:00,0.71,0.91,28.54,APA,2021-05-05 16:00:00
2021-02-24 22:00:00,-0.13,-0.05,61.14,APA,2021-02-24 22:00:00
2020-11-05 05:00:00,-0.38,-0.16,57.95,APA,2020-11-05 05:00:00
2020-07-29 22:00:00,-1.02,-0.74,27.18,APA,2020-07-29 22:00:00
2026-07-30 12:00:00,3.33,,,APD,2026-07-30 12:00:00
2026-04-30 10:00:00,3.06,3.2,4.54,APD,2026-04-30 10:00:00
2026-01-30 11:00:00,3.04,3.16,3.93,APD,2026-01-30 11:00:00
2025-11-06 11:00:00,3.38,3.39,0.22,APD,2025-11-06 11:00:00
2025-07-31 10:00:00,2.99,3.09,3.23,APD,2025-07-31 10:00:00
2025-05-01 10:00:00,2.83,2.69,-4.86,APD,2025-05-01 10:00:00
2025-02-06 11:00:00,2.84,2.86,0.67,APD,2025-02-06 11:00:00
2024-11-07 11:00:00,3.47,3.56,2.49,APD,2024-11-07 11:00:00
2024-08-01 10:00:00,3.04,3.2,5.3,APD,2024-08-01 10:00:00
2024-04-30 10:00:00,2.7,2.85,5.48,APD,2024-04-30 10:00:00
2024-02-05 11:00:00,3.0,2.82,-6.14,APD,2024-02-05 11:00:00
2023-11-07 11:00:00,3.11,3.15,1.17,APD,2023-11-07 11:00:00
2023-08-03 10:00:00,2.91,2.98,2.24,APD,2023-08-03 10:00:00
2023-05-09 10:00:00,2.66,2.74,3.11,APD,2023-05-09 10:00:00
2023-02-02 11:00:00,2.7,2.64,-2.25,APD,2023-02-02 11:00:00
2022-11-03 10:00:00,2.76,2.89,4.64,APD,2022-11-03 10:00:00
2022-08-04 10:00:00,2.61,2.62,0.43,APD,2022-08-04 10:00:00
2022-05-05 10:00:00,2.37,2.38,0.27,APD,2022-05-05 10:00:00
2022-02-04 11:00:00,2.5,2.52,0.97,APD,2022-02-04 11:00:00
2021-11-04 10:00:00,2.49,2.51,0.97,APD,2021-11-04 10:00:00
2021-08-09 10:00:00,2.38,2.31,-2.77,APD,2021-08-09 10:00:00
2021-05-10 10:00:00,2.11,2.08,-1.64,APD,2021-05-10 10:00:00
2021-02-04 11:00:00,2.2,2.12,-3.48,APD,2021-02-04 11:00:00
2020-11-11 11:00:00,2.21,2.19,-0.7,APD,2020-11-11 11:00:00
2020-07-23 10:00:00,1.98,2.01,1.63,APD,2020-07-23 10:00:00
2026-07-29 12:00:00,1.17,,,APH,2026-07-29 12:00:00
2026-04-29 12:00:00,0.95,1.06,11.96,APH,2026-04-29 12:00:00
2026-01-28 13:00:00,0.94,0.97,3.07,APH,2026-01-28 13:00:00
2025-10-22 12:00:00,0.8,0.93,16.48,APH,2025-10-22 12:00:00
2025-07-23 12:00:00,0.67,0.81,21.66,APH,2025-07-23 12:00:00
2025-04-23 12:00:00,0.52,0.63,20.96,APH,2025-04-23 12:00:00
2025-01-22 13:00:00,0.5,0.55,9.23,APH,2025-01-22 13:00:00
2024-10-23 12:00:00,0.45,0.5,10.42,APH,2024-10-23 12:00:00
2024-07-24 12:00:00,0.41,0.44,7.63,APH,2024-07-24 12:00:00
2024-04-24 12:00:00,0.37,0.4,8.87,APH,2024-04-24 12:00:00
2024-01-24 13:00:00,0.38,0.41,7.02,APH,2024-01-24 13:00:00
2023-10-25 12:00:00,0.37,0.39,5.29,APH,2023-10-25 12:00:00
2023-07-26 12:00:00,0.34,0.36,5.86,APH,2023-07-26 12:00:00
2023-04-26 12:00:00,0.34,0.35,2.92,APH,2023-04-26 12:00:00
2023-01-25 13:00:00,0.37,0.39,4.37,APH,2023-01-25 13:00:00
2022-10-26 12:00:00,0.37,0.4,6.73,APH,2022-10-26 12:00:00
2022-07-27 12:00:00,0.34,0.38,11.02,APH,2022-07-27 12:00:00
2022-04-27 12:00:00,0.31,0.34,9.26,APH,2022-04-27 12:00:00
2022-01-26 13:00:00,0.31,0.35,13.31,APH,2022-01-26 13:00:00
2021-10-27 12:00:00,0.31,0.33,3.46,APH,2021-10-27 12:00:00
2021-07-28 12:00:00,0.27,0.31,13.0,APH,2021-07-28 12:00:00
2021-04-28 12:00:00,0.23,0.26,13.47,APH,2021-04-28 12:00:00
2021-01-27 13:00:00,0.26,0.28,10.44,APH,2021-01-27 13:00:00
2020-10-21 12:00:00,0.22,0.27,24.16,APH,2020-10-21 12:00:00
2020-07-22 12:00:00,0.16,0.2,29.71,APH,2020-07-22 12:00:00
2026-08-04 12:00:00,2.2,,,APO,2026-08-04 12:00:00
2026-05-06 10:00:00,1.88,1.94,2.92,APO,2026-05-06 10:00:00
2026-02-09 11:00:00,2.04,2.47,21.28,APO,2026-02-09 11:00:00
2025-11-04 11:00:00,1.9,2.17,14.21,APO,2025-11-04 11:00:00
2025-08-05 10:00:00,1.84,1.92,4.16,APO,2025-08-05 10:00:00
2025-05-02 10:00:00,1.84,1.82,-1.31,APO,2025-05-02 10:00:00
2025-02-04 11:00:00,1.89,2.22,17.47,APO,2025-02-04 11:00:00
2024-11-05 11:00:00,1.72,1.85,7.3,APO,2024-11-05 11:00:00
2024-08-01 10:00:00,1.75,1.64,-6.44,APO,2024-08-01 10:00:00
2024-05-02 10:00:00,1.78,1.72,-3.33,APO,2024-05-02 10:00:00
2024-02-08 11:00:00,1.72,1.91,10.77,APO,2024-02-08 11:00:00
2023-11-01 10:00:00,1.76,1.71,-2.95,APO,2023-11-01 10:00:00
2023-08-03 10:00:00,1.65,1.7,3.02,APO,2023-08-03 10:00:00
2023-05-09 20:00:00,1.47,1.42,-3.79,APO,2023-05-09 20:00:00
2023-02-09 11:00:00,1.5,1.42,-5.33,APO,2023-02-09 11:00:00
2022-11-02 10:00:00,1.23,1.33,8.36,APO,2022-11-02 10:00:00
2022-08-04 10:00:00,1.02,0.94,-7.9,APO,2022-08-04 10:00:00
2022-05-05 10:00:00,1.04,1.52,46.65,APO,2022-05-05 10:00:00
2022-02-11 12:00:00,1.09,1.05,-3.93,APO,2022-02-11 12:00:00
2021-11-02 11:00:00,1.1,1.71,55.39,APO,2021-11-02 11:00:00
2021-08-04 11:00:00,0.71,1.14,60.13,APO,2021-08-04 11:00:00
2021-05-04 11:00:00,0.58,0.66,13.67,APO,2021-05-04 11:00:00
2021-02-03 12:00:00,0.5,0.72,42.67,APO,2021-02-03 12:00:00
2020-10-29 11:00:00,0.49,0.47,-3.57,APO,2020-10-29 11:00:00
2020-07-30 17:00:00,0.47,0.46,-3.04,APO,2020-07-30 17:00:00
2026-08-06 20:00:00,3.75,,,APP,2026-08-06 20:00:00
2026-05-06 20:00:00,3.44,3.56,3.39,APP,2026-05-06 20:00:00
2026-02-11 21:00:00,2.94,3.24,10.05,APP,2026-02-11 21:00:00
2025-11-05 21:00:00,2.39,2.45,2.61,APP,2025-11-05 21:00:00
2025-08-06 20:00:00,2.32,2.36,1.71,APP,2025-08-06 20:00:00
2025-05-07 20:00:00,1.44,1.67,15.78,APP,2025-05-07 20:00:00
2025-02-12 21:00:00,1.26,1.73,37.53,APP,2025-02-12 21:00:00
2024-11-06 21:00:00,0.93,1.25,34.81,APP,2024-11-06 21:00:00
2024-08-07 20:00:00,0.73,0.89,22.1,APP,2024-08-07 20:00:00
2024-05-08 21:00:00,0.55,0.67,21.54,APP,2024-05-08 21:00:00
2024-02-14 21:00:00,0.35,0.49,39.34,APP,2024-02-14 21:00:00
2023-11-08 21:00:00,0.27,0.3,11.22,APP,2023-11-08 21:00:00
2023-08-09 20:00:00,0.49,0.41,-17.07,APP,2023-08-09 20:00:00
2023-05-10 20:00:00,0.06,-0.01,-116.36,APP,2023-05-10 20:00:00
2023-02-08 21:00:00,0.05,-0.22,-571.9,APP,2023-02-08 21:00:00
2022-11-09 21:00:00,0.07,0.06,-10.91,APP,2022-11-09 21:00:00
2022-08-10 20:00:00,0.15,-0.06,-140.01,APP,2022-08-10 20:00:00
2022-05-11 20:00:00,-0.12,-0.31,-169.54,APP,2022-05-11 20:00:00
2022-02-16 21:00:00,0.1,0.08,-21.09,APP,2022-02-16 21:00:00
2021-11-10 21:00:00,0.1,,-100.0,APP,2021-11-10 21:00:00
2021-08-11 20:00:00,0.05,0.04,-12.2,APP,2021-08-11 20:00:00
2021-05-12 20:00:00,-0.01,-0.05,-375.29,APP,2021-05-12 20:00:00
2026-08-03 20:00:00,0.12,,,ARE,2026-08-03 20:00:00
2026-04-27 20:00:00,0.14,2.1,1359.96,ARE,2026-04-27 20:00:00
2026-01-26 21:00:00,0.3,-6.35,-2200.77,ARE,2026-01-26 21:00:00
2025-10-27 20:00:00,0.39,0.5,28.21,ARE,2025-10-27 20:00:00
2025-07-21 20:00:00,0.63,0.48,-24.02,ARE,2025-07-21 20:00:00
2025-04-28 20:00:00,0.6,0.51,-15.52,ARE,2025-04-28 20:00:00
2025-01-27 21:00:00,0.9,0.69,-22.99,ARE,2025-01-27 21:00:00
2024-10-21 20:00:00,0.92,0.87,-5.68,ARE,2024-10-21 20:00:00
2024-07-22 20:00:00,0.61,0.88,45.02,ARE,2024-07-22 20:00:00
2024-04-22 20:00:00,0.63,0.89,42.12,ARE,2024-04-22 20:00:00
2024-01-29 21:00:00,0.8,0.82,2.11,ARE,2024-01-29 21:00:00
2023-10-23 20:00:00,0.88,0.87,-1.44,ARE,2023-10-23 20:00:00
2023-07-24 20:00:00,0.39,0.51,31.47,ARE,2023-07-24 20:00:00
2023-04-24 20:00:00,0.79,0.83,4.59,ARE,2023-04-24 20:00:00
2023-01-30 21:00:00,0.74,0.31,-57.9,ARE,2023-01-30 21:00:00
2022-10-24 20:00:00,0.76,0.35,-53.96,ARE,2022-10-24 20:00:00
2022-07-25 20:00:00,0.67,0.78,17.01,ARE,2022-07-25 20:00:00
2022-04-25 20:00:00,0.88,0.71,-19.7,ARE,2022-04-25 20:00:00
2022-01-31 21:00:00,0.56,0.58,3.57,ARE,2022-01-31 21:00:00
2021-10-25 20:00:00,0.75,0.7,-6.67,ARE,2021-10-25 20:00:00
2021-07-26 20:00:00,0.61,0.73,20.66,ARE,2021-07-26 20:00:00
2021-04-26 20:00:00,0.58,0.72,24.14,ARE,2021-04-26 20:00:00
2021-02-01 21:00:00,0.65,0.62,-3.86,ARE,2021-02-01 21:00:00
2020-10-26 20:00:00,0.84,0.56,-32.95,ARE,2020-10-26 20:00:00
2020-07-27 20:00:00,0.54,0.59,10.28,ARE,2020-07-27 20:00:00
2026-07-30 12:00:00,1.33,,,ARES,2026-07-30 12:00:00
2026-05-01 10:00:00,1.33,1.24,-6.57,ARES,2026-05-01 10:00:00
2026-02-05 11:00:00,1.69,1.45,-14.0,ARES,2026-02-05 11:00:00
2025-11-03 11:00:00,1.14,1.19,4.68,ARES,2025-11-03 11:00:00
2025-08-01 10:00:00,1.09,1.03,-5.83,ARES,2025-08-01 10:00:00
2025-05-05 10:00:00,0.94,1.09,15.91,ARES,2025-05-05 10:00:00
2025-02-05 11:00:00,1.3,1.23,-5.18,ARES,2025-02-05 11:00:00
2024-11-01 10:00:00,0.94,0.95,0.85,ARES,2024-11-01 10:00:00
2024-08-02 10:00:00,0.98,0.99,0.61,ARES,2024-08-02 10:00:00
2024-05-02 10:00:00,0.92,0.8,-13.01,ARES,2024-05-02 10:00:00
2024-02-08 11:00:00,1.1,1.21,10.43,ARES,2024-02-08 11:00:00
2023-10-31 10:00:00,0.87,0.83,-4.24,ARES,2023-10-31 10:00:00
2023-08-01 10:00:00,0.85,0.9,5.66,ARES,2023-08-01 10:00:00
2023-04-28 11:00:00,0.81,0.71,-12.22,ARES,2023-04-28 11:00:00
2023-02-09 11:00:00,1.08,1.21,12.17,ARES,2023-02-09 11:00:00
2022-10-27 10:00:00,0.74,0.75,1.72,ARES,2022-10-27 10:00:00
2022-07-28 10:00:00,0.69,0.74,6.93,ARES,2022-07-28 10:00:00
2022-04-28 10:00:00,0.67,0.65,-2.65,ARES,2022-04-28 10:00:00
2022-02-11 11:00:00,0.72,0.85,18.35,ARES,2022-02-11 11:00:00
2021-10-27 10:00:00,0.64,0.62,-2.58,ARES,2021-10-27 10:00:00
2021-07-29 10:00:00,0.52,0.64,23.29,ARES,2021-07-29 10:00:00
2021-04-29 10:00:00,0.51,0.46,-10.41,ARES,2021-04-29 10:00:00
2021-02-11 11:00:00,0.45,0.54,20.95,ARES,2021-02-11 11:00:00
2020-10-28 10:00:00,0.43,0.48,11.22,ARES,2020-10-28 10:00:00
2020-08-05 10:00:00,0.38,0.39,3.48,ARES,2020-08-05 10:00:00
2026-08-05 20:00:00,1.37,,,ATO,2026-08-05 20:00:00
2026-05-06 21:00:00,3.41,3.47,1.84,ATO,2026-05-06 21:00:00
2026-02-03 22:00:00,2.44,2.44,0.07,ATO,2026-02-03 22:00:00
2025-11-06 15:00:00,1.0,1.07,6.85,ATO,2025-11-06 15:00:00
2025-08-06 20:00:00,1.15,1.16,1.25,ATO,2025-08-06 20:00:00
2025-05-07 20:00:00,2.88,3.03,5.3,ATO,2025-05-07 20:00:00
2025-02-04 21:00:00,2.21,2.23,0.84,ATO,2025-02-04 21:00:00
2024-11-18 21:00:00,0.81,0.83,2.72,ATO,2024-11-18 21:00:00
2024-08-07 16:00:00,1.05,1.08,2.8,ATO,2024-08-07 16:00:00
2024-05-08 20:00:00,2.61,2.85,9.25,ATO,2024-05-08 20:00:00
2024-02-06 21:00:00,2.05,2.08,1.56,ATO,2024-02-06 21:00:00
2023-11-08 21:00:00,0.72,0.8,11.1,ATO,2023-11-08 21:00:00
2023-08-02 20:00:00,0.99,0.94,-5.48,ATO,2023-08-02 20:00:00
2023-05-03 20:00:00,2.46,2.48,0.68,ATO,2023-05-03 20:00:00
2023-02-07 21:00:00,1.92,1.91,-0.63,ATO,2023-02-07 21:00:00
2022-11-09 21:00:00,0.43,0.51,18.29,ATO,2022-11-09 21:00:00
2022-08-03 20:00:00,0.86,0.92,7.57,ATO,2022-08-03 20:00:00
2022-05-04 20:00:00,2.34,2.37,1.44,ATO,2022-05-04 20:00:00
2022-02-08 21:00:00,1.85,1.86,0.73,ATO,2022-02-08 21:00:00
2021-11-10 21:00:00,0.38,0.37,-3.78,ATO,2021-11-10 21:00:00
2021-08-04 20:00:00,0.74,0.78,5.98,ATO,2021-08-04 20:00:00
2021-05-05 20:00:00,2.05,2.3,12.37,ATO,2021-05-05 20:00:00
2021-02-02 21:00:00,1.53,1.71,11.45,ATO,2021-02-02 21:00:00
2020-11-11 21:00:00,0.51,0.53,3.53,ATO,2020-11-11 21:00:00
2020-08-05 20:00:00,0.77,0.79,3.01,ATO,2020-08-05 20:00:00
2026-07-29 20:00:00,1.09,,,AVB,2026-07-29 20:00:00
2026-04-27 20:00:00,1.17,1.04,-10.55,AVB,2026-04-27 20:00:00
2026-02-04 21:00:00,1.24,1.16,-6.27,AVB,2026-02-04 21:00:00
2025-10-29 20:00:00,1.49,1.4,-6.05,AVB,2025-10-29 20:00:00
2025-07-30 20:00:00,1.3,1.18,-9.17,AVB,2025-07-30 20:00:00
2025-04-30 20:00:00,1.36,1.26,-6.87,AVB,2025-04-30 20:00:00
2025-02-05 21:00:00,1.27,2.15,69.63,AVB,2025-02-05 21:00:00
2024-11-04 21:00:00,1.47,2.47,68.04,AVB,2024-11-04 21:00:00
2024-07-31 20:00:00,1.21,1.8,49.48,AVB,2024-07-31 20:00:00
2024-04-25 20:00:00,1.15,1.19,3.33,AVB,2024-04-25 20:00:00
2024-01-31 21:00:00,1.27,1.79,41.15,AVB,2024-01-31 21:00:00
2023-10-25 20:00:00,1.23,1.35,9.87,AVB,2023-10-25 20:00:00
2023-07-31 20:00:00,1.17,2.58,120.4,AVB,2023-07-31 20:00:00
2023-04-26 19:00:00,1.15,1.06,-8.45,AVB,2023-04-26 19:00:00
2023-02-08 21:00:00,1.22,1.7,40.21,AVB,2023-02-08 21:00:00
2022-11-03 20:00:00,1.19,3.54,198.22,AVB,2022-11-03 20:00:00
2022-07-27 20:00:00,1.46,1.01,-30.58,AVB,2022-07-27 20:00:00
2022-04-27 20:00:00,1.34,1.88,40.0,AVB,2022-04-27 20:00:00
2022-02-02 21:00:00,0.95,2.37,149.89,AVB,2022-02-02 21:00:00
2021-10-27 20:00:00,0.73,0.65,-11.35,AVB,2021-10-27 20:00:00
2021-07-28 20:00:00,1.54,3.23,109.05,AVB,2021-07-28 20:00:00
2021-04-28 20:00:00,0.87,1.03,18.6,AVB,2021-04-28 20:00:00
2021-02-03 00:00:00,0.85,2.55,199.73,AVB,2021-02-03 00:00:00
2020-10-28 20:00:00,1.01,1.09,7.19,AVB,2020-10-28 20:00:00
2020-07-29 20:00:00,1.07,1.22,13.95,AVB,2020-07-29 20:00:00
2026-09-03 20:00:00,3.24,,,AVGO,2026-09-03 20:00:00
2026-06-03 20:00:00,2.4,2.44,1.74,AVGO,2026-06-03 20:00:00
2026-03-04 21:00:00,2.02,2.05,1.32,AVGO,2026-03-04 21:00:00
2025-12-11 21:00:00,1.87,1.95,4.38,AVGO,2025-12-11 21:00:00
2025-09-04 20:00:00,1.66,1.69,1.6,AVGO,2025-09-04 20:00:00
2025-06-05 20:00:00,1.57,1.58,0.59,AVGO,2025-06-05 20:00:00
2025-03-06 21:00:00,1.51,1.6,6.11,AVGO,2025-03-06 21:00:00
2024-12-12 21:00:00,1.39,1.42,2.04,AVGO,2024-12-12 21:00:00
2024-09-05 20:00:00,1.21,1.24,2.79,AVGO,2024-09-05 20:00:00
2024-06-12 20:00:00,1.08,1.1,1.08,AVGO,2024-06-12 20:00:00
2024-03-07 21:00:00,1.04,1.1,5.44,AVGO,2024-03-07 21:00:00
2023-12-07 21:00:00,1.1,1.11,0.94,AVGO,2023-12-07 21:00:00
2023-08-31 20:00:00,1.04,1.05,1.03,AVGO,2023-08-31 20:00:00
2023-06-01 20:00:00,1.01,1.03,1.75,AVGO,2023-06-01 20:00:00
2023-03-02 21:00:00,1.02,1.03,1.65,AVGO,2023-03-02 21:00:00
2022-12-08 21:00:00,1.03,1.05,1.64,AVGO,2022-12-08 21:00:00
2022-09-01 20:00:00,0.95,0.97,1.92,AVGO,2022-09-01 20:00:00
2022-05-26 11:00:00,0.87,0.91,4.05,AVGO,2022-05-26 11:00:00
2022-03-03 21:00:00,0.81,0.84,3.01,AVGO,2022-03-03 21:00:00
2021-12-09 21:00:00,0.78,0.78,0.51,AVGO,2021-12-09 21:00:00
2021-09-02 20:00:00,0.69,0.7,0.72,AVGO,2021-09-02 20:00:00
2021-06-03 20:00:00,0.65,0.66,2.47,AVGO,2021-06-03 20:00:00
2021-03-04 21:00:00,0.66,0.66,0.58,AVGO,2021-03-04 21:00:00
2020-12-10 21:00:00,0.62,0.64,2.42,AVGO,2020-12-10 21:00:00
